onset,amplitude
1.12024747,-0.054496
1.520612245,-0.29807
2.072055702,-0.41171
2.299579582,-0.22226
2.629489208,-0.24681
3.164170326,-0.22895
4.312003727,-0.155
4.688612245,-0.31136
5.316900864,-0.20854
5.54063268,-0.30071
5.968612245,-0.37322
6.992687782,-0.22458
7.064737011,-0.34001
7.337765667,-0.32448
7.572873677,-0.17508
7.928612245,-0.092159
8.486761262,0.031431
8.55881049,-0.32573
8.994897927,-0.27641
9.173124967,-0.30352
9.547013279,-0.28956
9.698695866,-0.33448
10.74151365,-0.33526
11.41650116,-0.36942
12.70461224,-0.29301
12.833885,-0.33053
13.1562105,-0.30959
14.51019256,-0.18746
14.63153863,-0.5356
14.74909263,-0.35634
16.52861224,-0.33952
16.79453201,-0.39474
16.8817495,-0.4681
17.05618447,-0.22772
17.58461224,-0.25268
18.201388,-0.36241
19.68061224,-0.32975
19.76276714,-0.36546
19.9599545,-0.16856
20.28228,-0.40092
21.05206912,-0.3999
21.53661224,-0.42921
22.39387515,-0.1824
22.51522121,-0.39921
22.67828,-0.37848
23.89553275,-0.37287
24.75261224,-0.10416
24.87537992,-0.46815
24.98914186,-0.65048
26.94963929,-0.31623
27.10526236,-0.1355
27.28728146,-0.18846
27.72061224,-0.25081
27.72061224,-0.41749
28.65661224,-0.47419
28.82306765,-0.39589
28.90649308,-0.58788
29.06955186,-0.46831
29.87694495,-0.4551
30.06275612,-0.36313
30.13859741,-0.53718
30.38461224,-0.26229
31.16624693,-0.46231
32.29379356,-0.44429
32.46064441,-0.20253
32.82089055,-0.051725
33.00670172,-0.41421
33.30248276,-0.36249
33.48829393,-0.18424
34.72061224,-0.46562
35.48858932,-0.33819
35.81470689,0.024007
35.98914186,-0.32274
36.27261224,-0.36018
36.83261224,-0.20012
37.22156288,-0.41405
37.83587735,-0.38899
38.15087661,-0.29561
39.46293099,-0.23674
39.52739609,-0.38762
39.74733584,-0.45551
39.91797875,-0.1028
41.00462753,-0.36984
41.35261224,-0.34678
41.95643576,-0.42602
43.53106251,-0.26868
43.81925942,-0.26409
43.93681343,-0.42802
44.39565325,-0.11595
44.54461224,-0.25476
45.29023947,-0.30343
45.64290149,-0.29093
46.02969208,-0.40219
46.21550325,-0.43194
46.56861224,-0.26252
47.45008057,-0.25569
47.91271246,0.0031935
48.23883003,-0.23711
48.54598726,-0.27587
48.73179843,-0.33456
48.96061224,-0.38871
50.3130894,-0.17538
50.63674803,-0.060132
51.88861224,-0.23157
52.50623591,-0.32882
52.65033437,-0.29055
52.81339315,-0.41649
53.39336082,-0.21315
53.39336082,-0.31384
53.45661224,-0.42208
53.8029038,-0.3829
54.86847397,-0.47915
54.94431527,-0.59022
55.24768044,-0.16499
56.35546736,-0.4925
56.81809925,-0.42833
56.92806912,-0.44446
57.25661224,-0.30686
57.87229323,-0.34832
58.18026009,-0.30798
58.31298235,-0.17815
58.59359514,-0.37985
60.01661224,-0.43112
60.77054818,-0.45497
61.81715803,-0.15252
62.10156288,-0.056208
62.32861224,-0.45375
63.26120211,-0.49223
63.50768631,-0.36783
65.16061224,-0.42545
65.95361798,-0.43981
66.14322121,-0.17887
66.48071497,-0.22326
66.61343723,-0.34229
66.84854524,-0.35693
67.02298022,-0.50218
67.90653129,-0.54715
68.31430204,-0.26598
69.18647691,-0.54781
70.37339315,-0.14028
70.5780941,0.0087746
70.81661224,-0.10658
71.35167529,-0.13635
71.35167529,-0.23194
71.64061224,-0.47039
71.85981196,-0.19783
71.93186119,-0.33948
72.07595965,-0.18756
72.41661224,-0.0057793
73.47683547,-0.17286
73.69677522,-0.35534
73.91261224,-0.39779
74.74338507,-0.077937
74.84956288,-0.26433
74.98607721,-0.31585
75.28565032,-0.26505
75.84061224,-0.30169
76.87483253,-0.29603
77.15165325,-0.32189
77.31091997,-0.16749
77.67495818,-0.18629
78.09966942,-0.19184
78.20584723,-0.2479
78.55261224,-0.27732
79.257388,-0.54663
79.40907059,-0.31516
79.71261224,-0.24482
80.81592658,-0.43399
81.15727515,-0.33968
81.76861224,-0.29845
82.52241843,-0.16937
82.67030895,-0.45276
82.89404077,-0.29035
83.15261224,-0.03567
83.62606691,-0.2176
84.17970835,-0.37531
84.42998462,-0.44079
85.16943723,-0.35169
85.3552484,-0.20885
85.46901034,-0.13289
85.68136596,-0.049273
85.7951279,-0.28248
85.99231527,-0.31163
87.61516097,-0.12997
87.73661224,-0.26474
88.438039,-0.38981
88.85137405,-0.41883
88.9954725,-0.33547
89.35192658,-0.40879
89.35192658,-0.12611
89.47706472,-0.33863
90.20268404,-0.19546
90.56293019,-0.47664
90.95730491,-0.34447
91.11657163,-0.4476
91.55261224,-0.59405
92.93460843,-0.17659
93.20384502,-0.3013
93.20384502,-0.27651
93.64061224,-0.34251
94.36800887,-0.37855
94.9444027,-0.21888
95.09229323,-0.23173
95.42461224,-0.073798
95.79261651,-0.28255
