,hrf,deriv
0,0.0,0.0
1,-0.000575336938261,-0.00169261667062
2,-0.0220985980779,-0.0207973341803
3,-0.070365712013,-0.0214007081276
4,-0.0980042635333,-0.00775157177895
5,-0.10672140804,-0.00204036082656
6,-0.106739938983,-0.00174573914438
7,-0.115609824838,-0.000816701545344
8,-0.108844398041,0.00422223110769
9,-0.0996882016072,0.00610931627209
10,-0.0914227163505,0.00158724320492
11,-0.0965606813365,-0.00598977996854
12,-0.109971398014,-0.00619854666576
13,-0.114482855597,0.00303538367431
14,-0.106172606155,0.00176116032523
15,-0.114576597027,-0.0094145115901
16,-0.143382680963,-0.00993174301179
17,-0.133038272385,0.0150495253496
18,-0.0986918243221,0.0162746368001
19,-0.0753784777581,0.00619405259172
20,-0.0761189069957,-0.0052467294122
21,-0.0889533444736,-0.00735741964831
22,-0.101159737717,-0.00110863831974
23,-0.0940470952967,0.0056724679338
24,-0.0833414839336,0.00469646755231
25,-0.0733275878715,0.00778458484779
26,-0.0547832414539,0.0054659797056
27,-0.0577862900763,-0.00686552853047
28,-0.07196522767,-0.00588386088962
29,-0.0914367924403,-0.012344992355
30,-0.108868322235,-0.00183280208408
31,-0.105361276757,-0.000750703935925
32,-0.124268727876,-0.0152127647465
33,-0.1413803285,-0.000350191555678
34,-0.128507597243,0.0119626530132
35,-0.0960969656921,0.0190173327853
36,-0.0748161528824,0.000844574677663
37,-0.0783932766389,0.000912370828603
38,-0.0680332602271,0.00231532539266
39,-0.0766046464892,-0.00819729523548
40,-0.0932247503236,-0.0062368255218
41,-0.099817361963,-0.0032159916428
42,-0.118307824145,-0.0141398348442
43,-0.1485795371,-0.0173158215214
44,-0.182640480254,-0.00911114404198
45,-0.162249447058,0.0256025226986
46,-0.100663425218,0.0290693695338
47,-0.0732688245233,-0.000380456937476
48,-0.0881209575519,-0.00912910548704
49,-0.102046247916,-0.00756150644675
50,-0.11816729022,-0.00417505299533
51,-0.107937877051,0.0131400919336
52,-0.077088304066,0.0155988241261
53,-0.0605710498777,0.000610891312383
54,-0.070391351426,-0.00917336847607
55,-0.0927073194341,-0.00880298774198
56,-0.0945986901349,0.00482145961295
57,-0.100823144753,-0.0102555779632
58,-0.114198588603,-0.00424322094691
59,-0.122370200725,-0.002182810318
60,-0.116539125485,0.00802709295817
61,-0.0980905486101,0.0109410697332
62,-0.0717708003197,0.0123022080544
63,-0.0682519819147,-0.0108885015323
64,-0.10656528119,-0.0182010550584
65,-0.12206134893,0.000535136962263
66,-0.110653932703,0.00885713701478
67,-0.0913201628478,0.00776121037925
68,-0.095954939282,-0.0104510097965
69,-0.115570538058,-0.00561395963577
70,-0.136842298726,-0.0144558380505
71,-0.15926858254,-0.00618548075511
72,-0.155921988988,0.0059898592612
73,-0.146007194992,-0.00141708794692
74,-0.148186908583,0.00679810498968
75,-0.118396053657,0.0168896799247
76,-0.103336620021,-0.00174096924034
77,-0.114737028495,-0.00274956434568
78,-0.108047069107,0.00836191747305
79,-0.094559048271,0.000203099991375
80,-0.0985426779809,0.000257207664365
81,-0.0941377966718,0.00296352925269
82,-0.0974721488919,-0.00725768639392
83,-0.107368960223,0.00180917967687
84,-0.0940141308127,0.0098485949438
85,-0.0718947631861,0.0102607064711
86,-0.0666232092095,-0.00780195854936
87,-0.0951732802244,-0.0142501026145
88,-0.127426505086,-0.0201372875009
89,-0.163434078426,-0.016064666388
90,-0.201041292017,-0.0177934520558
91,-0.206849447886,0.0136457573997
92,-0.16308225785,0.0259612509143
93,-0.118578477639,0.0152014998466
94,-0.0984898987748,0.00770313537773
95,-0.086417192988,0.00367571801211
96,-0.0981289389859,-0.0127884178254
97,-0.128561416667,-0.0145951867272
98,-0.148885599035,-0.00676573431469
99,-0.151856884476,0.00436860381366
100,-0.129891082002,0.0169253516478
101,-0.0989106458162,0.00706660630099
102,-0.100731840614,-0.00234743449971
103,-0.122230334329,-0.0218141658563
104,-0.160847940342,-0.00758513761195
105,-0.151839919347,0.00889909727212
106,-0.135071273023,0.00919023620084
107,-0.120430178133,0.00157615283839
108,-0.125159764108,-0.000503785073468
109,-0.118929883586,0.00413044113645
110,-0.120303194461,-0.0054883436824
111,-0.133667325056,-0.00931903372855
112,-0.148545169125,0.00162536293263
113,-0.119349491585,0.0203387387181
114,-0.0923594812186,0.00597918603868
115,-0.091188658031,-0.00354106014406
116,-0.0953544002796,0.00106785511251
117,-0.0891899001034,0.00438697332439
118,-0.0826013714187,-0.00212938475696
119,-0.108506443122,-0.0176757708995
120,-0.14406969399,-0.0178143177806
121,-0.168500679875,-0.0023027448937
122,-0.152709173739,0.0158557249096
123,-0.11475414155,0.0180551348153
124,-0.0884991737134,0.00773490627576
125,-0.0782761679585,0.00477693930505
126,-0.0651822623469,0.00756015649875
127,-0.0630675061533,-0.00685842383775
128,-0.101804429501,-0.0271463512106
129,-0.13541200688,-0.00423331826259
130,-0.133761412013,0.000949615428224
131,-0.128880895279,0.00452974021496
132,-0.11073143921,0.0131233541146
133,-0.0919052101703,0.00497825459068
134,-0.0913138452013,-0.00324051309486
135,-0.0990441575998,-0.00361833350835
136,-0.11272038813,-0.00718480038658
137,-0.114006536241,0.00800366538592
138,-0.0872706004229,0.0136094677281
139,-0.0754642566498,-0.00411676494022
140,-0.105739753005,-0.0212186472096
141,-0.136738014514,-0.00404194043956
142,-0.13234067375,0.000147342598314
143,-0.142793266938,-0.00628440186719
144,-0.142771720995,0.0038421532806
145,-0.128090009056,0.00950924122119
146,-0.125219899879,-0.00354156102558
147,-0.12330199468,0.0070243486568
148,-0.0964283099101,0.0167046030553
149,-0.0672542287836,0.00974502794745
150,-0.0683861389876,-0.0133068133603
151,-0.107457981496,-0.0162263045711
152,-0.121757634528,0.000995039330124
153,-0.108406770414,0.00917393606074
154,-0.100276904423,0.000121199364321
155,-0.101216354741,-8.34126048082e-05
156,-0.0940495952409,0.00819631633699
157,-0.0753999786762,0.00487499377172
158,-0.0858712998523,-0.0117026659072
159,-0.114316481839,-0.0153477074893
160,-0.132022330863,0.00191549540398
161,-0.112805173626,0.0114364361696
162,-0.103827695148,0.000310721566628
163,-0.0941694899879,0.00811976469937
164,-0.0883499920898,-0.00389597660394
165,-0.0952154826919,0.00231662766823
166,-0.079133411445,0.0109434581366
167,-0.0664672084928,-0.00451228305636
168,-0.106502973049,-0.0266916017493
169,-0.156435793562,-0.0211456459799
170,-0.17677429942,0.0036049345877
171,-0.140464836598,0.0269287501437
172,-0.0931242500051,0.0183456371135
173,-0.0679088160187,0.0065688387589
174,-0.0665264366592,-0.00235174081735
175,-0.0749487997381,-0.00531687044258
176,-0.0857745776401,-0.00553919912752
