onset,amplitude
1.064430839,1
1.478075961,1
2.273191727,1
2.84113156,1
3.824430839,1
4.210848554,1
4.288430839,1
4.928430839,1
5.644356151,1
5.9183036,1
6.208955162,1
6.664430839,1
7.382820521,1
7.539839181,1
7.80042334,1
7.897307194,1
8.111119837,1
8.304887544,1
8.595539106,1
9.383277705,1
9.656430839,1
9.750768185,1
10.12043084,1
11.22443084,1
12.88646811,1
13.15707474,1
14.72991403,1
15.23771906,1
16.13872325,1
16.53294031,1
17.79913459,1
18.21339658,1
19.49643084,1
20.34034092,1
22.46873049,1
24.17812386,1
24.54443084,1
25.04171982,1
25.16843084,1
25.29896316,1
25.50609416,1
27.09632569,1
29.38525448,1
29.75243084,1
38.01395897,1
38.19102256,1
41.46261777,1
41.55660346,1
41.75037117,1
41.86395914,1
43.04326949,1
43.13013088,1
43.3406027,1
43.95980208,1
44.07673087,1
44.39410901,1
45.50660292,1
45.88411586,1
46.15407909,1
46.38459585,1
46.49484299,1
46.88043084,1
47.78105967,1
48.13867869,1
51.41042355,1
51.70441594,1
52.06522477,1
52.39291099,1
53.7426033,1
54.38443084,1
54.79243084,1
55.33304541,1
55.43327009,1
55.68383178,1
56.15822858,1
57.3896448,1
57.84399667,1
58.00843084,1
58.14132988,1
58.35514252,1
58.59902256,1
59.65298563,1
60.28440109,1
60.44043084,1
61.44700733,1
62.25727009,1
62.70494031,1
62.86529979,1
64.0850755,1
64.85346468,1
65.50492508,1
66.08155493,1
66.18846125,1
66.97021373,1
66.97021373,1
67.3510675,1
67.84550924,1
67.98582378,1
68.29599705,1
69.70582416,1
69.92843084,1
70.3038314,1
70.80843084,1
71.51762957,1
72.08891023,1
72.40962919,1
72.55243084,1
72.74371145,1
73.55491822,1
75.72883597,1
76.49388433,1
77.09857321,1
77.46272287,1
78.73906788,1
79.11992165,1
79.47404884,1
80.4106072,1
80.61105655,1
80.95182045,1
81.7602995,1
81.88725076,1
82.31487605,1
82.56843084,1
83.87243084,1
84.65237062,1
86.19712005,1
86.72043084,1
87.219722,1
91.01506457,1
91.65643084,1
92.01529294,1
92.15560748,1
92.34269355,1
92.76029636,1
92.97410901,1
93.34494031,1
94.32095592,1
94.71183216,1
96.31542698,1
96.57643084,1
97.41950238,1
97.69643084,1
98.41643084,1
98.75917222,1
99.30865623,1
99.46233406,1
100.7285058,1
101.8001768,1
102.0644308,1
102.775697,1
104.3103489,1
104.3103489,1
104.5442065,1
104.8615846,1
105.7669475,1
106.1845504,1
107.3546482,1
107.5751425,1
108.2266029,1
108.7540492,1
108.7540492,1
109.0012701,1
109.3044308,1
110.5076075,1
110.8884308,1
111.2526109,1
112.0944982,1
112.0944982,1
113.6080115,1
113.9220488,1
114.2594719,1
115.1099445,1
115.3905736,1
118.4102137,1
118.8278165,1
119.7100942,1
120.4818242,1
120.578708,1
120.8927453,1
122.2039521,1
122.5580793,1
123.3999666,1
123.523577,1
127.7766107,1
128.5282958,1
128.8456739,1
129.0884308,1
129.7035325,1
130.0075473,1
130.4552175,1
131.8428581,1
132.4709327,1
132.5945432,1
133.9343685,1
134.2584283,1
135.3976488,1
136.6860492,1
136.7896147,1
137.0084308,1
137.9121311,1
138.0290599,1
138.3397564,1
140.1844308,1
140.7697198,1
141.1338695,1
142.6272172,1
143.8754795,1
144.336513,1
144.7374117,1
144.8677038,1
145.4404308,1
147.1872328,1
147.3676372,1
147.4578394,1
147.7585134,1
148.7407153,1
149.0164308,1
149.4655698,1
150.2005507,1
150.3007754,1
150.477839,1
150.6484308,1
151.9063341,1
152.8718318,1
152.9887606,1
153.5204308,1
154.6353226,1
154.8190679,1
155.3844308,1
155.8747678,1
156.9340492,1
157.8026631,1
158.4608051,1
159.726034,1
160.3374045,1
160.6013295,1
160.7449849,1
160.9053443,1
161.5444308,1
162.6136514,1
162.8244308,1
163.5208958,1
164.2391726,1
164.5598916,1
165.627502,1
165.838112,1
166.9071753,1
167.0474898,1
167.3144689,1
168.6113601,1
168.8552401,1
169.2804308,1
170.0579363,1
170.2346338,1
170.8460043,1
171.246903,1
172.2164308,1
172.9562069,1
173.1733603,1
173.9985435,1
175.8454951,1
176.0526261,1
176.5203413,1
176.9312625,1
178.4804308,1
179.1652849,1
179.502708,1
179.6029327,1
181.5524308,1
181.6855397,1
182.0897792,1
182.1732998,1
182.3136143,1
182.5909026,1
182.8481459,1
184.4358466,1
184.900221,1
185.5965812,1
185.9139593,1
186.4404308,1
187.7213443,1
188.5017417,1
188.6153297,1
190.0790229,1
190.9376143,1
191.6325054,1
192.8375995,1
193.0580938,1
194.6020641,1
195.9651197,1
196.5835547,1
196.9142961,1
197.3844308,1
198.1303556,1
198.6506632,1
198.7842961,1
198.9045657,1
199.2085806,1
200.8815549,1
201.332566,1
201.4862438,1
201.7444308,1
201.9405957,1
202.8426178,1
203.3543188,1
203.6850603,1
203.8153523,1
205.7216597,1
206.0223337,1
206.0223337,1
206.6437267,1
207.467664,1
207.5979561,1
207.7649972,1
208.3924308,1
208.3924308,1
209.4164308,1
209.8509178,1
209.9645058,1
210.1950226,1
211.9204308,1
212.4868131,1
212.6872625,1
212.8208954,1
213.3684308,1
213.8030972,1
213.9333893,1
214.2166859,1
214.8484308,1
215.9819369,1
216.2224761,1
216.8004308,1
218.3562341,1
218.5132528,1
218.8644308,1
219.7827654,1
220.0600536,1
220.2724308,1
221.6004308,1
222.2448501,1
222.6501016,1
222.8338468,1
224.7578581,1
225.1019628,1
225.7284308,1
226.8424938,1
227.046284,1
227.3603213,1
227.4538643,1
227.8213548,1
228.5696991,1
229.4113078,1
230.0794723,1
230.3764308,1
231.0750374,1
231.4981916,1
232.1262663,1
232.4770526,1
232.7209327,1
233.7718779,1
234.2696605,1
234.7924308,1
234.9511883,1
235.0413905,1
235.4990832,1
236.4404308,1
237.35518,1
237.7059664,1
237.9604308,1
239.381839,1
239.6724906,1
240.0404308,1
240.9241913,1
241.0878916,1
241.6057191,1
241.7560561,1
241.8596216,1
242.5117493,1
243.1832546,1
243.3168875,1
243.6944005,1
244.9047191,1
245.3764308,1
246.475922,1
246.703098,1
247.0806109,1
247.0806109,1
247.4404308,1
247.9859738,1
248.6964308,1
249.7227381,1
250.8185279,1
250.9924763,1
251.186244,1
251.5069629,1
251.5069629,1
252.1250151,1
253.3586787,1
253.5023341,1
253.6804308,1
254.3776296,1
254.8324308,1
255.5569399,1
256.1492255,1
256.3364308,1
257.9031574,1
258.474438,1
259.8690302,1
259.9826181,1
260.2244308,1
261.2233828,1
261.7044308,1
262.0719517,1
262.4962362,1
262.649914,1
262.9773146,1
263.1364308,1
264.0602514,1
264.4578093,1
264.7551425,1
264.9054795,1
265.5903482,1
265.7204308,1
267.0264833,1
267.1634571,1
267.4908577,1
268.7994422,1
268.8863036,1
269.0566856,1
270.2981242,1
270.5820942,1
270.9764308,1
270.9764308,1
271.7124308,1
272.7792179,1
272.9796673,1
273.0899144,1
273.6478318,1
274.6884308,1
275.5220793,1
275.7258695,1
275.9563862,1
276.2404308,1
277.0644308,1
277.9451056,1
279.5052697,1
280.1600709,1
280.8722211,1
281.1528502,1
281.6907227,1
282.430416,1
282.430416,1
282.8413372,1
283.1684308,1
283.6063855,1
284.6978695,1
284.8816147,1
285.1444308,1
286.174513,1
286.6564308,1
287.5896444,1
287.6798466,1
287.7900938,1
288.3764308,1
289.0848059,1
289.1750081,1
289.4823638,1
289.8804308,1
291.0004308,1
291.8042663,1
291.9278767,1
292.3020488,1
292.6884308,1
293.2789932,1
293.5395774,1
293.8569555,1
293.980566,1
294.3604308,1
295.6778097,1
296.2891802,1
296.3760416,1
296.499652,1
296.6399666,1
297.1243859,1
298.3444308,1
298.7604308,1
299.1884308,1
300.0353377,1
300.5865734,1
300.743592,1
301.2484308,1
301.7725654,1
302.2534868,1
302.3570523,1
302.5207526,1
302.9116288,1
304.0788284,1
304.9106932,1
305.3149327,1
305.515382,1
305.8661684,1
306.3814651,1
307.3102137,1
309.2501762,1
310.1989698,1
310.3693517,1
310.8171654,1
310.994229,1
311.2147232,1
312.7281159,1
312.9604308,1
313.5616444,1
313.9191124,1
314.0727903,1
314.2064232,1
314.7658005,1
314.8526619,1
315.1299502,1
317.4964308,1
317.4964308,1
318.2565309,1
318.6407255,1
318.9521622,1
321.6060192,1
321.9401015,1
322.3710676,1
323.3188763,1
323.9569735,1
324.1039696,1
324.2509658,1
324.5249133,1
325.9362362,1
326.1968204,1
326.5542884,1
326.7046254,1
326.881689,1
326.975232,1
327.2244308,1
328.290753,1
328.9475778,1
329.28166,1
329.5524308,1
330.7616444,1
331.1525207,1
331.4866029,1
331.6503032,1
331.9604308,1
332.081435,1
332.3524308,1
333.531352,1
334.0922815,1
334.7764308,1
335.4185881,1
335.6691498,1
336.1284308,1
336.5119517,1
336.7691951,1
337.1300039,1
337.5876966,1
337.7764308,1
338.6048958,1
339.2764011,1
339.9612697,1
340.1349925,1
340.4022583,1
340.6043417,1
341.0244308,1
341.860491,1
342.8527153,1
344.0004308,1
344.9975393,1
345.3917564,1
345.5247609,1
346.0626334,1
347.048176,1
347.6528649,1
348.1435321,1
349.0054643,1
