,hrf,deriv
0,0.0,0.0
1,0.000213675412476,0.00120323275743
2,0.160068060557,0.182597119137
3,0.625324531698,0.278704681289
4,1.24084919832,0.310432646511
5,1.96350032505,0.457129827225
6,2.95233182648,0.422194299118
7,3.2621256109,-0.138128189923
8,2.43684736253,-0.575778248057
9,1.39927683658,-0.387139569652
10,0.925064444858,-0.131899509429
11,0.808384652133,0.0154514104099
12,0.837299807776,-0.033443508399
13,0.716544372329,-0.0212361357682
14,1.17881089351,0.420591147736
15,1.75788074291,0.0571697361819
16,1.49504269481,-0.183819272338
17,1.1163889733,-0.2235820396
18,0.590382430909,-0.272352443762
19,0.124869455787,-0.181994820387
20,-0.0999009880983,-0.0301615376326
21,-0.0228430156046,0.0581331560623
22,0.2899393713,0.364880078647
23,1.46444662556,0.718272123536
24,2.65505650715,0.429125418478
25,3.16700058746,0.0670241376452
26,2.76708599073,-0.44608802545
27,1.7210394777,-0.451266364833
28,1.09906683964,-0.176105405337
29,1.27751501796,0.303884725101
30,1.81812437874,0.188425787276
31,2.09052705234,0.0836921072586
32,2.16252451619,-0.00310410280933
33,2.14392885618,-0.044551773405
34,2.04502867969,-0.0340727055607
35,2.09377404249,0.0763685191044
36,2.09229916239,-0.0865053354135
37,1.8567684557,-0.101305094126
38,1.78345349644,-0.0599542678701
39,1.4171052301,-0.2241175721
40,1.11819531697,-0.111991049505
41,0.916335554654,-0.06603950785
42,1.08266837989,0.27147761627
43,1.77776364133,0.290410489288
44,2.03735031228,-0.0384143857708
45,1.82652225761,-0.132064791255
46,1.37665187464,-0.318501238031
47,0.821630401006,-0.11409194159
48,1.165901422,0.312867906027
49,1.56893613086,0.0586824989657
50,1.66311229445,0.0954948078621
51,1.9460363193,0.112941030048
52,1.91097376029,-0.0449631694278
53,1.99581528998,0.0405274191833
54,2.03268334219,0.0148691093623
55,2.12033592065,0.115894877714
56,2.49617509105,0.165737354147
57,2.64103497802,-0.0229750315045
58,2.35828693562,-0.173788848632
59,2.21859469767,-0.0362069739187
60,1.81337432977,-0.340961657923
61,1.29885777744,-0.102167408837
62,1.37039333374,0.0937662328913
63,1.63116843684,0.116902386641
64,1.50859696796,-0.245358353127
65,0.856075648538,-0.283391835464
66,0.929851876332,0.339398904794
67,1.63288884423,0.235278537947
68,1.82004937921,0.0194056097603
69,1.89785752368,0.036858977644
70,2.07356727872,0.186064048334
71,2.36567112347,-0.0061076728064
72,2.12143064824,-0.195347330347
73,1.74121819856,-0.127953246177
74,1.80340332144,0.0835909672139
75,1.89417285598,0.0509130287754
76,2.01671981648,0.0630007225804
77,2.10571780661,-0.0288911068428
78,1.94309585037,-0.0899374228597
79,1.81915729914,-0.089142419849
80,1.48065862493,-0.187815518484
81,1.2049087132,-0.0656244353125
82,1.41725315162,0.194636782863
83,1.8647945667,0.217484426931
84,2.10099392564,0.0069682206106
85,2.03528453649,-0.0353557954381
86,2.15539898306,0.14246382344
87,2.37971879265,0.0190502032615
88,2.28063289929,-0.0983544687898
89,1.91274056029,-0.199051255761
90,1.62682073889,-0.136690546257
91,1.53108977448,0.0668201459223
92,1.64445468354,0.0634077600717
93,1.85238278424,0.0714965668868
94,2.05695385873,0.163091096518
95,2.29953689485,0.0463580303808
96,2.35034550635,-0.00978692314269
97,2.19463808338,-0.145227265176
98,1.91855844282,-0.1339291216
99,1.59845395188,-0.154971805382
100,1.49228762361,0.0449528530619
101,1.85602136525,0.204851790113
102,2.18220923427,0.194229798401
103,2.62756162255,0.222779325107
104,2.72180376429,-0.135651070593
105,2.33735795151,-0.188765306949
106,1.98159268545,-0.129018470759
107,1.75201997572,-0.103208968229
108,1.98248030429,0.290783768033
109,2.35863468847,0.0149429615038
110,2.04425384306,-0.248845875771
111,1.8598806502,0.082339824182
112,2.06299272235,0.0568915349172
113,2.16378798585,-0.0182816622469
114,1.8405284012,-0.262620379397
115,1.5320508492,0.0043170426628
116,1.65781727543,0.0970282244875
117,1.99724298638,0.22569567567
118,2.38350557312,0.110333297135
119,2.61193459528,0.108325765092
120,2.74876387368,0.0563014705672
121,2.73179178414,-0.0856558348889
122,2.54154320199,-0.0685529496601
123,2.46978426696,-0.0402632188519
124,2.29390689463,-0.119623541875
125,2.26810816559,0.0704999953981
126,2.2306590844,-0.137739872868
127,2.05140947512,-0.00464713471509
128,2.13069484676,0.0964259217019
129,2.3472277252,0.0664202623922
130,2.24445695987,-0.140640816945
131,1.93195580574,-0.121808563588
132,1.81105960439,-0.0197000203069
133,1.92162993223,0.0862717716206
134,2.01203127629,-0.017779938332
135,1.79702284368,-0.16585523977
136,1.70650100918,0.0736556174901
137,1.91483074153,0.0755419254654
138,2.00602906563,-0.00875359152399
139,1.96015493017,0.0795000751278
140,2.22401240728,0.0224139237481
141,1.86480656307,-0.274521925624
142,1.46666630567,-0.0998609145163
143,1.52973503109,0.109482447153
144,1.86139321408,0.193313495237
145,2.16141317756,0.0811090298281
146,2.15779425574,-0.0755096447184
147,1.85445281756,-0.165366376784
148,1.78946843774,0.111025798852
149,2.00900696863,0.105641411869
150,2.36172480881,0.136137062111
151,2.31395014723,-0.128884898303
152,2.15006951905,0.00622743701392
153,2.24254645714,-0.00802765042655
154,2.18290553469,-0.000204694640988
155,1.97693134537,-0.276352505845
156,1.1481321094,-0.410114477065
157,0.896860748962,0.101005742935
158,1.32004617926,0.334137026012
159,2.21211019419,0.368557164931
160,2.30238934951,-0.181624857757
161,1.88217871497,-0.238907089233
162,1.30635400087,-0.256285726659
163,1.18130721524,0.165462096285
164,1.76715750161,0.298821249383
165,2.38585706065,0.24182856284
166,2.51005480497,-0.0828575918948
167,2.40384713137,0.11055327843
168,2.66273914596,-0.0323237565788
169,2.21360106062,-0.257588244294
170,2.07375412959,0.0666859971333
171,2.17572425183,0.0337931037821
172,2.43261067332,0.147704120158
173,2.33757667022,-0.233618407105
174,1.96288703229,-0.0649677594715
175,1.96294795261,0.00881866973668
176,1.93867262777,-0.00880379994627
177,1.75870960035,-0.190143719743
178,1.49393413419,-0.0647462983005
179,1.57182096395,0.138010790926
180,1.75602007496,-0.000954043629983
181,1.75355351345,0.0350717116196
182,1.76904064864,-0.00880660800675
183,1.64315617082,-0.114966414506
184,1.61420472436,0.0993430449822
185,1.91021658795,0.0959837749311
186,1.9279785095,0.00224261267078
187,2.07767728843,0.0701844575695
188,2.12975563727,-0.00746155144606
189,2.27828328905,0.199465768589
190,2.81881323173,0.214214474478
191,2.84978370106,-0.169702055505
192,2.30174612943,-0.34418892131
193,1.71006107155,-0.219465161988
194,1.56345800599,0.0468686958354
195,1.65498438735,-0.00527540445867
196,1.64030622803,0.0594539143544
197,1.73634102518,-0.00288044897014
198,1.66148084208,-0.0637141011174
199,1.45321495476,-0.158332320081
200,1.28066537841,0.0409433757136
201,1.52723827388,0.143054846476
202,1.66261431879,0.0283375336382
203,1.79546205873,0.11310021842
204,2.19625675038,0.267610257806
205,2.53788169006,0.00617819565216
206,2.31330610659,-0.141089792626
207,2.13199056756,-0.0700557365483
208,1.8599635937,-0.187660962717
209,1.42959545808,-0.170972010614
210,1.42952858365,0.0910564016698
211,1.48018696706,-0.0600288856837
212,1.56726844224,0.175740542518
213,2.08851630194,0.23578622771
214,2.1780198453,-0.137758879836
215,1.84665208825,-0.0980466316087
216,1.90480477305,0.0875360321163
217,1.95556144538,-0.0291888326976
218,1.90583681506,-0.038246268126
219,1.85793410545,-0.00819494463448
220,1.88615818866,0.0157196135348
221,1.7947821344,-0.158379341215
222,1.47653290558,0.0137996819216
223,2.0395075752,0.411576061674
224,2.53961371027,0.00485032495368
225,2.23497750393,-0.195120594592
226,1.95354420539,-0.101204425763
227,1.80420098181,-0.0245647941507
228,1.86709431068,0.0652592548882
229,2.04916350109,0.0468564489212
230,1.9477511282,-0.142164432366
231,1.55383908279,-0.158255463107
232,1.4392656555,0.0194832943578
233,1.5344256463,0.0194892214601
234,1.52392058253,0.0997838109553
235,2.09826229408,0.286734862956
236,2.24560589137,-0.114080943494
237,1.88126257203,-0.165898390894
238,1.67887086597,-0.0885078659015
239,1.56560026174,-0.0505954381951
240,1.53355188591,0.0198326890332
241,1.61450950185,0.0829696383501
242,1.791862756,0.00966955198969
243,1.5268297382,-0.226562550594
244,1.18738636181,-0.0396078594593
