onset,amplitude
0.457596372,9.20805
1.144204945,6.94922
1.436421041,3.46355
1.657596372,8.81957
2.724828376,9.20805
3.749689539,2.4681
4.068470735,1.15057
5.206342505,10.249
5.545596372,6.19015
6.091845828,1.99198
6.372893575,5.09645
6.735949938,-2.40795
7.165419049,1.47705
7.453207629,1.5433
7.904814324,2.4681
8.741614964,5.61848
9.131236426,-2.12026
9.481596372,1.81482
9.849652383,9.01752
9.951485266,9.9303
10.07102821,8.97805
10.33225169,6.45424
10.79271342,1.38379
12.68788619,7.32789
12.84284927,5.40636
13.34559637,4.24248
14.03385124,6.94922
14.33049486,3.46355
14.54559637,8.81957
16.2423969,9.01752
16.60959637,2.33892
16.68957608,6.2857
17.03049486,0.97456
17.64959637,6.81919
18.54291302,2.4681
18.73759637,8.81957
19.74719754,3.94119
19.74719754,7.08265
20.15010155,2.57185
20.34491228,8.11678
21.24159637,7.5583
21.87900575,5.61848
22.18257878,7.76677
22.54756076,0.97456
23.39359637,5.79536
24.34559637,7.12757
25.01811503,7.35441
25.93759637,5.79536
26.47053709,8.20182
26.77759637,7.35441
28.0678608,4.77382
28.36924263,7.88532
28.5440441,7.35441
28.68870738,8.57446
28.94559637,6.65415
30.30379777,6.94922
30.86436798,3.46355
31.61179493,1.30833
31.72029239,6.2857
31.96742549,8.81957
33.45625174,9.06163
34.20545597,5.79536
34.3742298,7.22614
34.88055128,1.59939
35.74250332,9.01752
36.55359637,6.2857
37.54221232,0.662688
37.72959637,7.57317
38.02442326,8.4889
39.25406113,10.249
39.79654843,3.00469
40.01759637,8.13427
40.56205829,7.15098
40.97796522,3.75747
41.7150589,7.31996
42.96880732,7.40012
43.07730478,8.0009
43.86089755,2.4681
44.31359637,5.27443
45.05244358,6.03416
45.16696867,5.80733
45.83603634,2.34756
46.30016437,6.11611
46.81854112,5.42045
49.45704129,8.2837
49.60396455,6.94922
49.86842641,3.46355
50.11359637,8.81957
51.34941288,3.57291
51.94298285,5.27443
52.1075369,8.02415
52.36159637,5.36892
53.64959637,5.85773
54.47984291,8.26486
54.72079705,8.07915
54.87359724,4.0057
55.01464357,9.20805
55.57759637,5.00823
56.53676855,8.07915
56.74556397,6.03416
58.27944281,8.51075
59.04159637,6.2857
59.69578304,7.57317
59.69578304,8.33313
60.09541431,0.662688
60.26584529,4.61413
60.48159637,8.4889
61.52430287,6.40412
61.65947227,8.27611
61.81814939,8.97805
61.96507265,8.69606
62.28830382,6.19697
63.66938247,6.94922
63.90445968,3.46355
64.01612136,8.2837
64.32959637,8.81957
65.97270392,6.65357
66.52159637,2.1506
68.12159637,3.42816
68.87728742,7.87352
69.00070296,8.26486
69.14762622,8.81957
69.72159637,2.1506
71.11052098,7.32789
73.76347322,9.01752
73.86925797,8.86985
74.19836607,2.16332
74.4158125,7.18028
75.91442975,9.9303
76.19652241,5.02893
76.74559637,1.55604
77.81695006,4.79843
78.12842737,4.71841
79.45073671,7.37469
79.59765997,8.86985
79.85624491,7.18028
80.75399543,9.06163
80.90091869,8.11678
81.4239655,6.65357
81.52975025,8.27611
81.72956588,9.20805
81.92959637,7.06145
83.06362908,9.01752
83.48089114,9.06163
83.63369133,8.11678
84.0914409,2.1506
84.47359637,6.65357
84.86131879,7.0681
85.08464214,5.28371
85.48159637,6.19697
87.01815225,9.9303
87.14156779,2.19054
87.54559637,5.13721
89.30682699,-0.371064
90.63359637,5.54436
90.76430573,9.9303
90.98175215,8.67673
91.48129124,1.61144
92.58498186,5.16929
92.93759637,3.51363
93.4430137,9.01752
93.74861408,3.63469
95.11206193,8.02513
95.21784668,8.0009
96.12378018,2.04769
96.21781107,8.0009
96.76159637,3.3499
98.11359637,8.27611
98.40402918,2.16332
100.2353497,5.28913
100.3940268,7.23743
100.6467348,4.81235
100.881812,2.65676
102.6801527,0.548121
102.997507,2.21047
103.4015964,5.06947
104.4845196,0.598837
104.7078429,7.20284
105.0604587,3.00469
105.2495964,8.13427
106.047783,1.60543
106.1418139,6.2857
106.2828603,8.4889
106.4121527,7.23743
106.9055964,-0.941609
107.6495964,8.02415
108.1565813,2.89867
109.4671368,3.30395
110.6859935,6.39046
110.9915939,6.86449
111.1267633,8.4889
111.5263946,4.38215
113.5615964,1.06126
113.6538434,6.2857
113.7890128,7.57317
114.0652285,9.20805
114.6294138,5.85519
114.9615964,5.55791
115.8097787,7.31996
116.0977483,4.9128
116.4503642,5.9402
117.7775964,2.97451
118.4415964,6.86449
118.7012285,3.41477
119.1008598,0.8671
120.7946113,2.16332
121.6408892,5.16929
121.9935964,2.16332
122.9396909,8.02513
123.0513525,8.0009
123.6175964,2.97451
124.0841489,7.31141
124.1723029,10.249
124.5954419,3.23946
124.8895964,6.75732
125.8589819,6.94922
126.1775964,3.46355
126.4815964,7.0812
127.5221532,2.56264
127.6780258,6.94622
128.4831653,5.53442
128.4831653,8.61601
128.4831653,5.53442
128.4831653,8.4889
129.9230133,8.27611
130.1228289,2.16332
131.2930717,6.41305
132.3861808,5.98605
132.4978424,9.9303
132.785812,4.79843
133.3206127,6.9023
134.0611059,6.44944
134.1727676,8.2837
134.5077526,8.81957
135.6815964,5.42045
136.3950427,8.2837
136.6888892,5.58702
136.8299356,8.27611
136.9886127,10.249
137.1649206,9.06163
137.5116595,0.41871
138.9601489,9.9303
139.1011952,5.32967
139.4655649,7.0812
139.5772266,10.249
140.1855964,6.35176
141.5812599,8.27611
141.6752908,9.9303
142.0415964,8.20182
142.0415964,4.85694
143.3903033,8.67673
143.6430114,9.9303
143.8604578,7.02742
144.007381,8.4889
144.1660582,6.41305
145.5588907,4.25986
146.8752261,6.04834
147.2454727,5.9402
148.5207666,1.98787
148.661813,6.04834
148.8616286,7.34558
149.8019375,3.05777
150.1455964,4.60046
150.6507338,6.96607
150.979842,1.15057
152.2335964,2.97451
152.6606441,10.249
152.8839674,8.69606
153.1307985,5.36892
154.4514409,9.06163
155.4975964,5.47303
155.709104,8.02513
155.791381,9.9303
155.961812,8.33313
156.3320586,5.58612
157.6719988,4.79843
157.8776913,4.71841
158.8575964,6.66488
159.6763352,7.0681
160.9455964,1.06126
161.0221522,6.2857
161.2043371,8.02513
161.3159988,8.0009
161.6274761,1.9713
161.8449225,7.34558
162.3855964,3.00469
162.933104,0.494696
164.4015964,3.00469
165.1369529,10.249
165.4383946,5.36892
166.837104,6.96607
167.2249814,1.15057
168.4003675,5.42693
168.7855964,5.51169
169.6063642,6.59558
169.8003029,8.69606
170.0765186,7.22663
170.4255964,3.00469
171.0814737,6.04834
171.7514438,0.24686
171.9295964,8.13427
172.6799988,8.27611
172.8504298,8.02513
172.9091991,9.9303
173.1535964,6.77378
173.7455964,7.40012
173.8631957,9.9303
174.0655964,6.77378
175.3615964,7.35978
175.8613521,5.98605
176.0141522,9.06163
176.2492295,6.14949
176.4196604,8.81957
176.4843067,9.9303
176.6429838,7.15098
177.0975964,7.03574
177.7535964,1.06126
177.818827,6.2857
178.0175964,6.34446
178.0832889,8.0009
178.5123048,2.03209
180.0632242,4.98709
180.4099631,3.00469
180.7625789,3.93535
181.1269486,4.32849
182.2024269,9.01752
182.3258424,10.249
183.1721204,2.95021
183.3375964,7.54233
183.9184906,4.76422
184.0183984,8.0009
184.2475987,4.81235
184.6015964,2.65676
185.9283646,8.69606
186.3044882,3.89141
187.3094433,4.86869
187.6209206,6.6034
188.4848294,7.32789
188.7845528,3.00469
188.9549838,6.34446
189.0372608,8.0009
189.3935964,2.03209
190.577258,8.26486
190.7006735,10.249
191.0121508,6.94922
191.2883665,7.01229
191.7055964,7.34944
192.4696296,6.37045
192.85163,4.53646
193.1375964,2.88088
193.5139032,5.50175
193.6655964,7.54233
194.5658738,6.3603
194.9215964,3.17178
195.8529216,5.50175
195.9935964,7.54233
196.4288607,1.25846
196.5228916,8.0009
197.0255964,5.87555
198.1135964,6.66488
