onset,amplitude
0.289260565,8.26486
0.612119296,5.71003
0.810290249,8.33313
1.208389924,5.58904
1.784300092,5.85243
2.118793371,4.64439
3.022489982,6.73191
3.479146024,2.07819
3.804913392,3.1999
4.522290249,3.76908
5.113524307,4.53646
5.456743497,5.50175
5.648713553,7.20284
5.759241768,9.9303
7.353812561,5.20181
7.510878971,6.35978
7.752295859,8.07915
7.912270906,4.98709
8.243943413,5.28371
8.406827096,7.57153
8.819853581,5.15837
9.962290249,8.67673
10.93755446,4.22464
11.33029025,0.565314
11.74756138,2.31353
12.15429025,0.0676586
12.89356444,9.06163
13.25423546,1.39872
13.4840178,7.20284
13.81302818,2.33311
14.14752146,3.16548
14.79614756,8.26486
14.92412759,9.06163
16.14679555,3.76908
17.39429025,6.94922
17.4876773,8.05058
17.79429025,8.69606
18.45371416,9.01752
18.55260783,10.249
18.70094833,7.35441
19.25029025,1.805
19.57063085,8.27611
19.75969227,8.69606
19.92548459,5.72251
20.38629025,5.83212
22.13202279,-0.0833816
22.57122701,1.72277
23.0191691,6.37919
23.38856603,4.92151
24.02629025,2.97451
24.71982203,9.01752
24.83035024,8.15886
25.24628536,4.05906
25.24628536,8.13427
25.85419054,4.53775
26.71224238,2.56725
27.38629025,2.18717
28.44869879,6.94922
28.83429025,2.33311
29.78920398,9.06163
30.13029025,5.85243
31.29141166,6.62539
31.47174717,6.94922
31.77715408,3.46355
32.23962739,4.89042
32.95445567,3.76908
33.39656852,10.249
33.57108676,6.94922
33.99865643,2.33311
36.11580064,6.94922
36.53829025,2.33311
37.17078556,3.68888
37.41220245,7.35441
37.93829025,1.805
38.28770225,5.83212
38.38659592,8.11678
40.62629025,6.81739
41.70484073,1.9125
42.33829025,0.0676586
43.39429025,5.33141
44.33876061,5.13338
45.25788997,3.4503
45.94629025,0.0676586
46.21951647,4.67189
46.5835514,2.96114
46.79429025,8.13427
47.38924391,8.2837
48.04229025,6.37919
48.43697525,8.20182
48.9256263,5.85243
49.41427736,-0.0833816
50.1722324,7.61787
51.31532682,6.00386
51.58873872,5.49038
52.08229025,1.98376
52.85540168,4.64583
53.17826041,8.07915
53.32950955,8.66738
53.70472375,6.64127
55.36229025,4.41872
55.36229025,7.08265
56.05012952,6.73191
56.38753144,7.5583
57.55429025,2.4681
58.43879555,1.9125
59.36229025,0.916291
60.27338864,6.94922
60.68229025,2.33311
62.13029025,1.49739
62.96387194,1.62924
63.54629025,3.90217
63.87136675,8.57446
64.01098133,8.86985
64.20004275,6.00386
64.52581012,-0.371064
64.86629025,3.30064
65.83429025,4.7288
66.23429025,9.01752
66.53817058,-0.223144
67.13029025,3.1307
68.89029025,6.81739
69.6104251,6.19015
70.25829025,0.0676586
70.62263085,6.00386
70.9862105,4.90468
71.36433334,6.68977
71.6289633,5.79563
72.06629025,3.30064
72.71097634,4.92892
72.86513411,8.20182
73.53029025,-0.0833816
75.31429025,8.66738
75.68608461,8.57446
75.96531378,5.14557
76.61393988,3.77391
77.68156271,8.15886
78.14694466,5.30955
78.55124524,6.94922
78.92229025,2.33311
80.53677722,3.73122
81.31629199,4.8739
81.66338605,7.50933
82.79429025,1.94305
83.78647501,10.249
84.63288844,4.41872
85.15644314,1.98376
86.36432556,8.2837
86.76280886,4.41872
86.76280886,7.08265
86.98677393,5.30955
87.09730214,6.40203
87.70811595,6.245
87.99264276,6.65357
88.21029025,6.55064
89.20554448,5.54436
89.31898133,9.9303
89.90070877,3.74479
90.36235626,-0.116534
90.83429025,6.9023
91.88229025,5.54436
92.00806271,9.9303
92.25029025,5.30955
93.33223739,5.59039
93.65218748,5.10376
93.97795485,5.78167
95.17312454,2.66931
95.51339107,4.24707
95.99622484,5.1409
97.14826733,5.2564
97.46629025,3.29398
97.69509113,2.4613
98.04994487,0.904218
99.49119268,5.98605
99.64825909,6.41305
100.7535412,7.35763
100.9106076,7.20284
101.3337192,3.6074
102.2877522,2.21703
103.4826171,2.61374
104.9837821,5.91245
105.1233967,3.18883
105.6585859,6.76971
107.5142902,6.20314
108.1436973,7.5583
108.2949464,6.99803
108.4432869,5.98537
108.7283333,5.71003
109.1783602,6.65357
110.4756124,8.2837
110.8562923,4.41872
110.8562923,7.08265
111.115161,8.81957
112.1309039,6.68258
112.8173423,7.35441
113.1882424,2.86391
113.3542902,3.22406
113.6448984,1.7492
113.8135994,3.5995
113.9997522,5.92367
114.4331391,5.79563
114.9542902,5.50175
116.1286028,3.70746
116.3234815,8.13427
116.4369184,9.06163
117.0502902,-1.20397
117.8682524,3.16927
118.0582902,8.13427
118.3249084,8.26486
118.4616144,9.06163
118.9124531,2.64404
120.2120716,7.88532
120.3604121,8.27611
120.7123572,4.82439
120.8228854,9.9303
120.9857691,7.15098
121.2300947,6.07686
121.5122325,5.50175
121.6431211,9.06163
121.9570282,4.47495
122.1780846,9.20805
123.2022902,6.35597
123.3066358,8.2837
123.7702902,8.81957
124.7783387,5.83212
125.4036957,3.92375
126.0232354,0.678034
126.5862902,5.50175
127.2386858,7.12757
127.6342604,9.01752
127.9716623,-0.150823
128.1782902,4.71841
128.919176,4.47495
129.247852,5.79563
129.7714067,5.50175
131.5111161,8.2837
132.0582902,8.81957
132.8847965,6.94922
133.1843862,3.46355
133.5049647,4.68324
133.9862902,5.02756
134.4510712,9.01752
134.5412389,10.249
134.9659,6.68977
135.4022902,5.79563
136.3209284,5.28614
136.5302902,8.0009
136.9928236,8.75228
137.1440727,8.86985
137.4000328,7.68114
137.6908965,3.03399
138.6420696,8.75228
138.7584151,8.86985
138.9940147,7.68114
139.2383403,6.94922
139.4982902,3.03399
140.2476374,9.01752
140.5016992,5.18442
141.1532339,4.68324
142.3445603,7.35978
142.6208809,7.50933
143.339141,9.06163
143.996493,3.96916
145.2083539,6.40412
145.3450598,8.97805
145.729,0.122218
145.729,0.122218
146.1507524,3.01798
146.8866376,3.48554
147.2536792,7.01229
147.608533,2.3814
148.8982902,7.35978
149.8659149,8.2837
150.3542902,8.81957
151.0372933,6.94922
151.4037816,3.46355
151.656833,4.89042
152.1782902,3.76908
152.6079574,9.01752
152.7301202,10.249
152.9519169,6.94922
153.3622902,2.33311
154.8877121,7.12757
155.2774695,9.01752
155.5770591,4.03672
156.0686188,1.07158
157.0182902,9.01752
157.1311111,9.9303
157.2794516,8.97805
157.5528635,3.74479
