onset,amplitude
0.633848073,1
1.708901347,1
1.935980532,1
2.217848073,1
3.143795999,1
3.382262129,1
3.595952558,1
4.028139752,1
4.85193184,1
5.956164804,1
6.216309674,1
6.29501621,1
6.621812283,1
6.887334093,1
7.062986982,1
7.32033889,1
7.641848073,1
8.178178583,1
8.762326564,1
9.033848073,1
10.05532577,1
10.61496405,1
10.69257811,1
10.80695674,1
11.95384807,1
13.31418487,1
13.46532806,1
13.82584807,1
14.56625064,1
14.69696906,1
14.83177245,1
15.03193504,1
15.17784807,1
16.52984807,1
17.46888411,1
17.82835979,1
19.21315816,1
20.24574824,1
20.38872152,1
20.56028946,1
20.79721661,1
20.92385009,1
21.07090832,1
22.14116546,1
22.35766786,1
22.58234016,1
22.83560712,1
23.73961064,1
24.14584807,1
24.60562023,1
25.04270998,1
26.61174322,1
26.99384807,1
27.51043242,1
27.87399305,1
28.87384807,1
29.51843457,1
29.79212628,1
29.79212628,1
29.90241996,1
30.46497637,1
30.61784807,1
31.18392773,1
31.55974322,1
31.63327233,1
31.80075532,1
31.9192189,1
32.36984807,1
33.43466808,1
33.67976514,1
33.94584807,1
34.33744224,1
34.47224562,1
34.84184807,1
35.71980898,1
35.8096779,1
35.96082108,1
36.10787932,1
37.29251508,1
37.52944224,1
37.8072189,1
37.95427713,1
38.12984807,1
38.53784807,1
39.0035249,1
39.14241323,1
39.52184807,1
40.52721159,1
40.80984807,1
41.19249589,1
41.54380167,1
42.90409033,1
43.16144224,1
43.6720611,1
44.09784807,1
44.60184807,1
44.71475303,1
44.80870691,1
45.14584807,1
46.56984807,1
46.86752217,1
47.12370941,1
47.4995249,1
48.32984807,1
48.66782086,1
48.97827713,1
49.24788389,1
50.56094714,1
50.72184807,1
51.51682566,1
51.58626982,1
51.90584807,1
52.80021181,1
52.89825064,1
53.04939382,1
53.39661465,1
53.72184807,1
56.24250549,1
56.66325543,1
56.9655418,1
57.30584807,1
57.77436208,1
57.88465576,1
58.15426252,1
58.55458771,1
58.65938136,1
58.95384807,1
60.01967001,1
60.32184807,1
61.09365598,1
61.22437441,1
61.60835979,1
62.44577473,1
64.0546827,1
64.34062926,1
64.66742533,1
65.66415336,1
65.80304169,1
66.23384807,1
66.81323122,1
67.07058313,1
67.45048357,1
68.15384807,1
69.97784807,1
70.84449316,1
71.06099556,1
72.28845936,1
72.47228215,1
72.96184807,1
73.52211454,1
73.86116546,1
74.06541301,1
74.20430134,1
75.22462926,1
75.61784807,1
75.95583548,1
76.09063886,1
76.35616067,1
76.85452468,1
77.69929197,1
78.03017299,1
78.29784807,1
78.86758793,1
80.05630865,1
80.22379163,1
81.14845205,1
82.17377473,1
84.48767288,1
84.74093984,1
