onset,amplitude
0.434344835,-0.30848
0.66968576,-0.30848
1.577128691,-0.37484
2.928199472,-0.18242
3.25464011,-0.23137
3.689884032,-0.1779
4.29721545,-0.1403
4.46423159,-0.15324
4.836222084,-0.33052
5.219600042,-0.38388
5.508082466,-0.28162
5.705179138,-0.43828
6.320937205,-0.38467
6.969179138,-0.31982
7.467275257,-0.156
8.241622816,-0.40116
8.944398736,-0.45106
9.198718767,-0.086221
9.726337937,-0.14747
10.10517914,-0.19103
10.52725624,-0.23176
10.77557351,-0.41882
10.93879383,-0.1942
11.29939686,-0.20128
12.46471401,-0.21699
12.46471401,-0.31605
12.68917914,-0.39342
13.06065797,-0.42919
13.15934932,-0.38561
13.58448132,-0.2588
14.06923446,-0.058689
15.39777194,-0.34671
15.52682987,-0.46357
15.91020782,-0.29391
17.22957455,-0.12442
18.34517914,0.024069
18.34517914,-0.26514
18.70614906,-0.38633
18.70614906,-0.11496
19.03317914,-0.29891
19.12882611,-0.32687
19.92974441,-0.24716
19.92974441,-0.30825
20.86517914,-0.15319
21.23171114,-0.40317
21.35459915,-0.63667
21.49504454,-0.39344
21.62410247,-0.44663
21.95433893,-0.21568
23.17279759,-0.65038
23.74596661,-0.18523
24.24321921,-0.18258
24.77213,-0.33809
24.96917914,-0.39731
25.62239398,-0.38559
26.21717914,-0.47443
27.70517914,-0.28165
28.45050508,-0.41429
28.73898751,-0.12011
28.84906633,-0.62214
29.26660668,0.10116
29.46778521,-0.23705
29.55387842,-0.25592
29.80060681,-0.43072
31.04917914,-0.44886
31.62639689,-0.48393
31.76684228,-0.38612
32.07944399,-0.049709
32.47317914,-0.29003
32.78926259,-0.37018
32.96007455,-0.30882
34.12539171,-0.4237
35.57995229,-0.12458
35.97717914,-0.29312
36.88502078,-0.33449
37.21905306,-0.38133
39.88966084,-0.36916
40.08704355,-0.14879
40.20471401,-0.35104
40.49699226,-0.19175
40.73992483,-0.37621
41.65629714,-0.27956
42.77717914,-0.40256
43.08352598,-0.55879
43.14425912,-0.36355
43.26952122,-0.5707
43.39857915,-0.41415
44.00117914,-0.356
45.44087165,-0.47798
45.78517914,-0.58199
47.01551746,-0.48471
47.91892295,-0.047091
48.48917914,-0.31106
48.84130754,-0.52069
49.47515564,-0.49887
50.85717914,-0.2448
51.15670451,-0.35177
51.2971499,-0.45817
51.69717914,-0.43513
52.39143389,-0.62703
52.6419581,-0.19728
53.01717914,-0.048483
53.64785076,-0.21562
53.74654212,-0.43247
53.96290393,-0.27785
54.39317914,-0.23222
55.96840824,-0.15461
55.96840824,-0.42512
56.07469124,-0.35812
56.3517862,-0.45632
56.76117914,-0.31699
57.68117914,-0.36611
58.23744815,-0.28053
58.68915089,-0.096698
59.00040824,-0.48775
59.12567035,-0.26899
59.5621898,-0.34915
59.70263519,-0.18574
60.10499226,-0.41076
60.80342339,-0.40732
60.95238071,-0.54378
61.28261717,-0.18503
61.28261717,-0.45423
61.55591631,-0.49985
61.97345666,-0.39237
61.97345666,-0.21451
63.36917914,-0.36538
63.88735032,-0.50905
64.15305781,-0.46641
64.53263995,-0.29528
66.34952221,-0.024954
66.75947092,-0.15511
67.07831992,-0.47461
67.40476055,-0.50353
69.12613475,-0.39107
69.12613475,-0.45085
69.39184225,-0.13103
70.40117914,-0.28445
70.50022208,-0.37345
70.70517914,-0.19936
70.79250033,-0.55541
71.18346993,-0.25269
72.16261717,-0.27777
72.16261717,-0.35945
72.40934556,-0.32367
72.83447756,-0.19768
73.21026387,-0.30793
73.44180897,-0.33818
73.74517914,-0.45099
74.61768936,-0.3487
75.14517914,-0.2323
75.52489067,-0.37723
76.22517914,-0.058329
76.81717914,-0.19743
77.34886314,-0.28388
77.71326199,-0.32004
77.90684888,-0.3477
78.92412901,-0.44744
79.29991532,-0.44645
80.87317914,-0.25428
81.51237972,-0.58379
81.84261618,-0.21437
82.44117914,0.013139
83.1299581,-0.11576
83.62517914,-0.13549
85.11317914,-0.13062
85.71016228,-0.35909
86.03280709,-0.23182
86.25296473,-0.31873
86.61717914,-0.2871
87.14118693,-0.25833
87.42587353,0.03106
87.82021357,-0.12535
89.43317914,-0.14442
89.43317914,-0.3779
90.08748043,-0.27818
91.2376143,-0.48321
91.35148894,-0.084965
91.4501803,-0.57368
91.60917914,-0.20786
92.2321195,-0.48358
92.34219832,-0.42722
92.5168061,-0.31371
92.66104731,-0.37297
92.77936322,-0.5816
92.95017518,-0.32303
93.0071125,-0.343
93.13617043,-0.39663
93.5575066,-0.41777
93.93329292,-0.38581
95.44917914,-0.31064
96.36756301,-0.36907
96.686412,-0.4925
97.0773816,-0.45398
97.63317914,-0.13093
98.73169312,-0.14243
99.08850033,-0.19176
99.45717914,-0.22762
100.3397682,-0.263
100.6889837,-0.32646
101.0761575,-0.20845
101.2203987,-0.43788
101.4974937,-0.18778
101.4974937,-0.36955
101.7138555,-0.34906
102.6855858,-0.40955
103.7984871,-0.04909
103.9996656,-0.1713
104.3185146,-0.42996
104.4893265,-0.21542
