onset,amplitude
1.064430839,-0.17226
1.478075961,-0.43028
2.273191727,0.12627
2.84113156,-0.38015
3.824430839,-0.28022
4.210848554,-0.16681
4.288430839,-0.25581
4.928430839,-0.10876
5.644356151,-0.22081
5.9183036,-0.15005
6.208955162,-0.20339
6.664430839,-0.35376
7.382820521,-0.32691
7.539839181,-0.25904
7.80042334,-0.26653
7.897307194,-0.46506
8.111119837,-0.37329
8.304887544,-0.31263
8.595539106,-0.33624
9.383277705,-0.20985
9.656430839,-0.026258
9.750768185,-0.40546
10.12043084,-0.36354
11.22443084,-0.38501
12.88646811,-0.013161
13.15707474,-0.10655
14.72991403,-0.17959
15.23771906,-0.31595
16.13872325,-0.41711
16.53294031,-0.48349
17.79913459,-0.60811
18.21339658,-0.60508
19.49643084,-0.38666
20.34034092,-0.72561
22.46873049,-0.84264
24.17812386,-0.20814
24.54443084,-0.24427
25.04171982,-0.31858
25.16843084,-0.26815
25.29896316,-0.3287
25.50609416,-0.235
27.09632569,-0.55763
29.38525448,-0.18137
29.75243084,-0.30127
38.01395897,-0.44722
38.19102256,-0.34509
41.46261777,-0.47455
41.55660346,-0.40752
41.75037117,-0.31847
41.86395914,-0.53875
43.04326949,-0.35895
43.13013088,-0.48281
43.3406027,-0.31348
43.95980208,-0.6798
44.07673087,-0.62141
44.39410901,-0.43665
45.50660292,-0.48566
45.88411586,-0.30737
46.15407909,-0.53687
46.38459585,-0.11926
46.49484299,-0.33114
46.88043084,-0.27727
47.78105967,-0.12613
48.13867869,-0.36012
51.41042355,-0.19191
51.70441594,-0.055474
52.06522477,-0.26475
52.39291099,-0.26542
53.7426033,-0.115
54.38443084,-0.29059
54.79243084,-0.33278
55.33304541,-0.19964
55.43327009,-0.41174
55.68383178,-0.39836
56.15822858,-0.30538
57.3896448,-0.22845
57.84399667,0.15876
58.00843084,-0.16374
58.14132988,-0.22764
58.35514252,-0.21922
58.59902256,-0.37862
59.65298563,-0.23319
60.28440109,-0.1074
60.44043084,-0.38154
61.44700733,-0.24897
62.25727009,-0.38536
62.70494031,0.011372
62.86529979,-0.39682
64.0850755,-0.3251
64.85346468,-0.47946
65.50492508,-0.49469
66.08155493,-0.36201
66.18846125,0.036221
66.97021373,-0.19627
66.97021373,-0.31973
67.3510675,-0.61139
67.84550924,0.1332
67.98582378,-0.52619
68.29599705,0.10624
69.70582416,-0.21514
69.92843084,-0.22065
70.3038314,-0.26855
70.80843084,-0.25791
71.51762957,-0.26956
72.08891023,-0.18451
72.40962919,-0.16143
72.55243084,-0.33914
72.74371145,-0.32193
73.55491822,-0.34778
75.72883597,-0.19398
76.49388433,-0.43835
77.09857321,0.01176
77.46272287,-0.25761
78.73906788,-0.34988
79.11992165,-0.26539
79.47404884,-0.094419
80.4106072,-0.5206
80.61105655,-0.090808
80.95182045,-0.080624
81.7602995,-0.28531
81.88725076,-0.60318
82.31487605,-0.34133
82.56843084,-0.29993
83.87243084,-0.29593
84.65237062,-0.64591
86.19712005,-0.23919
86.72043084,-0.34797
87.219722,-0.75628
91.01506457,-0.34894
91.65643084,0.072744
92.01529294,-0.34839
92.15560748,-0.44385
92.34269355,-0.39606
92.76029636,-0.047865
92.97410901,-0.74738
93.34494031,-0.16374
94.32095592,-0.41669
94.71183216,-0.36961
96.31542698,-0.15376
96.57643084,-0.33362
97.41950238,-0.37323
97.69643084,-0.50272
98.41643084,-0.27767
98.75917222,-0.28622
99.30865623,-0.16216
99.46233406,-0.39591
100.7285058,-0.28114
101.8001768,-0.34652
102.0644308,-0.43557
102.775697,-0.60445
104.3103489,-0.066439
104.3103489,-0.31539
104.5442065,-0.25527
104.8615846,-0.32045
105.7669475,-0.72557
106.1845504,-0.28664
107.3546482,-0.54546
107.5751425,-0.79492
108.2266029,-0.89562
108.7540492,-0.18354
108.7540492,-0.18922
109.0012701,-0.43958
109.3044308,-0.45006
110.5076075,-0.42168
110.8884308,-0.45006
111.2526109,-0.27489
112.0944982,0.066391
112.0944982,-0.32674
113.6080115,-0.35238
113.9220488,-0.3068
114.2594719,-0.33641
115.1099445,-0.40408
115.3905736,-0.26579
118.4102137,-0.67117
118.8278165,-0.16031
119.7100942,-0.4598
120.4818242,-0.43347
120.578708,-0.7263
120.8927453,-0.27136
122.2039521,-0.51929
122.5580793,-0.21112
123.3999666,-0.45254
123.523577,-0.38889
127.7766107,-0.5708
128.5282958,-0.49087
128.8456739,-0.33555
129.0884308,-0.29999
129.7035325,-0.66501
130.0075473,-0.3624
130.4552175,-0.24615
131.8428581,-0.40101
132.4709327,-0.44999
132.5945432,-0.54126
133.9343685,-0.45723
134.2584283,-0.55929
135.3976488,-0.62092
136.6860492,-0.42471
136.7896147,-0.4476
137.0084308,-0.69687
137.9121311,-0.46591
138.0290599,-0.54349
138.3397564,-0.30228
140.1844308,-0.10864
140.7697198,-0.72516
141.1338695,-0.50494
142.6272172,-0.83607
143.8754795,-0.37387
144.336513,-0.35962
144.7374117,-0.26491
144.8677038,-0.36569
145.4404308,-0.18432
147.1872328,-0.36212
147.3676372,-0.32838
147.4578394,-0.40117
147.7585134,-0.27998
148.7407153,-0.56069
149.0164308,-0.3215
149.4655698,-0.35886
150.2005507,-0.54503
150.3007754,-0.47514
150.477839,-0.18695
150.6484308,0.026281
151.9063341,-0.42582
152.8718318,-0.0077436
152.9887606,-0.60195
153.5204308,-0.42326
154.6353226,-0.42833
154.8190679,-0.41071
155.3844308,-0.3618
155.8747678,-0.37842
156.9340492,-0.066503
157.8026631,-0.71882
158.4608051,-0.41504
159.726034,-0.24964
160.3374045,-0.39271
160.6013295,-0.58194
160.7449849,-0.29928
160.9053443,-0.31342
161.5444308,-0.10937
162.6136514,-0.62604
162.8244308,-0.32697
163.5208958,-0.24932
164.2391726,-0.3443
164.5598916,-0.25112
165.627502,-0.21179
165.838112,-0.13762
166.9071753,-0.28315
167.0474898,-0.20658
167.3144689,-0.31447
168.6113601,-0.56701
168.8552401,-0.3493
169.2804308,-0.24414
170.0579363,-0.36184
170.2346338,-0.30428
170.8460043,-0.3287
171.246903,-0.43656
172.2164308,-0.47949
172.9562069,-0.3264
173.1733603,-0.13213
173.9985435,-0.52047
175.8454951,-0.41256
176.0526261,-0.33636
176.5203413,-0.099792
176.9312625,-0.12971
178.4804308,-0.5667
179.1652849,-0.43612
179.502708,-0.26867
179.6029327,-0.36334
181.5524308,0.16001
181.6855397,-0.4541
182.0897792,-0.18568
182.1732998,-0.27671
182.3136143,-0.099861
182.5909026,-0.1934
182.8481459,-0.082758
184.4358466,-0.56184
184.900221,-0.30051
185.5965812,-0.73883
185.9139593,-0.23904
186.4404308,-0.33312
187.7213443,-0.44611
188.5017417,-0.42127
188.6153297,-0.46147
190.0790229,-0.60539
190.9376143,-0.3852
191.6325054,-0.45472
192.8375995,-0.56858
193.0580938,-0.11758
194.6020641,-0.63106
195.9651197,-0.26285
196.5835547,-0.4784
196.9142961,-0.24428
197.3844308,-0.13043
198.1303556,-0.4628
198.6506632,-0.27985
198.7842961,-0.64057
198.9045657,-0.42046
199.2085806,-0.33023
200.8815549,-0.46033
201.332566,-0.10632
201.4862438,-0.63524
201.7444308,-0.42475
201.9405957,-0.17386
202.8426178,-0.49207
203.3543188,-0.30964
203.6850603,-0.49186
203.8153523,-0.72047
205.7216597,-0.28917
206.0223337,-0.3217
206.0223337,-0.21795
206.6437267,-0.34413
207.467664,-0.6291
207.5979561,-0.44914
207.7649972,-0.10443
208.3924308,-0.18554
208.3924308,-0.296
209.4164308,-0.61426
209.8509178,-0.59992
209.9645058,-0.30016
210.1950226,-0.23405
211.9204308,-0.38026
212.4868131,-0.42093
212.6872625,-0.16875
212.8208954,-0.49469
213.3684308,-0.34397
213.8030972,-0.27839
213.9333893,-0.55649
214.2166859,-0.28817
214.8484308,-0.093931
215.9819369,-0.43977
216.2224761,-0.3352
216.8004308,-0.27353
218.3562341,-0.34504
218.5132528,-0.40867
218.8644308,-0.4141
219.7827654,-0.1729
220.0600536,-0.085278
220.2724308,-0.35213
221.6004308,-0.40889
222.2448501,-0.40028
222.6501016,-0.32604
222.8338468,-0.23525
224.7578581,-0.15131
225.1019628,-0.24756
225.7284308,-0.086528
226.8424938,-0.15242
227.046284,-0.29143
227.3603213,-0.27383
227.4538643,-0.30329
227.8213548,-0.23942
228.5696991,-0.25046
229.4113078,-0.32062
230.0794723,-0.31431
230.3764308,-0.27363
231.0750374,-0.47514
231.4981916,-0.52633
232.1262663,-0.37397
232.4770526,-0.35131
232.7209327,-0.36458
233.7718779,-0.18964
234.2696605,-0.038477
234.7924308,-0.33642
234.9511883,-0.44681
235.0413905,-0.47579
235.4990832,-0.25945
236.4404308,-0.41134
237.35518,-0.50571
237.7059664,-0.31692
237.9604308,-0.52664
239.381839,-0.45785
239.6724906,-0.21881
240.0404308,-0.14674
240.9241913,-0.47679
241.0878916,-0.49237
241.6057191,-0.50784
241.7560561,-0.055703
241.8596216,-0.44167
242.5117493,-0.39357
243.1832546,-0.46101
243.3168875,-0.56073
243.6944005,-0.17181
244.9047191,-0.43893
245.3764308,-0.13953
246.475922,-0.44217
246.703098,-0.60227
247.0806109,-0.21507
247.0806109,-0.32711
247.4404308,-0.32066
247.9859738,-0.6193
248.6964308,-0.30169
249.7227381,-0.37182
250.8185279,-0.43595
250.9924763,-0.39386
251.186244,-0.59717
251.5069629,-0.24103
251.5069629,-0.53083
252.1250151,-0.16255
253.3586787,-0.57794
253.5023341,-0.65859
253.6804308,-0.23406
254.3776296,-0.4621
254.8324308,-0.63706
255.5569399,-0.074673
256.1492255,-0.062828
256.3364308,-0.28046
257.9031574,-0.41804
258.474438,-0.24373
259.8690302,-0.41031
259.9826181,-0.57225
260.2244308,-0.39626
261.2233828,-0.12423
261.7044308,-0.24682
262.0719517,-0.28554
262.4962362,-0.060291
262.649914,-0.23412
262.9773146,-0.081504
263.1364308,-0.36384
264.0602514,-0.30075
264.4578093,-0.35947
264.7551425,-0.15315
264.9054795,-0.25217
265.5903482,-0.42705
265.7204308,-0.3246
267.0264833,-0.28879
267.1634571,-0.28154
267.4908577,-0.1796
268.7994422,-0.41523
268.8863036,-0.62861
269.0566856,-0.11236
270.2981242,-0.1955
270.5820942,-0.032104
270.9764308,-0.40086
270.9764308,-0.18893
271.7124308,-0.24864
272.7792179,-0.28617
272.9796673,-0.25518
273.0899144,-0.26608
273.6478318,-0.2128
274.6884308,-0.32486
275.5220793,-0.2757
275.7258695,-0.37617
275.9563862,-0.36591
276.2404308,-0.47273
277.0644308,-0.21306
277.9451056,-0.10822
279.5052697,-0.69172
280.1600709,-0.074747
280.8722211,-0.21889
281.1528502,-0.035023
281.6907227,-0.29032
282.430416,-0.26444
282.430416,-0.34067
282.8413372,-0.45428
283.1684308,-0.36614
283.6063855,-0.37362
284.6978695,-0.12837
284.8816147,-0.29111
285.1444308,-0.44745
286.174513,-0.41585
286.6564308,-0.099218
287.5896444,-0.28324
287.6798466,-0.51261
287.7900938,-0.38474
288.3764308,-0.31753
