onset,amplitude
0.434344835,1
0.66968576,1
1.577128691,1
2.928199472,1
3.25464011,1
3.689884032,1
4.29721545,1
4.46423159,1
4.836222084,1
5.219600042,1
5.508082466,1
5.705179138,1
6.320937205,1
6.969179138,1
7.467275257,1
8.241622816,1
8.944398736,1
9.198718767,1
9.726337937,1
10.10517914,1
10.52725624,1
10.77557351,1
10.93879383,1
11.29939686,1
12.46471401,1
12.46471401,1
12.68917914,1
13.06065797,1
13.15934932,1
13.58448132,1
14.06923446,1
15.39777194,1
15.52682987,1
15.91020782,1
17.22957455,1
18.34517914,1
18.34517914,1
18.70614906,1
18.70614906,1
19.03317914,1
19.12882611,1
19.92974441,1
19.92974441,1
20.86517914,1
21.23171114,1
21.35459915,1
21.49504454,1
21.62410247,1
21.95433893,1
23.17279759,1
23.74596661,1
24.24321921,1
24.77213,1
24.96917914,1
25.62239398,1
26.21717914,1
27.70517914,1
28.45050508,1
28.73898751,1
28.84906633,1
29.26660668,1
29.46778521,1
29.55387842,1
29.80060681,1
31.04917914,1
31.62639689,1
31.76684228,1
32.07944399,1
32.47317914,1
32.78926259,1
32.96007455,1
34.12539171,1
35.57995229,1
35.97717914,1
36.88502078,1
37.21905306,1
39.88966084,1
40.08704355,1
40.20471401,1
40.49699226,1
40.73992483,1
41.65629714,1
42.77717914,1
43.08352598,1
43.14425912,1
43.26952122,1
43.39857915,1
44.00117914,1
45.44087165,1
45.78517914,1
47.01551746,1
47.91892295,1
48.48917914,1
48.84130754,1
49.47515564,1
50.85717914,1
51.15670451,1
51.2971499,1
51.69717914,1
52.39143389,1
52.6419581,1
53.01717914,1
53.64785076,1
53.74654212,1
53.96290393,1
54.39317914,1
55.96840824,1
55.96840824,1
56.07469124,1
56.3517862,1
56.76117914,1
57.68117914,1
58.23744815,1
58.68915089,1
59.00040824,1
59.12567035,1
59.5621898,1
59.70263519,1
60.10499226,1
60.80342339,1
60.95238071,1
61.28261717,1
61.28261717,1
61.55591631,1
61.97345666,1
61.97345666,1
63.36917914,1
63.88735032,1
64.15305781,1
64.53263995,1
66.34952221,1
66.75947092,1
67.07831992,1
67.40476055,1
69.12613475,1
69.12613475,1
69.39184225,1
70.40117914,1
70.50022208,1
70.70517914,1
70.79250033,1
71.18346993,1
72.16261717,1
72.16261717,1
72.40934556,1
72.83447756,1
73.21026387,1
73.44180897,1
73.74517914,1
74.61768936,1
75.14517914,1
75.52489067,1
76.22517914,1
76.81717914,1
77.34886314,1
77.71326199,1
77.90684888,1
78.92412901,1
79.29991532,1
80.87317914,1
81.51237972,1
81.84261618,1
82.44117914,1
83.1299581,1
83.62517914,1
85.11317914,1
85.71016228,1
86.03280709,1
86.25296473,1
86.61717914,1
87.14118693,1
87.42587353,1
87.82021357,1
89.43317914,1
89.43317914,1
90.08748043,1
91.2376143,1
91.35148894,1
91.4501803,1
91.60917914,1
92.2321195,1
92.34219832,1
92.5168061,1
92.66104731,1
92.77936322,1
92.95017518,1
93.0071125,1
93.13617043,1
93.5575066,1
93.93329292,1
95.44917914,1
96.36756301,1
96.686412,1
97.0773816,1
97.63317914,1
98.73169312,1
99.08850033,1
99.45717914,1
100.3397682,1
100.6889837,1
101.0761575,1
101.2203987,1
101.4974937,1
101.4974937,1
101.7138555,1
102.6855858,1
103.7984871,1
103.9996656,1
104.3185146,1
104.4893265,1
104.7771791,1
105.7780977,1
105.8805849,1
105.9982554,1
106.3284918,1
106.4765288,1
106.9611791,1
107.6971791,1
108.9280212,1
109.1747496,1
109.6731791,1
110.0326053,1
110.2337838,1
110.3894125,1
110.5640202,1
111.9531791,1
112.9472753,1
113.1531791,1
114.3619676,1
114.6411791,1
114.9211791,1
115.0224405,1
115.8331791,1
117.0906267,1
117.0906267,1
117.3715175,1
117.6675915,1
117.7776703,1
117.9408907,1
118.1420692,1
118.5131791,1
119.6722971,1
119.7558052,1
120.0971791,1
120.1961205,1
121.312092,1
121.566412,1
121.8321195,1
122.0446855,1
122.5304035,1
123.2554054,1
123.3996466,1
123.5590711,1
123.6805374,1
124.17779,1
125.4376703,1
126.3714424,1
126.6371499,1
126.8800825,1
127.229298,1
127.5869515,1
127.8331791,1
128.5966399,1
128.9192848,1
129.1394424,1
129.5380036,1
129.6594699,1
130.7912762,1
131.2050208,1
131.4411791,1
131.7971689,1
132.0476931,1
133.2974016,1
133.6331791,1
134.5310436,1
134.8271176,1
134.9296048,1
135.2256789,1
135.5931791,1
136.7841851,1
137.0811791,1
137.4598413,1
137.9608897,1
138.9459615,1
139.0977944,1
139.4394183,1
140.6102924,1
140.8171791,1
141.320111,1
141.6921015,1
142.4550616,1
142.808073,1
143.7912477,1
144.0303845,1
144.3264585,1
145.237607,1
145.5412727,1
146.2731791,1
147.3927796,1
148.0266817,1
149.0933075,1
149.6432297,1
150.3416608,1
151.891035,1
152.3771791,1
152.3771791,1
152.7185241,1
153.0905146,1
153.4738925,1
153.6674794,1
153.9445744,1
154.3621147,1
155.6568346,1
156.0212335,1
157.4935675,1
157.7772727,1
158.140937,1
158.2102781,1
158.6485541,1
158.8607793,1
159.836567,1
160.1995184,1
160.5034196,1
160.700552,1
160.7461756,1
160.9058631,1
161.1771791,1
161.9938665,1
162.10562,1
162.4313247,1
163.699895,1
164.0382938,1
164.2764263,1
164.6323717,1
165.4305447,1
166.8062728,1
166.9427893,1
167.0251791,1
167.4071119,1
167.8355628,1
169.0157536,1
169.889522,1
170.1573038,1
170.3179729,1
170.8571791,1
171.2109015,1
171.4024332,1
171.596431,1
171.9897697,1
172.8926222,1
173.2871939,1
173.7895912,1
174.0922368,1
174.57114,1
174.9311714,1
175.3135056,1
176.4043184,1
177.3055401,1
177.6308409,1
177.9684172,1
178.5629333,1
179.7358341,1
179.8576973,1
180.2091791,1
180.614582,1
180.7478698,1
181.0487196,1
181.7018301,1
182.9381162,1
183.3451791,1
183.9881366,1
184.1631906,1
184.7532921,1
185.0497546,1
185.346217,1
185.5805635,1
185.933495,1
186.1537243,1
187.4221975,1
187.658163,1
188.0004916,1
188.2802951,1
188.7656615,1
189.3624959,1
189.3624959,1
189.7652819,1
189.9170709,1
190.2091791,1
190.3067239,1
190.5435876,1
191.6546412,1
192.2541755,1
192.7487912,1
194.0193536,1
194.2973372,1
194.5521556,1
194.8893395,1
195.5019332,1
196.5082506,1
196.9371791,1
197.5840628,1
197.7220271,1
197.9979558,1
198.4091791,1
199.8008201,1
200.1664398,1
200.565769,1
201.4952697,1
201.7495626,1
202.0655022,1
202.2812658,1
202.586931,1
203.2252318,1
205.59418,1
205.9097368,1
206.1809591,1
206.4443577,1
207.7870046,1
207.8800492,1
208.1792512,1
208.4893997,1
208.8287386,1
209.1451791,1
209.9051791,1
210.0411791,1
210.2850247,1
210.6572028,1
211.9800493,1
212.0349368,1
212.1883404,1
212.4346306,1
212.9110262,1
213.2596908,1
213.3477881,1
213.5192631,1
213.8778911,1
214.8514919,1
215.6157939,1
216.0093548,1
216.2667406,1
216.6571791,1
217.1797571,1
217.2795183,1
217.453296,1
218.1459931,1
218.3325609,1
219.4838265,1
219.8411791,1
220.3290231,1
220.6449522,1
220.8991999,1
221.200837,1
221.381368,1
222.1441112,1
223.8011791,1
224.8491791,1
225.5779576,1
225.710347,1
226.6370725,1
227.0186047,1
227.1088702,1
227.3375427,1
229.1685101,1
231.1656265,1
232.222364,1
232.222364,1
232.3993902,1
232.6604573,1
233.189846,1
233.4725169,1
233.7827137,1
234.3451791,1
235.4411791,1
235.542944,1
235.7211791,1
235.8162492,1
236.1691791,1
236.6891791,1
236.7930241,1
237.0484495,1
237.5371791,1
238.0480146,1
238.2182982,1
238.4294499,1
238.6201676,1
238.7495832,1
238.9611791,1
240.0491791,1
240.1415642,1
240.4685088,1
240.4685088,1
240.5843017,1
241.0011791,1
241.6945511,1
241.8651791,1
242.4778559,1
242.767057,1
243.0164597,1
243.4859351,1
244.6386167,1
245.1451791,1
