onset,amplitude
0.01,0
0.02,0
0.03,0
0.04,0
0.05,0
0.06,0
0.07,0
0.08,0
0.09,0
0.1,299.12
0.11,292.11
0.12,291.13
0.13,290.09
0.14,287.76
0.15,281.82
0.16,272.82
0.17,264.71
0.18,256.35
0.19,259.85
0.2,263.35
0.21,266.85
0.22,270.35
0.23,273.85
0.24,277.35
0.25,280.84
0.26,284.34
0.27,287.84
0.28,291.34
0.29,294.84
0.3,298.31
0.31,301
0.32,299.83
0.33,299.12
0.34,298.8
0.35,298.21
0.36,300.16
0.37,303.4
0.38,306.71
0.39,309.13
0.4,309.82
0.41,310.74
0.42,310
0.43,311.18
0.44,314.88
0.45,318.8
0.46,322.83
0.47,327.82
0.48,335.64
0.49,337.9
0.5,327.95
0.51,320.98
0.52,315.52
0.53,310.35
0.54,305.17
0.55,295.55
0.56,280.73
0.57,264.11
0.58,248.3
0.59,234.29
0.6,222.75
0.61,217.47
0.62,206.69
0.63,195.11
0.64,189.66
0.65,178.93
0.66,127.88
0.67,166.98
0.68,93.9
0.69,94.39
0.7,94.88
0.71,95.36
0.72,95.85
0.73,96.34
0.74,96.82
0.75,97.31
0.76,97.79
0.77,98.28
0.78,98.77
0.79,99.25
0.8,99.74
0.81,100.23
0.82,100.71
0.83,101.2
0.84,101.69
0.85,102.17
0.86,102.66
0.87,103.14
0.88,103.63
0.89,104.12
0.9,104.6
0.91,105.09
0.92,105.58
0.93,106.06
0.94,106.55
0.95,107.03
0.96,107.52
0.97,130.84
0.98,211.21
0.99,205.68
1,202.67
1.01,205.35
1.02,208.23
1.03,210.81
1.04,206.99
1.05,203.59
1.06,200.05
1.07,197.03
1.08,196.21
1.09,199.85
1.1,211.78
1.11,228.29
1.12,242.94
1.13,256.6
1.14,270.3
1.15,285.87
1.16,298.63
1.17,302.31
1.18,295.44
1.19,288.58
1.2,281.72
1.21,274.86
1.22,268
1.23,261.14
1.24,254.28
1.25,247.41
1.26,240.55
1.27,233.69
1.28,226.83
1.29,219.97
1.3,211.84
1.31,202.75
1.32,199.73
1.33,200.1
1.34,202.22
1.35,205.14
1.36,207.45
1.37,208.35
1.38,210.95
1.39,215.33
1.4,221.95
1.41,232.52
1.42,245.39
1.43,255.55
1.44,272.72
1.45,296.16
1.46,291.24
1.47,286.33
1.48,281.42
1.49,276.5
1.5,271.59
1.51,266.68
1.52,261.77
1.53,256.85
1.54,251.94
1.55,247.03
1.56,242.11
1.57,237.2
1.58,232.29
1.59,227.37
1.6,222.46
1.61,217.55
1.62,212.87
1.63,207.17
1.64,199.08
1.65,190.91
1.66,182.16
1.67,174.32
1.68,168.61
1.69,162.26
1.7,155.94
1.71,130.75
1.72,82.38
1.73,64.48
1.74,73.4
1.75,82.32
1.76,91.25
1.77,100.17
1.78,173.44
1.79,280.04
1.8,290.43
1.81,296.77
1.82,307.48
1.83,317.37
1.84,322.86
1.85,323.51
1.86,320.83
1.87,313.59
1.88,302.87
1.89,288.26
1.9,269.83
1.91,252.35
1.92,239.06
1.93,228.12
1.94,227.2
1.95,231.37
1.96,226.91
1.97,222.46
1.98,218
1.99,213.54
2,209.09
2.01,204.63
2.02,200.17
2.03,194.23
2.04,187.87
2.05,181.84
2.06,172.47
2.07,161.14
2.08,152.21
2.09,145.46
2.1,144.14
2.11,158.94
2.12,173.58
2.13,173.68
2.14,172.59
2.15,173.73
2.16,175.36
2.17,176.98
2.18,178.6
2.19,180.23
2.2,181.85
2.21,183.48
2.22,185.1
2.23,186.73
2.24,188.35
2.25,189.97
2.26,191.6
2.27,193.22
2.28,194.85
2.29,196.47
2.3,198.1
2.31,199.72
2.32,201.35
2.33,202.97
2.34,204.59
2.35,206.22
2.36,207.84
2.37,209.47
2.38,211.09
2.39,212.72
2.4,214.34
2.41,215.96
2.42,217.59
2.43,215.1
2.44,206.76
2.45,199.75
2.46,196.9
2.47,197.31
2.48,199.07
2.49,201.61
2.5,206.7
2.51,214.5
2.52,222.87
2.53,230.51
2.54,236.12
2.55,222.07
2.56,194.52
2.57,166.98
2.58,139.44
2.59,111.9
2.6,165.74
2.61,208.34
2.62,201.71
2.63,192.76
2.64,184.05
2.65,176.85
2.66,171.15
2.67,168.6
2.68,170.85
2.69,175.56
2.7,180.8
2.71,185.3
2.72,189.37
2.73,196.28
2.74,202.02
2.75,204.69
2.76,206.55
2.77,208.41
2.78,210.28
2.79,212.14
2.8,214
2.81,215.87
2.82,217.73
2.83,219.59
2.84,221.46
2.85,223.32
2.86,222.09
2.87,217.07
2.88,211.01
2.89,203.85
2.9,195.53
2.91,184.92
2.92,176.54
2.93,170.53
2.94,166.47
2.95,165.71
2.96,167.1
2.97,168.49
2.98,169.67
2.99,170.84
3,172.01
3.01,173.18
3.02,174.35
3.03,175.53
3.04,176.7
3.05,177.87
3.06,179.04
3.07,180.21
3.08,181.39
3.09,182.56
3.1,183.73
3.11,184.9
3.12,184.86
3.13,182.67
3.14,181.64
3.15,183.52
3.16,188.87
3.17,193.83
3.18,196.57
3.19,205.56
3.2,219.39
3.21,230.39
3.22,239.8
3.23,279.09
3.24,305.9
3.25,309.13
3.26,308.29
3.27,308.23
3.28,305.96
3.29,298.22
3.3,288.88
3.31,279.55
3.32,270.21
3.33,260.88
3.34,251.54
3.35,242.21
3.36,232.87
3.37,223.54
3.38,214.2
3.39,207.21
3.4,198.99
3.41,193.23
