time,f0,intensity
1.91,206.9,0.03
1.92,211.41,0.05
1.93,215.91,0.05
1.94,220.41,0.03
1.95,224.92,0.08
1.96,224.34,0.12
1.97,217.93,0.12
1.98,210.85,0.11
1.99,205.04,0.12
2,202.58,0.12
2.01,199.29,0.11
2.02,195.5,0.1
2.03,191.87,0.09
2.04,187.86,0.09
2.05,183.6,0.08
2.06,181.56,0.07
2.07,181.94,0.06
2.08,183.81,0.05
2.09,188.83,0.04
2.1,194.85,0.03
2.11,201.37,0.02
2.12,160.12,0.01
2.13,112.59,0
2.14,116.03,0
2.15,119.47,0
2.16,122.91,0
2.17,126.36,0
2.18,129.8,0
2.19,133.24,0
2.2,136.68,0
2.21,140.12,0
2.22,143.57,0
2.23,147.01,0
2.24,150.45,0
2.25,153.89,0
2.26,157.33,0
2.27,160.78,0
2.28,164.22,0
2.29,167.66,0
2.3,171.1,0
2.31,174.54,0
2.32,177.99,0
2.33,181.43,0
2.34,184.87,0
2.35,188.31,0
2.36,191.75,0
2.37,195.19,0
2.38,198.64,0
2.39,202.08,0
2.4,205.52,0
2.41,208.96,0
2.42,212.4,0
2.43,215.85,0
2.44,219.29,0
2.45,222.73,0
2.46,226.17,0
2.47,229.61,0
2.48,233.06,0
2.49,236.5,0
2.5,239.94,0
2.51,243.38,0
2.52,246.82,0
2.53,250.27,0
2.54,253.71,0
2.55,257.15,0
2.56,260.59,0
2.57,264.03,0
2.58,267.48,0
2.59,270.92,0
2.6,274.36,0
2.61,277.8,0
2.62,281.24,0
2.63,284.68,0
2.64,288.13,0
2.65,291.57,0
2.66,295.01,0
2.67,298.45,0
2.68,301.89,0
2.69,305.34,0
2.7,308.78,0
2.71,312.22,0
2.72,315.66,0
2.73,319.1,0
2.74,322.55,0
2.75,325.99,0
2.76,329.43,0
2.77,332.87,0
2.78,336.31,0
2.79,339.76,0
2.8,343.2,0
2.81,346.64,0
2.82,350.08,0.01
2.83,353.52,0.02
2.84,356.97,0.02
2.85,360.41,0.03
2.86,244.89,0.12
2.87,299.64,0.16
2.88,363.83,0.16
2.89,363.45,0.16
2.9,361.66,0.16
2.91,356.96,0.16
2.92,350.37,0.15
2.93,344.34,0.1
2.94,342.96,0.05
2.95,343.71,0.02
2.96,344.46,0.03
2.97,345.21,0.03
2.98,345.96,0.03
2.99,346.71,0.06
3,343.15,0.11
3.01,337.06,0.13
3.02,330.08,0.1
3.03,149.86,0.05
3.04,87.7,0.01
3.05,114.9,0
3.06,142.1,0.01
3.07,169.3,0.02
3.08,196.5,0.04
3.09,223.7,0.04
3.1,250.9,0.05
3.11,278.1,0.04
3.12,305.3,0.03
3.13,332.5,0.03
3.14,359.7,0.09
3.15,366.1,0.14
3.16,361.17,0.16
3.17,357.49,0.15
3.18,358.73,0.11
3.19,361.01,0.11
3.2,361.19,0.11
3.21,362.31,0.11
3.22,353.44,0.13
3.23,344.48,0.13
3.24,330.53,0.12
3.25,313.75,0.11
3.26,296.37,0.11
3.27,277.23,0.1
3.28,259.27,0.1
3.29,247.86,0.1
3.3,238.63,0.1
3.31,229,0.07
3.32,231.48,0.03
3.33,238.01,0.01
3.34,244.54,0
3.35,251.07,0.02
3.36,257.6,0.03
3.37,264.13,0.05
3.38,281.71,0.1
3.39,284.89,0.11
3.4,288.88,0.11
3.41,295.77,0.12
3.42,302.63,0.13
3.43,308.56,0.13
3.44,315.63,0.13
3.45,320.15,0.13
3.46,323.82,0.11
3.47,327.02,0.11
3.48,328.1,0.09
3.49,322.16,0.05
3.5,304.96,0.02
3.51,285.25,0.02
3.52,265.55,0.02
3.53,245.85,0.02
3.54,226.15,0.02
3.55,206.44,0.02
3.56,186.74,0.02
3.57,167.04,0.02
3.58,147.33,0.05
3.59,258.17,0.08
3.6,268.9,0.1
3.61,254.21,0.1
3.62,241.32,0.1
3.63,230.61,0.1
3.64,222.8,0.09
3.65,216.26,0.09
3.66,209.97,0.07
3.67,213.08,0.04
3.68,230.09,0.02
3.69,249.5,0.01
3.7,268.9,0.03
3.71,288.31,0.04
3.72,307.71,0.07
3.73,310.01,0.11
3.74,309.54,0.13
3.75,313.77,0.14
3.76,316.86,0.15
3.77,319.23,0.15
3.78,317.59,0.13
3.79,315.32,0.12
3.8,311.22,0.09
3.81,301.61,0.06
3.82,297.37,0.02
3.83,296.1,0.01
3.84,304.63,0.01
3.85,302.46,0.08
3.86,284.56,0.11
3.87,278.42,0.11
3.88,274.24,0.09
3.89,257.91,0.06
3.9,260.92,0.05
3.91,289.26,0.05
3.92,290.74,0.07
3.93,295.81,0.08
3.94,308.17,0.07
3.95,320.18,0.07
3.96,323,0.07
3.97,324.68,0.07
3.98,323.12,0.06
3.99,316.93,0.06
4,306.73,0.06
4.01,292.7,0.05
4.02,279.68,0.06
4.03,265.99,0.06
4.04,256.22,0.06
4.05,254.44,0.06
4.06,261.4,0.05
4.07,268.22,0.07
4.08,268.61,0.1
4.09,266.1,0.1
4.1,262.09,0.09
4.11,268.3,0.05
4.12,275.27,0.02
4.13,282.24,0.02
4.14,289.21,0.03
4.15,296.18,0.03
4.16,303.15,0.03
4.17,310.12,0.02
4.18,317.09,0.02
4.19,324.06,0.06
4.2,322,0.09
4.21,315.45,0.08
4.22,313.51,0.06
4.23,324.67,0.06
4.24,331.31,0.06
4.25,333.9,0.06
4.26,336.42,0.05
4.27,335.92,0.06
4.28,333.78,0.06
4.29,329.39,0.05
4.3,322.81,0.03
4.31,316.17,0.02
4.32,309.54,0.03
4.33,302.9,0.02
4.34,296.27,0.01
4.35,289.64,0.01
4.36,283,0.01
4.37,276.37,0.07
4.38,268.11,0.11
4.39,262.76,0.11
4.4,248.49,0.11
4.41,242.31,0.11
4.42,240.68,0.11
4.43,239.68,0.12
4.44,241.28,0.12
4.45,243.27,0.12
4.46,243.65,0.11
4.47,244.05,0.1
4.48,249.01,0.09
4.49,257.65,0.08
4.5,263.87,0.07
4.51,269.28,0.06
4.52,265.17,0.03
4.53,77.41,0.01
4.54,78.73,0
4.55,80.04,0
4.56,81.36,0
4.57,82.68,0
4.58,84,0
4.59,85.32,0
4.6,86.64,0
4.61,87.96,0
4.62,89.28,0
4.63,90.6,0
4.64,91.92,0
4.65,93.24,0
4.66,94.56,0
4.67,95.88,0
4.68,97.2,0
4.69,98.52,0
4.7,99.84,0
4.71,101.15,0
4.72,102.47,0
4.73,103.79,0
4.74,105.11,0
4.75,106.43,0
4.76,107.75,0
4.77,109.07,0
4.78,110.39,0
4.79,111.71,0
4.8,113.03,0
4.81,114.35,0
4.82,130.71,0.05
4.83,274.7,0.09
4.84,257.88,0.11
4.85,249.14,0.11
4.86,244.68,0.12
4.87,238.4,0.12
4.88,230.62,0.11
4.89,223.19,0.1
4.9,218.71,0.1
4.91,215.47,0.1
4.92,214.1,0.09
4.93,216.19,0.09
4.94,220.8,0.09
4.95,228.72,0.1
4.96,235.04,0.1
4.97,240.03,0.09
4.98,237.72,0.06
4.99,237.46,0.03
5,250.16,0.03
5.01,262.85,0.03
5.02,275.55,0.03
5.03,288.25,0.03
5.04,300.56,0.05
5.05,307.92,0.1
5.06,301.02,0.12
5.07,299.03,0.13
5.08,297.11,0.13
5.09,294.41,0.12
5.1,290.38,0.11
5.11,283.35,0.08
5.12,278.13,0.05
5.13,274.79,0.02
5.14,271.45,0.01
5.15,268.11,0.01
5.16,264.77,0.01
5.17,261.42,0.01
5.18,258.08,0.01
5.19,254.74,0.02
5.2,251.23,0.08
5.21,245.54,0.12
5.22,233.08,0.11
5.23,218.19,0.1
5.24,204.46,0.09
5.25,196.57,0.09
5.26,193.21,0.09
5.27,197.08,0.08
5.28,200.7,0.08
5.29,206.17,0.08
5.3,217.19,0.09
5.31,223.92,0.11
5.32,229.98,0.11
5.33,239.78,0.1
5.34,247.55,0.06
5.35,259.9,0.03
5.36,272.26,0.02
5.37,284.61,0.03
5.38,296.97,0.04
5.39,309.32,0.03
5.4,314.84,0.08
5.41,299.19,0.11
5.42,291.27,0.1
5.43,284.81,0.09
5.44,281.92,0.06
5.45,241.58,0.03
5.46,120.76,0
5.47,115.38,0
5.48,130.01,0
5.49,144.64,0
5.5,159.28,0
5.51,173.91,0
5.52,188.54,0.02
5.53,203.17,0.09
5.54,214.36,0.12
5.55,216.06,0.12
5.56,218.72,0.12
5.57,220.56,0.12
5.58,222.3,0.12
5.59,222.34,0.12
5.6,218.45,0.09
5.61,212.62,0.06
5.62,202.51,0.04
5.63,189.75,0.05
5.64,229.16,0.06
5.65,330.54,0.05
5.66,259.71,0.01
5.67,188.87,0
5.68,118.04,0
5.69,74.94,0.01
5.7,89.4,0.02
5.71,91.18,0.03
5.72,112.92,0.02
5.73,151.92,0.05
5.74,229.92,0.09
5.75,223.55,0.12
5.76,220.38,0.12
5.77,215.15,0.11
5.78,209.07,0.1
5.79,200.05,0.09
5.8,190.06,0.07
5.81,181.33,0.06
5.82,177.2,0.05
5.83,173.66,0.04
5.84,174.84,0.04
5.85,176.92,0.05
5.86,175.12,0.05
5.87,174.24,0.04
5.88,170.86,0.01
5.89,154.58,0
5.9,138.31,0
5.91,122.04,0.02
5.92,142.64,0.04
5.93,199.73,0.08
5.94,194.8,0.1
5.95,194.61,0.11
5.96,195.94,0.11
5.97,197.03,0.11
5.98,196.59,0.1
5.99,197.1,0.1
6,198.75,0.1
6.01,201.2,0.09
6.02,204.54,0.07
6.03,207.58,0.04
6.04,207.97,0.03
6.05,208.36,0.03
6.06,208.75,0.03
6.07,209.14,0.03
6.08,209.54,0.03
6.09,209.93,0.03
6.1,210.32,0.07
6.11,208.08,0.11
6.12,198.05,0.12
6.13,214.15,0.12
6.14,218.98,0.11
6.15,141.12,0.09
6.16,102.44,0.08
6.17,100.38,0.06
6.18,103.03,0.03
6.19,105.68,0.02
6.2,108.32,0.02
6.21,110.97,0.01
6.22,113.62,0
6.23,116.26,0
6.24,118.91,0
6.25,121.56,0
6.26,124.2,0
6.27,126.85,0
6.28,129.5,0
6.29,132.14,0
6.3,134.79,0
6.31,137.44,0
6.32,140.08,0
6.33,142.73,0
6.34,145.38,0
6.35,148.02,0
6.36,150.67,0
6.37,153.32,0
6.38,155.96,0
6.39,158.61,0
6.4,161.26,0
6.41,163.9,0
6.42,166.55,0
6.43,169.2,0
6.44,171.84,0
6.45,174.49,0
6.46,177.14,0
6.47,179.78,0
6.48,182.43,0
6.49,185.08,0
6.5,187.72,0
6.51,190.37,0
6.52,193.02,0
6.53,195.66,0
6.54,198.31,0
6.55,200.96,0
6.56,203.6,0
6.57,206.25,0
6.58,208.9,0
6.59,211.54,0
6.6,214.19,0
6.61,216.84,0
6.62,219.48,0
6.63,222.13,0
6.64,224.78,0
6.65,227.42,0
6.66,230.07,0
6.67,232.72,0
6.68,235.36,0
6.69,238.01,0
6.7,240.66,0
6.71,243.3,0
6.72,245.95,0
6.73,248.6,0
6.74,251.24,0
6.75,253.89,0
6.76,256.54,0
6.77,259.18,0
6.78,261.83,0
6.79,264.48,0
6.8,267.12,0
6.81,269.77,0
6.82,272.42,0
6.83,275.06,0
6.84,277.71,0
6.85,280.36,0
6.86,283,0
6.87,285.65,0
6.88,288.3,0
6.89,290.94,0
6.9,293.59,0
6.91,296.24,0
6.92,298.88,0
6.93,301.53,0
6.94,304.18,0
6.95,306.82,0
6.96,309.47,0
6.97,312.12,0
6.98,314.76,0
6.99,317.41,0
7,320.06,0
7.01,322.7,0
7.02,325.35,0
7.03,328,0
7.04,330.64,0
7.05,333.29,0
7.06,335.94,0
7.07,338.58,0
7.08,341.23,0
7.09,343.88,0
7.1,346.52,0
7.11,349.17,0
7.12,351.82,0.01
7.13,354.46,0.02
7.14,357.11,0.02
7.15,359.76,0.05
7.16,358.44,0.13
7.17,357.16,0.17
7.18,358.31,0.16
7.19,361.17,0.15
7.2,362.21,0.14
7.21,360.09,0.13
7.22,221.91,0.09
7.23,284.22,0.02
7.24,178.69,0
7.25,125.48,0.02
7.26,172.99,0.1
7.27,297.83,0.14
7.28,352.96,0.15
7.29,346.41,0.17
7.3,343.84,0.18
7.31,340.32,0.17
7.32,338.33,0.16
7.33,338.11,0.14
7.34,336.2,0.12
7.35,204.27,0.08
7.36,132.21,0.03
7.37,121.24,0
7.38,110.27,0
7.39,99.3,0
7.4,88.33,0
7.41,77.35,0.01
7.42,89.04,0.06
7.43,159.71,0.15
7.44,188.95,0.2
7.45,190.98,0.19
7.46,193.83,0.18
7.47,194.38,0.16
7.48,192.87,0.14
7.49,189.53,0.13
7.5,184.92,0.12
7.51,306.82,0.11
7.52,350.23,0.08
7.53,340.32,0.06
7.54,335.1,0.07
7.55,324.63,0.08
7.56,314.69,0.08
7.57,306.38,0.09
7.58,299.11,0.1
7.59,296.07,0.1
7.6,293.7,0.1
7.61,289.33,0.11
7.62,287.15,0.11
7.63,286.36,0.11
7.64,286.54,0.11
7.65,288.53,0.11
7.66,288.97,0.11
7.67,287.83,0.11
7.68,286.02,0.1
7.69,283.7,0.11
7.7,280.44,0.11
7.71,277.88,0.11
7.72,274.15,0.11
7.73,270.75,0.12
7.74,266.07,0.12
7.75,258.46,0.1
7.76,258.77,0.07
7.77,261.8,0.03
7.78,264.84,0.03
7.79,267.88,0.04
7.8,270.92,0.04
7.81,273.96,0.04
7.82,276.99,0.04
7.83,280.03,0.04
7.84,283.07,0.03
7.85,286.11,0.04
7.86,285.48,0.08
7.87,283.49,0.1
7.88,284.4,0.11
7.89,286.63,0.11
7.9,289.99,0.1
7.91,294.03,0.09
7.92,301.75,0.08
7.93,312.18,0.09
7.94,318.54,0.1
7.95,325.29,0.11
7.96,332.89,0.11
7.97,335.74,0.1
7.98,337.48,0.09
7.99,337.58,0.06
8,331.6,0.02
8.01,324.33,0
8.02,317.06,0
8.03,309.79,0
8.04,302.52,0.01
8.05,295.24,0.05
8.06,293.34,0.08
8.07,270.26,0.08
8.08,254.56,0.07
8.09,231.39,0.06
8.1,213.38,0.06
8.11,203.23,0.06
8.12,193.18,0.05
8.13,189.08,0.05
8.14,190.07,0.07
8.15,191.04,0.07
8.16,195.34,0.06
8.17,201.23,0.05
8.18,213.28,0.05
8.19,221.59,0.06
8.2,227.86,0.05
8.21,238.19,0.05
8.22,249.98,0.06
8.23,257.18,0.08
8.24,262.51,0.08
8.25,258.56,0.06
8.26,251.57,0.01
8.27,244.32,0
8.28,237.08,0
8.29,229.84,0.02
8.3,222.6,0.03
8.31,215.36,0.02
8.32,208.12,0.02
8.33,200.88,0.02
8.34,193.64,0.02
8.35,322.26,0.06
8.36,331.03,0.12
8.37,320.63,0.15
8.38,303.79,0.13
8.39,285.48,0.11
8.4,269.16,0.1
8.41,120.77,0.06
8.42,114.37,0.01
8.43,123.25,0
8.44,132.14,0
8.45,141.02,0.01
8.46,149.91,0.02
8.47,158.79,0.04
8.48,167.68,0.04
8.49,176.57,0.05
8.5,185.45,0.04
8.51,194.34,0.03
8.52,203.22,0.02
8.53,212.11,0.02
8.54,220.99,0.05
8.55,217.73,0.07
8.56,218.27,0.08
8.57,225.12,0.07
8.58,229.3,0.06
8.59,226.6,0.05
8.6,228.21,0.03
8.61,244.26,0.01
8.62,63.54,0
8.63,76.07,0
8.64,71.78,0
8.65,107.18,0.01
8.66,334.17,0.06
8.67,336.08,0.12
8.68,339,0.14
8.69,342.3,0.14
8.7,343.25,0.14
8.71,341.89,0.13
8.72,334.03,0.1
8.73,323.26,0.09
8.74,313.89,0.08
8.75,303.64,0.08
8.76,289.72,0.07
8.77,276.49,0.06
8.78,254.6,0.04
8.79,245.03,0.03
8.8,240.99,0.02
8.81,219.25,0.01
8.82,86.47,0
8.83,86.99,0
8.84,87.51,0
8.85,88.03,0
8.86,88.56,0
8.87,89.08,0
8.88,89.6,0
8.89,90.12,0
8.9,90.64,0
8.91,91.16,0
8.92,91.68,0
8.93,92.2,0
8.94,92.72,0
8.95,93.24,0
8.96,93.76,0
8.97,94.28,0
8.98,94.8,0
8.99,95.33,0
9,95.85,0
9.01,96.37,0
9.02,96.89,0
9.03,97.41,0
9.04,97.93,0
9.05,98.45,0
9.06,98.97,0
9.07,99.49,0
9.08,100.01,0
9.09,100.53,0
9.1,101.05,0
9.11,101.57,0
9.12,102.1,0
9.13,102.62,0
9.14,103.14,0
9.15,103.66,0
9.16,104.18,0
9.17,104.7,0
9.18,105.22,0
9.19,105.74,0
9.2,106.26,0
9.21,106.78,0
9.22,107.3,0
9.23,107.82,0
9.24,108.34,0
9.25,108.87,0
9.26,109.39,0
9.27,109.91,0
9.28,110.43,0
9.29,110.95,0
9.3,111.47,0
9.31,111.99,0
9.32,112.51,0
9.33,113.03,0
9.34,113.55,0
9.35,114.07,0
9.36,114.59,0
9.37,115.11,0
9.38,115.63,0
9.39,116.16,0
9.4,116.68,0
9.41,117.2,0
9.42,117.72,0
9.43,118.24,0
9.44,118.76,0
9.45,119.28,0
9.46,119.8,0
9.47,120.32,0
9.48,120.84,0
9.49,121.36,0
9.5,121.88,0
9.51,122.4,0
9.52,117.99,0
9.53,134.37,0.01
9.54,302.52,0.03
9.55,123.72,0.06
9.56,263.11,0.08
9.57,260.92,0.11
9.58,257.34,0.15
9.59,250.81,0.16
9.6,244.34,0.14
9.61,240.67,0.14
9.62,237.92,0.11
9.63,229.27,0.06
9.64,222.31,0.03
9.65,233.41,0.01
9.66,244.5,0
9.67,255.6,0.01
9.68,266.69,0.04
9.69,277.78,0.05
9.7,288.88,0.05
9.71,296.96,0.07
9.72,295.24,0.1
9.73,300.06,0.1
9.74,302.62,0.11
9.75,303.14,0.1
9.76,298.99,0.09
9.77,284.96,0.06
9.78,267.97,0.02
9.79,279.3,0.01
9.8,294.96,0.08
9.81,302.54,0.12
9.82,292.29,0.14
9.83,282.18,0.13
9.84,270.74,0.12
9.85,261.77,0.12
9.86,258.18,0.13
9.87,253.83,0.13
9.88,251.25,0.13
9.89,247.4,0.13
9.9,244.7,0.12
9.91,238.4,0.11
9.92,233.67,0.1
9.93,230.41,0.09
9.94,228.75,0.07
9.95,227.18,0.04
9.96,225.67,0.02
9.97,228.21,0.01
9.98,230.75,0
9.99,233.3,0
10,235.84,0
10.01,238.39,0
10.02,240.93,0
10.03,243.48,0
10.04,246.02,0
10.05,248.56,0
10.06,251.11,0
10.07,253.65,0
10.08,256.2,0
10.09,258.74,0
10.1,261.29,0
10.11,263.83,0
10.12,266.37,0
10.13,268.92,0
10.14,271.46,0
10.15,274.01,0
10.16,276.55,0
10.17,279.1,0
10.18,281.64,0
10.19,284.18,0
10.2,286.73,0
10.21,289.27,0
10.22,291.82,0
10.23,294.36,0
10.24,296.9,0
10.25,299.45,0
10.26,301.99,0
10.27,304.54,0
10.28,307.08,0
10.29,309.63,0
10.3,312.17,0
10.31,314.71,0
10.32,317.26,0
10.33,319.8,0
10.34,322.35,0
10.35,324.89,0.01
10.36,327.44,0.02
10.37,329.98,0.02
10.38,332.52,0.02
10.39,335.07,0.01
10.4,337.61,0.01
10.41,342.76,0.08
10.42,345.63,0.12
10.43,340.1,0.12
10.44,343.17,0.12
10.45,349.96,0.12
10.46,355.17,0.13
10.47,360.55,0.13
10.48,283.14,0.1
10.49,226.13,0.04
10.5,263.58,0.01
10.51,121.78,0
10.52,104.99,0
10.53,120.64,0
10.54,107.8,0
10.55,110.61,0.02
10.56,199,0.12
10.57,195.29,0.18
10.58,192.35,0.19
10.59,191.47,0.19
10.6,190.29,0.19
10.61,187.45,0.19
10.62,257.91,0.18
10.63,355.86,0.17
10.64,342.12,0.17
10.65,326.27,0.16
10.66,310.05,0.15
10.67,294.33,0.11
10.68,282.66,0.05
10.69,280.6,0.01
10.7,278.53,0
10.71,276.47,0.01
10.72,274.41,0.02
10.73,272.34,0.03
10.74,270.28,0.03
10.75,268.21,0.02
10.76,266.15,0.02
10.77,264.09,0.01
10.78,262.02,0.01
10.79,259.96,0.01
10.8,261.07,0.07
10.81,258.97,0.1
10.82,249.84,0.11
10.83,243.38,0.1
10.84,240,0.09
10.85,239.94,0.09
10.86,242.82,0.09
10.87,247.01,0.09
10.88,253.11,0.09
10.89,261.85,0.08
10.9,269.35,0.07
10.91,276.01,0.06
10.92,280.69,0.05
10.93,287.28,0.04
10.94,305.78,0.03
10.95,319.43,0.03
10.96,322.21,0.04
10.97,329.84,0.04
10.98,339.28,0.04
10.99,348.28,0.04
11,353.44,0.05
11.01,353.35,0.06
11.02,350.36,0.06
11.03,346.73,0.07
11.04,341.29,0.07
11.05,333.27,0.07
11.06,323.41,0.07
11.07,312.22,0.08
11.08,301.69,0.09
11.09,291.45,0.1
11.1,282.15,0.1
11.11,274.65,0.08
11.12,275.07,0.04
11.13,281.85,0.02
11.14,288.64,0.02
11.15,295.43,0.02
11.16,302.22,0.03
11.17,309.01,0.03
11.18,315.8,0.02
11.19,322.58,0.02
11.2,329.37,0.01
11.21,336.16,0.04
11.22,336.94,0.08
11.23,335.44,0.09
11.24,337.88,0.08
11.25,341.63,0.08
11.26,345.63,0.07
11.27,349.7,0.07
11.28,353.56,0.06
11.29,359.3,0.06
11.3,261.85,0.05
11.31,187.05,0.04
11.32,188.27,0.03
11.33,202.08,0.02
11.34,122.46,0
11.35,129.53,0
11.36,230.06,0
11.37,250.35,0
11.38,151.18,0
11.39,176.25,0
11.4,146.61,0
11.41,115.17,0
11.42,97.63,0
11.43,94.72,0
11.44,101.37,0
11.45,187.6,0.04
11.46,244.41,0.09
11.47,237.22,0.11
11.48,227.84,0.11
11.49,208.49,0.11
11.5,190.72,0.11
11.51,173.74,0.1
11.52,160.73,0.07
11.53,159.38,0.06
11.54,171.59,0.06
11.55,180.72,0.05
11.56,188.7,0.03
11.57,199.06,0.02
11.58,209.42,0.02
11.59,219.78,0.02
11.6,230.14,0.02
11.61,240.5,0.02
11.62,250.86,0.02
11.63,261.22,0.02
11.64,271.58,0.02
11.65,281.94,0.06
11.66,284.62,0.08
11.67,284.1,0.09
11.68,285.07,0.09
11.69,288.26,0.08
11.7,293.75,0.08
11.71,298.67,0.08
11.72,301.87,0.07
11.73,305.72,0.06
11.74,307.66,0.06
11.75,308.2,0.05
11.76,312.09,0.02
11.77,317.65,0
11.78,323.21,0.01
11.79,328.78,0.02
11.8,334.34,0.02
11.81,339.9,0.02
11.82,345.47,0.03
11.83,343.13,0.09
11.84,336.66,0.12
11.85,336.31,0.11
11.86,342.51,0.1
11.87,346.97,0.09
11.88,351.57,0.09
11.89,355.75,0.09
11.9,359.06,0.09
11.91,361.57,0.09
11.92,360.2,0.08
11.93,357.54,0.07
11.94,350.4,0.05
11.95,345.41,0.03
11.96,342.04,0.03
11.97,338.67,0.03
11.98,335.3,0.02
11.99,331.92,0.02
12,328.55,0.02
12.01,325.18,0.06
12.02,318.17,0.11
12.03,308,0.13
12.04,300.29,0.11
12.05,296.17,0.11
12.06,291.65,0.11
12.07,288.05,0.11
12.08,285.03,0.1
12.09,284.63,0.1
12.1,284.43,0.09
12.11,286.04,0.09
12.12,287.33,0.08
12.13,289.58,0.07
12.14,293.87,0.06
12.15,297.75,0.04
12.16,295.62,0.02
12.17,291.69,0
12.18,287.76,0
12.19,283.83,0
12.2,279.91,0
12.21,275.98,0
12.22,272.05,0
12.23,268.12,0
12.24,264.19,0
12.25,260.26,0
12.26,256.33,0
12.27,252.4,0
12.28,248.47,0
12.29,244.54,0
12.3,240.62,0
12.31,236.69,0
12.32,232.76,0
12.33,228.83,0
12.34,224.9,0
12.35,220.97,0
12.36,217.04,0
12.37,213.11,0
12.38,209.18,0
12.39,205.25,0.01
12.4,201.32,0.02
12.41,197.4,0.01
12.42,193.47,0.08
12.43,185.01,0.13
12.44,326.45,0.15
12.45,351.7,0.15
12.46,344.55,0.15
12.47,336.16,0.15
12.48,321.17,0.12
12.49,302.26,0.07
12.5,292.33,0.02
12.51,284.24,0
