time,f0,intensity
1.73,280.18,0
1.74,279.99,0
1.75,279.8,0
1.76,279.6,0
1.77,279.41,0
1.78,279.22,0
1.79,279.03,0
1.8,278.84,0
1.81,278.65,0
1.82,278.46,0
1.83,278.27,0
1.84,278.08,0
1.85,277.89,0
1.86,277.7,0
1.87,277.51,0
1.88,277.32,0
1.89,277.13,0
1.9,276.94,0
1.91,276.75,0
1.92,276.56,0
1.93,276.36,0
1.94,276.17,0
1.95,275.98,0
1.96,275.79,0
1.97,275.6,0
1.98,275.41,0
1.99,275.22,0
2,275.03,0
2.01,274.84,0
2.02,274.65,0
2.03,274.46,0
2.04,274.27,0
2.05,274.08,0
2.06,273.89,0
2.07,273.7,0
2.08,273.51,0
2.09,273.31,0
2.1,273.12,0
2.11,272.93,0
2.12,272.74,0
2.13,272.55,0
2.14,272.36,0
2.15,272.17,0
2.16,271.98,0
2.17,271.79,0
2.18,271.6,0
2.19,271.41,0.01
2.2,271.22,0.03
2.21,271.03,0.04
2.22,270.84,0.04
2.23,270.65,0.11
2.24,267.61,0.18
2.25,260.49,0.2
2.26,254.4,0.2
2.27,250.87,0.17
2.28,248.1,0.15
2.29,245.03,0.15
2.3,242.1,0.16
2.31,240.52,0.15
2.32,235.62,0.12
2.33,226.97,0.1
2.34,222.53,0.09
2.35,224.15,0.09
2.36,229.82,0.09
2.37,237.46,0.11
2.38,245.25,0.13
2.39,251.26,0.15
2.4,253.27,0.15
2.41,249.36,0.14
2.42,236.66,0.11
2.43,223.81,0.05
2.44,240.04,0.03
2.45,153.68,0
2.46,83.54,0
2.47,168.03,0.05
2.48,217.66,0.11
2.49,207.07,0.12
2.5,200.84,0.12
2.51,194.35,0.11
2.52,188.32,0.1
2.53,182.48,0.09
2.54,181.67,0.1
2.55,183.88,0.12
2.56,184.65,0.12
2.57,184.5,0.12
2.58,183.5,0.11
2.59,182.51,0.1
2.6,181.67,0.1
2.61,181.92,0.09
2.62,181.65,0.09
2.63,181.34,0.09
2.64,181.33,0.08
2.65,182.02,0.08
2.66,183.76,0.08
2.67,187.41,0.07
2.68,194.77,0.07
2.69,206.45,0.06
2.7,222.29,0.07
2.71,237.7,0.08
2.72,250.4,0.09
2.73,260.06,0.1
2.74,263.79,0.07
2.75,261.63,0.03
2.76,257.62,0.03
2.77,253.6,0.04
2.78,249.59,0.05
2.79,245.57,0.05
2.8,241.56,0.05
2.81,237.55,0.04
2.82,233.53,0.02
2.83,229.52,0.01
2.84,225.5,0.07
2.85,216.46,0.11
2.86,208.02,0.12
2.87,198.04,0.13
2.88,187.78,0.14
2.89,177.74,0.12
2.9,171.8,0.09
2.91,168.86,0.06
2.92,168.52,0.05
2.93,171.01,0.05
2.94,174.79,0.05
2.95,178.84,0.06
2.96,184.42,0.1
2.97,187.54,0.13
2.98,184.7,0.13
2.99,183.23,0.1
3,184.55,0.09
3.01,190.11,0.09
3.02,200.46,0.1
3.03,214.89,0.12
3.04,231.7,0.14
3.05,248.17,0.15
3.06,261.08,0.16
3.07,273.38,0.14
3.08,284.13,0.11
3.09,287,0.09
3.1,210.24,0.06
3.11,179.48,0.06
3.12,181.74,0.07
3.13,184.01,0.07
3.14,186.27,0.07
3.15,188.53,0.07
3.16,190.8,0.06
3.17,193.06,0.05
3.18,195.33,0.05
3.19,197.59,0.04
3.2,199.85,0.06
3.21,191.05,0.09
3.22,176.55,0.1
3.23,165.29,0.09
3.24,162.48,0.08
3.25,169.4,0.05
3.26,178.9,0.03
3.27,188.39,0.03
3.28,197.89,0.04
3.29,207.39,0.04
3.3,216.88,0.05
3.31,226.38,0.06
3.32,235.88,0.07
3.33,245.38,0.05
3.34,254.87,0.03
3.35,264.37,0.02
3.36,273.87,0.07
3.37,278.66,0.11
3.38,281.6,0.12
3.39,284.32,0.11
3.4,287.4,0.1
3.41,287.06,0.09
3.42,288.56,0.09
3.43,291.12,0.1
3.44,290.5,0.1
3.45,287.91,0.1
3.46,282.39,0.11
3.47,275.16,0.11
3.48,260.54,0.12
3.49,245.68,0.13
3.5,230.92,0.12
3.51,216.81,0.11
3.52,205.12,0.1
3.53,194.13,0.1
3.54,185.86,0.09
3.55,177.96,0.08
3.56,172.27,0.07
3.57,166.6,0.06
3.58,164.07,0.05
3.59,162.62,0.05
3.6,162.59,0.05
3.61,167.21,0.05
3.62,168.45,0.05
3.63,171.43,0.06
3.64,175.43,0.06
3.65,182.67,0.07
3.66,190.57,0.08
3.67,199.98,0.08
3.68,210.02,0.07
3.69,212.52,0.05
3.7,216.41,0.02
3.71,134.66,0.03
3.72,145.64,0.04
3.73,250.62,0.07
3.74,260.54,0.07
3.75,251.37,0.07
3.76,245.35,0.06
3.77,230.26,0.05
3.78,213.37,0.03
3.79,195.32,0.02
3.8,195.79,0.01
3.81,194.55,0.01
3.82,192.56,0
3.83,190.56,0
3.84,188.56,0
3.85,186.57,0
3.86,184.57,0
3.87,182.58,0
3.88,180.58,0
3.89,178.58,0
3.9,176.59,0
3.91,174.59,0
3.92,172.59,0
3.93,170.6,0
3.94,168.6,0
3.95,166.6,0
3.96,164.61,0
3.97,162.61,0
3.98,160.62,0
3.99,158.62,0
4,156.62,0
4.01,154.63,0
4.02,152.63,0
4.03,150.63,0
4.04,148.64,0
4.05,146.64,0
4.06,144.65,0
4.07,142.65,0
4.08,140.65,0
4.09,138.66,0
4.1,136.66,0
4.11,134.66,0
4.12,132.67,0
4.13,130.67,0
4.14,128.67,0
4.15,126.68,0
4.16,124.68,0
4.17,122.69,0
4.18,249.41,0.09
4.19,246.32,0.18
4.2,241.43,0.23
4.21,240.07,0.23
4.22,240.82,0.22
4.23,242.54,0.22
4.24,247.67,0.22
4.25,255.36,0.22
4.26,265.33,0.21
4.27,280.04,0.18
4.28,290.09,0.14
4.29,294.29,0.11
4.3,290.52,0.07
4.31,121.02,0.02
4.32,259.33,0.08
4.33,274.55,0.09
4.34,287.21,0.05
4.35,299.88,0.03
4.36,312.54,0.09
4.37,307.84,0.13
4.38,297.37,0.13
4.39,287.14,0.12
4.4,277.46,0.12
4.41,268.58,0.12
4.42,259.01,0.12
4.43,251.7,0.13
4.44,245.12,0.14
4.45,240.2,0.13
4.46,232.65,0.09
4.47,239.41,0.03
4.48,246.17,0
4.49,252.93,0
4.5,259.69,0
4.51,266.44,0
4.52,273.2,0.01
4.53,279.96,0.05
4.54,286.72,0.09
4.55,293.48,0.08
4.56,301.18,0.1
4.57,333.45,0.16
4.58,331.68,0.16
4.59,332.68,0.12
4.6,332.56,0.1
4.61,331.31,0.1
4.62,331.84,0.1
4.63,332.56,0.1
4.64,334.49,0.09
4.65,339.07,0.09
4.66,341.56,0.08
4.67,345.82,0.07
4.68,348.11,0.05
4.69,338.89,0.04
4.7,329.68,0.05
4.71,320.46,0.07
4.72,311.24,0.08
4.73,302.03,0.09
4.74,292.81,0.09
4.75,283.6,0.11
4.76,274.38,0.1
4.77,265.16,0.07
4.78,255.95,0.04
4.79,246.73,0.05
4.8,237.22,0.09
4.81,224.32,0.11
4.82,207.9,0.08
4.83,196.14,0.05
4.84,200.24,0.04
4.85,224.01,0.06
4.86,235.74,0.11
4.87,239.82,0.12
4.88,251.51,0.11
4.89,258.87,0.08
4.9,256.48,0.04
4.91,241.98,0.01
4.92,249.18,0
4.93,250.43,0
4.94,251.69,0
4.95,252.94,0
4.96,254.2,0.02
4.97,265.74,0.02
4.98,338.82,0.08
4.99,352.11,0.13
5,343.49,0.14
5.01,338.72,0.14
5.02,336.76,0.16
5.03,331.69,0.17
5.04,324.67,0.17
5.05,315.92,0.17
5.06,306.69,0.16
5.07,295.46,0.14
5.08,281.06,0.11
5.09,264.97,0.08
5.1,245.78,0.05
5.11,242.01,0.04
5.12,238.24,0.04
5.13,234.48,0.03
5.14,230.71,0.04
5.15,226.95,0.05
5.16,223.18,0.04
5.17,219.42,0.03
5.18,215.65,0.08
5.19,210.08,0.11
5.2,195.9,0.1
5.21,181.87,0.06
5.22,176.31,0.02
5.23,162.14,0.01
5.24,84.01,0.01
5.25,89.5,0.06
5.26,180.89,0.09
5.27,172.17,0.1
5.28,169.41,0.09
5.29,171.14,0.09
5.3,174.67,0.08
5.31,180.24,0.06
5.32,184.96,0.04
5.33,189.68,0.03
5.34,194.4,0.03
5.35,199.12,0.03
5.36,203.84,0.03
5.37,208.56,0.03
5.38,213.28,0.04
5.39,218,0.04
5.4,222.73,0.04
5.41,222.33,0.09
5.42,207.68,0.14
5.43,202.84,0.17
5.44,196.78,0.17
5.45,192.59,0.15
5.46,190.98,0.14
5.47,191.32,0.13
5.48,192.12,0.12
5.49,192.32,0.11
5.5,189.33,0.08
5.51,188.97,0.04
5.52,193.71,0.02
5.53,198.45,0.01
5.54,203.19,0.01
5.55,207.93,0.08
5.56,208.2,0.13
5.57,197.46,0.14
5.58,192.43,0.13
5.59,191.36,0.13
5.6,190.48,0.13
5.61,189.82,0.12
5.62,190.65,0.11
5.63,191.84,0.1
5.64,192.69,0.12
5.65,193.7,0.12
5.66,196.12,0.12
5.67,198.68,0.12
5.68,200.34,0.11
5.69,202.27,0.09
5.7,208.42,0.06
5.71,185.33,0.02
5.72,95.71,0
5.73,61.18,0
5.74,72.19,0
5.75,77.56,0
5.76,82.93,0
5.77,88.3,0
5.78,93.67,0
5.79,99.04,0
5.8,104.41,0
5.81,109.78,0
5.82,115.15,0
5.83,120.52,0
5.84,125.89,0
5.85,131.26,0
5.86,136.64,0
5.87,142.01,0
5.88,147.38,0
5.89,152.75,0
5.9,158.12,0
5.91,163.49,0
5.92,168.86,0
5.93,174.23,0
5.94,179.6,0
5.95,184.97,0
5.96,190.34,0
5.97,195.71,0
5.98,201.09,0
5.99,206.46,0
6,211.83,0
6.01,217.2,0
6.02,222.57,0
6.03,227.94,0
6.04,233.31,0
6.05,238.68,0
6.06,244.05,0
6.07,249.42,0.01
6.08,254.79,0.01
6.09,260.16,0.01
6.1,265.54,0.02
6.11,270.91,0.04
6.12,276.28,0.09
6.13,277.16,0.16
6.14,270.69,0.19
6.15,262.61,0.17
6.16,252.1,0.16
6.17,239.34,0.17
6.18,230.84,0.18
6.19,229.66,0.2
6.2,226.39,0.18
6.21,223,0.14
6.22,220.87,0.1
6.23,212.02,0.06
6.24,165.53,0.04
6.25,160,0.06
6.26,219.88,0.08
6.27,215.73,0.08
6.28,208.13,0.07
6.29,201.51,0.06
6.3,197.9,0.06
6.31,195.26,0.06
6.32,192.77,0.06
6.33,192.47,0.05
6.34,195.31,0.06
6.35,204.84,0.06
6.36,217.96,0.07
6.37,228.36,0.08
6.38,240.06,0.08
6.39,251.55,0.08
6.4,257.14,0.08
6.41,258.22,0.08
6.42,255.17,0.09
6.43,249.21,0.09
6.44,241.51,0.09
6.45,230.09,0.09
6.46,219.17,0.09
6.47,212.06,0.08
6.48,206.92,0.07
6.49,204.92,0.04
6.5,206.52,0.01
6.51,208.11,0.01
6.52,209.71,0.01
6.53,211.31,0.01
6.54,212.9,0.02
6.55,214.5,0.02
6.56,216.1,0.01
6.57,217.69,0.01
6.58,219.29,0.04
6.59,218.34,0.1
6.6,216.98,0.13
6.61,218.11,0.15
6.62,217.45,0.14
6.63,211.17,0.09
6.64,211.06,0.03
6.65,220.33,0
6.66,229.6,0
6.67,238.87,0
6.68,248.13,0.01
6.69,257.4,0.04
6.7,266.67,0.05
6.71,275.94,0.03
6.72,285.2,0.04
6.73,286.01,0.09
6.74,282.46,0.1
6.75,284.07,0.11
6.76,288.71,0.11
6.77,292.96,0.11
6.78,296.05,0.1
6.79,298.66,0.09
6.8,301.1,0.09
6.81,300.71,0.09
6.82,297.8,0.07
6.83,292.22,0.04
6.84,284.5,0.02
6.85,276.77,0.03
6.86,269.05,0.04
6.87,261.33,0.05
6.88,253.6,0.03
6.89,245.88,0.02
6.9,238.15,0.02
6.91,230.43,0.03
6.92,222.7,0.04
6.93,205.36,0.06
6.94,186.43,0.06
6.95,158.81,0.06
6.96,111.45,0.04
6.97,96.28,0.02
6.98,101.13,0.02
6.99,99.89,0
7,98.66,0
7.01,97.43,0.01
7.02,125.52,0.03
7.03,153.28,0.04
7.04,161.47,0.04
7.05,166.56,0.03
7.06,172.11,0.02
7.07,177.67,0.01
7.08,183.22,0
7.09,188.78,0.01
7.1,194.34,0.04
7.11,199.89,0.04
7.12,205.45,0.03
7.13,211,0.02
7.14,216.56,0.02
7.15,222.11,0.02
7.16,227.67,0.03
7.17,233.22,0.03
7.18,238.78,0.03
7.19,244.33,0.06
7.2,254.21,0.09
7.21,259.79,0.1
7.22,263.91,0.1
7.23,268.24,0.09
7.24,271.29,0.07
7.25,274.43,0.05
7.26,277.89,0.03
7.27,268.43,0.01
7.28,251.99,0.01
7.29,235.55,0.01
7.3,219.1,0
7.31,202.66,0
7.32,186.22,0
7.33,169.77,0.01
7.34,268.33,0.06
7.35,316.99,0.1
7.36,311.88,0.12
7.37,301.95,0.11
7.38,290.49,0.1
7.39,279.45,0.08
7.4,265.28,0.05
7.41,234.64,0.03
7.42,142.06,0.02
7.43,158.62,0.02
7.44,182.09,0.01
7.45,180.77,0.01
7.46,179.46,0.01
7.47,178.15,0
7.48,176.84,0
7.49,175.53,0
7.5,174.22,0
7.51,172.91,0
7.52,171.6,0
7.53,170.29,0
7.54,168.98,0
7.55,167.66,0
7.56,166.35,0
7.57,165.04,0
7.58,163.73,0
7.59,162.42,0
7.6,161.11,0
7.61,159.8,0
7.62,158.49,0
7.63,157.18,0
7.64,155.87,0
7.65,154.56,0
7.66,153.24,0
7.67,151.93,0
7.68,150.62,0
7.69,149.31,0
7.7,148,0
7.71,146.69,0
7.72,145.38,0
7.73,144.07,0
7.74,142.76,0
7.75,141.45,0
7.76,140.13,0
7.77,138.82,0
7.78,137.51,0
7.79,136.2,0
7.8,134.89,0
7.81,133.58,0
7.82,132.27,0
7.83,130.96,0
7.84,129.65,0
7.85,128.34,0
7.86,127.03,0
7.87,125.71,0
7.88,124.4,0
7.89,123.09,0
7.9,121.78,0
7.91,120.47,0
7.92,119.16,0
7.93,117.85,0
7.94,116.54,0
7.95,115.23,0
7.96,113.92,0
7.97,112.6,0
7.98,111.29,0
7.99,109.98,0
8,108.67,0
8.01,107.36,0
8.02,106.05,0
8.03,75.94,0
8.04,77.39,0
8.05,106.35,0.01
8.06,131.68,0.01
8.07,211.04,0.01
8.08,109.2,0.03
8.09,227.49,0.1
8.1,251.45,0.14
8.11,245.56,0.15
8.12,241.54,0.15
8.13,239.21,0.16
8.14,234.17,0.15
8.15,229.39,0.13
8.16,223.8,0.11
8.17,217,0.1
8.18,209.15,0.09
8.19,202.01,0.08
8.2,194.84,0.08
8.21,187.72,0.07
8.22,181.93,0.07
8.23,180.22,0.06
8.24,179.55,0.03
8.25,178.94,0.01
8.26,178.33,0
8.27,177.72,0
8.28,177.12,0.01
8.29,176.51,0.06
8.3,174.51,0.09
8.31,168.52,0.09
8.32,164.91,0.09
8.33,164.54,0.09
8.34,164.7,0.09
8.35,163,0.1
8.36,160.96,0.08
8.37,158.24,0.07
8.38,160.06,0.07
8.39,166.76,0.06
8.4,172.43,0.06
8.41,177.72,0.06
8.42,179.49,0.04
8.43,176.61,0.03
8.44,178.68,0.01
8.45,178.99,0
8.46,179.1,0
8.47,179.2,0
8.48,179.31,0
8.49,179.42,0
8.5,179.52,0
8.51,179.63,0
8.52,179.74,0
8.53,179.84,0
8.54,179.95,0
8.55,180.05,0
8.56,180.16,0
8.57,180.27,0
8.58,180.37,0
8.59,180.48,0
8.6,180.59,0
8.61,180.69,0
8.62,180.8,0
8.63,180.9,0
8.64,181.01,0
8.65,181.12,0
8.66,181.22,0
8.67,181.33,0
8.68,181.44,0
8.69,181.54,0
8.7,181.65,0
8.71,181.75,0
8.72,181.86,0
8.73,181.97,0
8.74,182.07,0
8.75,182.18,0
8.76,182.29,0
8.77,182.39,0
8.78,182.5,0.01
8.79,182.6,0.02
8.8,182.71,0.03
8.81,182.82,0.04
8.82,182.92,0.05
8.83,183.03,0.06
8.84,183.14,0.08
8.85,183.24,0.09
8.86,183.35,0.08
8.87,183.45,0.07
8.88,186.6,0.13
8.89,362,0.21
8.9,360.28,0.24
8.91,358.36,0.24
8.92,351.68,0.24
8.93,347.42,0.24
8.94,338.82,0.22
8.95,329.23,0.2
8.96,317.8,0.19
8.97,306.41,0.18
8.98,296.39,0.16
8.99,281.35,0.15
9,271.84,0.14
9.01,262.97,0.13
9.02,253.46,0.11
9.03,235.48,0.06
9.04,233.68,0.01
9.05,231.88,0.02
9.06,230.08,0.02
9.07,228.28,0.02
9.08,226.48,0.02
9.09,224.68,0.01
9.1,222.88,0.02
9.11,221.07,0.04
9.12,219.41,0.11
9.13,219.26,0.14
9.14,215.81,0.14
9.15,214.23,0.14
9.16,216.32,0.13
9.17,221.27,0.13
9.18,233.31,0.14
9.19,247.34,0.14
9.2,260.65,0.13
9.21,275.26,0.12
9.22,288.84,0.12
9.23,295.45,0.11
9.24,297.52,0.11
9.25,297.56,0.12
9.26,292.11,0.13
9.27,286.96,0.13
9.28,273.78,0.12
9.29,255.25,0.12
9.3,233,0.09
9.31,202.87,0.07
9.32,185.77,0.05
9.33,176.45,0.05
9.34,170.66,0.04
9.35,164.76,0.04
9.36,171.05,0.04
9.37,174.86,0.05
9.38,175.49,0.05
9.39,170.61,0.04
9.4,163.5,0.03
9.41,159.95,0.02
9.42,160.49,0.02
9.43,163.98,0.01
9.44,167.47,0.02
9.45,170.97,0.03
9.46,174.46,0.04
9.47,177.96,0.05
9.48,181.45,0.07
9.49,184.95,0.08
9.5,188.44,0.07
9.51,191.93,0.06
9.52,195.43,0.04
9.53,198.92,0.04
9.54,200.2,0.08
9.55,190.98,0.13
9.56,183.91,0.14
9.57,173.93,0.13
9.58,169.71,0.12
9.59,169.06,0.11
9.6,169.98,0.11
9.61,172.49,0.11
9.62,176.36,0.11
9.63,181.25,0.1
9.64,186.48,0.1
9.65,192.9,0.1
9.66,197.71,0.09
9.67,201.57,0.08
9.68,206.8,0.07
9.69,215.21,0.05
9.7,226.01,0.04
9.71,237.65,0.03
9.72,243.78,0.02
9.73,232.79,0.01
9.74,179.86,0
9.75,163.01,0
9.76,146.16,0
9.77,129.31,0
9.78,112.46,0
9.79,91.1,0
9.8,60.62,0
9.81,60.42,0
9.82,86.37,0
9.83,112.31,0
9.84,138.25,0
9.85,164.19,0
9.86,190.14,0
9.87,216.08,0
9.88,242.02,0
9.89,267.96,0.04
9.9,293.91,0.06
9.91,319.85,0.06
9.92,336.53,0.11
9.93,325.23,0.13
9.94,312.97,0.12
9.95,303,0.12
9.96,290.23,0.11
9.97,271.85,0.09
9.98,257.4,0.06
9.99,253.96,0.03
10,250.51,0.03
10.01,247.07,0.04
10.02,243.63,0.04
10.03,240.18,0.04
10.04,234.93,0.12
10.05,223.98,0.16
10.06,212.15,0.15
10.07,203.91,0.13
10.08,194.34,0.12
10.09,189.46,0.11
10.1,149.48,0.08
10.11,60.96,0.01
10.12,80.03,0
10.13,99.1,0
10.14,118.17,0
10.15,137.24,0.02
10.16,156.31,0.03
10.17,175.38,0.02
10.18,194.45,0.01
10.19,213.52,0.01
10.2,232.59,0.01
10.21,251.66,0.01
10.22,270.73,0.01
10.23,282.24,0.11
10.24,280.04,0.17
10.25,281.08,0.18
10.26,279.96,0.18
10.27,279.54,0.19
10.28,279.17,0.18
10.29,279.12,0.18
10.3,281.15,0.17
10.31,284,0.15
10.32,288.04,0.14
10.33,289.69,0.11
10.34,287.32,0.08
10.35,280.23,0.05
10.36,273.14,0.05
10.37,266.06,0.06
10.38,258.97,0.07
10.39,251.89,0.08
10.4,244.8,0.08
10.41,237.72,0.08
10.42,230.63,0.07
10.43,223.55,0.06
10.44,216.46,0.05
10.45,206.54,0.08
10.46,195.49,0.11
10.47,192.22,0.12
10.48,192.58,0.13
10.49,194.64,0.13
10.5,197.9,0.11
10.51,203.77,0.09
10.52,209.39,0.07
10.53,208.49,0.05
10.54,210.56,0.04
10.55,223,0.04
10.56,235.17,0.06
10.57,244.85,0.07
10.58,253.26,0.1
10.59,256.38,0.13
10.6,257.04,0.15
10.61,256.28,0.17
10.62,251.56,0.17
10.63,237.15,0.13
10.64,216.68,0.08
10.65,208.15,0.06
10.66,210.42,0.03
10.67,217.33,0.01
10.68,224.25,0.01
10.69,231.17,0.06
10.7,238.09,0.08
10.71,245,0.07
10.72,251.92,0.05
10.73,258.84,0.06
10.74,263.25,0.07
10.75,266.09,0.07
10.76,269.34,0.07
10.77,261.32,0.06
10.78,256.23,0.03
10.79,268.87,0.01
10.8,281.5,0
10.81,294.14,0.01
10.82,306.78,0.04
10.83,319.42,0.08
10.84,322.04,0.11
10.85,312.47,0.11
10.86,305.1,0.09
10.87,300.43,0.09
10.88,294.28,0.09
10.89,284.05,0.09
10.9,268.39,0.09
10.91,248.6,0.09
10.92,229.72,0.08
10.93,215.48,0.07
10.94,201.17,0.04
10.95,189.58,0.02
10.96,174.54,0.01
10.97,150.94,0
10.98,127.33,0
10.99,103.73,0
11,133,0.02
11.01,175.36,0.04
11.02,175,0.05
11.03,171.48,0.05
11.04,165.18,0.04
11.05,168.13,0.03
11.06,181.96,0.02
11.07,195.79,0.02
11.08,209.62,0.04
11.09,223.45,0.05
11.1,237.27,0.05
11.11,251.1,0.06
11.12,264.93,0.06
11.13,278.76,0.06
11.14,292.59,0.06
11.15,306.42,0.04
11.16,320.24,0.06
11.17,317.71,0.1
11.18,308.44,0.13
11.19,304.56,0.13
11.2,298.95,0.13
11.21,290.01,0.12
11.22,277.08,0.1
11.23,261.62,0.09
11.24,243.86,0.06
11.25,215.44,0.04
11.26,189.44,0.03
11.27,174.47,0.02
11.28,171.84,0.01
11.29,154.58,0.01
11.3,154.79,0.01
11.31,139.35,0
11.32,108.24,0
11.33,152.67,0
11.34,160.56,0
11.35,138.15,0
11.36,138.87,0
11.37,139.58,0
11.38,140.29,0
11.39,141,0
11.4,141.72,0
11.41,142.43,0
11.42,143.14,0
11.43,143.85,0
11.44,144.57,0
11.45,145.28,0
11.46,145.99,0
11.47,146.7,0
11.48,147.42,0
11.49,148.13,0
11.5,148.84,0
11.51,149.55,0
11.52,150.27,0
11.53,150.98,0
11.54,151.69,0
11.55,152.4,0
11.56,153.12,0
11.57,153.83,0
11.58,154.54,0
11.59,155.25,0
11.6,155.97,0
11.61,156.68,0
11.62,157.39,0
11.63,158.1,0
11.64,158.82,0
11.65,159.53,0
11.66,160.24,0
11.67,160.95,0
11.68,161.67,0
11.69,162.38,0
11.7,163.09,0
11.71,163.8,0
11.72,164.52,0
11.73,165.23,0
11.74,165.94,0
11.75,166.65,0
11.76,167.37,0
11.77,168.08,0
11.78,168.79,0
11.79,169.5,0
11.8,170.22,0
11.81,170.93,0
11.82,171.64,0
11.83,172.35,0
11.84,173.07,0
11.85,173.78,0
11.86,174.49,0
11.87,175.2,0
11.88,175.92,0
11.89,176.63,0
11.9,177.34,0
11.91,178.06,0
11.92,178.77,0
11.93,179.48,0
11.94,180.19,0
11.95,180.91,0
11.96,181.62,0
11.97,182.33,0
11.98,183.04,0
11.99,183.76,0
12,184.47,0
12.01,185.18,0
12.02,185.89,0
12.03,186.61,0
12.04,187.32,0
12.05,188.03,0
12.06,188.74,0
12.07,189.46,0
12.08,190.17,0
12.09,190.88,0
12.1,191.59,0
12.11,192.31,0
12.12,187.21,0.04
12.13,315.47,0.1
12.14,357.15,0.17
12.15,225.73,0.23
12.16,185.86,0.23
12.17,185.45,0.2
12.18,322.86,0.18
12.19,356.86,0.16
12.2,346.12,0.15
12.21,330.21,0.14
12.22,309.62,0.13
12.23,296.16,0.12
12.24,288.73,0.09
12.25,282.65,0.04
12.26,276.66,0.01
12.27,270.67,0.01
12.28,264.69,0.02
12.29,258.7,0.02
