time,f0,intensity
2.24,221.43,0.13
2.25,214.86,0.13
2.26,207.92,0.12
2.27,202.12,0.12
2.28,197.4,0.12
2.29,193.69,0.11
2.3,192.35,0.07
2.31,192.5,0.02
2.32,192.66,0.02
2.33,192.81,0.04
2.34,192.96,0.04
2.35,193.11,0.02
2.36,193.27,0.01
2.37,193.42,0.01
2.38,193.57,0.02
2.39,193.72,0.02
2.4,193.88,0.02
2.41,194.03,0.06
2.42,202.84,0.11
2.43,208.74,0.14
2.44,206.69,0.14
2.45,206.28,0.14
2.46,209.18,0.15
2.47,213.35,0.15
2.48,216.85,0.11
2.49,224.06,0.05
2.5,234.35,0.02
2.51,244.63,0.03
2.52,254.92,0.04
2.53,265.2,0.04
2.54,275.49,0.03
2.55,285.77,0.02
2.56,296.06,0.01
2.57,306.34,0.09
2.58,306.56,0.15
2.59,301.13,0.17
2.6,298.14,0.16
2.61,293.64,0.13
2.62,184.59,0.08
2.63,204.72,0.04
2.64,226.79,0.01
2.65,137.59,0
2.66,187.77,0.05
2.67,250.52,0.12
2.68,246.56,0.17
2.69,235.43,0.16
2.7,224.23,0.13
2.71,220.34,0.06
2.72,220.66,0.03
2.73,220.99,0.04
2.74,221.31,0.05
2.75,221.63,0.05
2.76,221.95,0.06
2.77,222.27,0.06
2.78,222.59,0.05
2.79,222.92,0.04
2.8,223.24,0.08
2.81,223.56,0.13
2.82,224.72,0.13
2.83,229.41,0.12
2.84,234.88,0.13
2.85,238.96,0.11
2.86,237.76,0.06
2.87,233.93,0.02
2.88,230.11,0
2.89,226.28,0.01
2.9,222.46,0.03
2.91,218.63,0.03
2.92,214.81,0.03
2.93,210.98,0.02
2.94,207.16,0.02
2.95,203.33,0.01
2.96,199.51,0.01
2.97,195.68,0.01
2.98,191.86,0.01
2.99,188.03,0.02
3,184.21,0.05
3.01,187.84,0.08
3.02,188.51,0.09
3.03,183.92,0.08
3.04,179.38,0.07
3.05,177.32,0.07
3.06,177.39,0.07
3.07,176.96,0.07
3.08,174.78,0.06
3.09,174.73,0.05
3.1,177.94,0.05
3.11,184.01,0.05
3.12,193.88,0.04
3.13,206.91,0.04
3.14,221.33,0.03
3.15,234.98,0.03
3.16,238.84,0.02
3.17,178.41,0.01
3.18,156.37,0
3.19,158.53,0
3.2,160.69,0
3.21,162.85,0
3.22,165.02,0
3.23,167.18,0
3.24,169.34,0
3.25,171.5,0
3.26,173.67,0
3.27,175.83,0
3.28,177.99,0
3.29,180.15,0
3.3,182.32,0
3.31,184.48,0
3.32,186.64,0
3.33,188.8,0
3.34,190.96,0
3.35,193.13,0
3.36,195.29,0
3.37,197.45,0
3.38,199.61,0
3.39,201.78,0
3.4,203.94,0
3.41,206.1,0
3.42,208.26,0
3.43,210.43,0
3.44,212.59,0
3.45,214.75,0
3.46,216.91,0
3.47,219.08,0
3.48,221.24,0
3.49,223.4,0
3.5,225.56,0
3.51,227.73,0
3.52,229.89,0
3.53,232.05,0
3.54,234.21,0
3.55,236.38,0
3.56,238.54,0
3.57,240.7,0
3.58,242.86,0
3.59,245.03,0
3.6,247.19,0
3.61,249.35,0
3.62,251.51,0
3.63,253.68,0
3.64,255.84,0
3.65,258,0
3.66,260.16,0
3.67,262.33,0
3.68,264.49,0
3.69,266.65,0
3.7,268.81,0
3.71,270.98,0
3.72,273.14,0
3.73,275.3,0
3.74,277.46,0
3.75,279.63,0
3.76,281.79,0
3.77,283.95,0
3.78,286.11,0
3.79,288.28,0
3.8,290.44,0
3.81,292.6,0
3.82,294.76,0
3.83,296.93,0
3.84,299.09,0
3.85,301.25,0
3.86,303.41,0
3.87,305.58,0
3.88,307.74,0
3.89,309.9,0
3.9,312.06,0
3.91,314.22,0
3.92,316.39,0
3.93,318.55,0
3.94,320.71,0
3.95,322.87,0
3.96,325.04,0
3.97,327.2,0
3.98,329.36,0
3.99,331.52,0
4,333.69,0
4.01,335.85,0.01
4.02,338.01,0.08
4.03,340.17,0.15
4.04,336.02,0.19
4.05,335.29,0.2
4.06,333.4,0.2
4.07,328.95,0.19
4.08,326.29,0.19
4.09,320.41,0.19
4.1,317.45,0.19
4.11,314.59,0.18
4.12,308.02,0.16
4.13,302.78,0.15
4.14,296.61,0.14
4.15,291.59,0.11
4.16,284.27,0.04
4.17,267.56,0
4.18,250.3,0.01
4.19,233.04,0.01
4.2,215.79,0.01
4.21,198.53,0.01
4.22,181.27,0.01
4.23,164.02,0.02
4.24,328.1,0.1
4.25,338.65,0.13
4.26,340.59,0.13
4.27,340.9,0.12
4.28,338.98,0.11
4.29,337.66,0.1
4.3,333.78,0.09
4.31,330.84,0.09
4.32,326.77,0.09
4.33,320.32,0.09
4.34,314.39,0.09
4.35,304.37,0.1
4.36,292.14,0.11
4.37,275.98,0.09
4.38,257.45,0.07
4.39,239.73,0.06
4.4,227.33,0.06
4.41,219.5,0.06
4.42,204.61,0.06
4.43,195.05,0.06
4.44,180.15,0.06
4.45,177.4,0.06
4.46,179.78,0.05
4.47,182.78,0.05
4.48,180.44,0.04
4.49,176,0.03
4.5,182.52,0.02
4.51,189.03,0.02
4.52,195.54,0.02
4.53,202.05,0.03
4.54,208.57,0.03
4.55,215.08,0.03
4.56,221.59,0.04
4.57,227.82,0.1
4.58,226.92,0.14
4.59,227.27,0.18
4.6,226.11,0.19
4.61,225.17,0.19
4.62,225.51,0.17
4.63,227.32,0.14
4.64,227.49,0.11
4.65,230.78,0.09
4.66,235.43,0.08
4.67,242.09,0.06
4.68,247.69,0.05
4.69,254.54,0.02
4.7,248.83,0
4.71,243.11,0
4.72,237.4,0
4.73,231.68,0
4.74,225.97,0
4.75,220.25,0
4.76,214.53,0
4.77,208.82,0
4.78,203.1,0
4.79,197.39,0
4.8,191.67,0
4.81,185.96,0
4.82,180.24,0
4.83,174.52,0
4.84,168.81,0
4.85,163.09,0
4.86,157.38,0
4.87,151.66,0
4.88,145.94,0
4.89,140.23,0
4.9,134.51,0
4.91,128.8,0
4.92,123.08,0
4.93,117.37,0
4.94,111.65,0
4.95,105.93,0
4.96,100.22,0
4.97,94.5,0
4.98,88.79,0
4.99,83.07,0
5,103.29,0
5.01,260.25,0.03
5.02,234.68,0.1
5.03,228.88,0.13
5.04,222.53,0.11
5.05,216.89,0.07
5.06,209.27,0.03
5.07,215.73,0.01
5.08,222.19,0
5.09,228.66,0
5.1,235.12,0.02
5.11,241.58,0.02
5.12,248.05,0.01
5.13,253.73,0.07
5.14,255.26,0.1
5.15,255.81,0.12
5.16,257.18,0.14
5.17,260.18,0.15
5.18,263.27,0.15
5.19,265.82,0.14
5.2,265.95,0.13
5.21,264.86,0.1
5.22,262.25,0.06
5.23,264.66,0.03
5.24,267.07,0.04
5.25,269.48,0.03
5.26,271.89,0.07
5.27,272.4,0.12
5.28,264.9,0.12
5.29,256.31,0.12
5.3,246.69,0.11
5.31,235.64,0.08
5.32,225.99,0.04
5.33,225.18,0.01
5.34,224.38,0.01
5.35,223.57,0
5.36,222.76,0.01
5.37,221.96,0.01
5.38,221.15,0.03
5.39,221.18,0.09
5.4,223.01,0.12
5.41,221.22,0.11
5.42,220.11,0.11
5.43,219.66,0.12
5.44,218.64,0.1
5.45,219.53,0.08
5.46,223.42,0.08
5.47,228.57,0.08
5.48,234.87,0.09
5.49,240.83,0.09
5.5,243.23,0.1
5.51,244.66,0.1
5.52,244.52,0.11
5.53,245.44,0.1
5.54,235.27,0.07
5.55,196.36,0.02
5.56,157.45,0
5.57,118.54,0.01
5.58,82.23,0.01
5.59,106.7,0.05
5.6,230.6,0.09
5.61,227.96,0.09
5.62,222.74,0.06
5.63,219.62,0.03
5.64,216.49,0.04
5.65,213.37,0.05
5.66,210.25,0.06
5.67,207.13,0.05
5.68,204,0.06
5.69,200.88,0.06
5.7,197.76,0.05
5.71,194.63,0.03
5.72,191.51,0.03
5.73,189.45,0.08
5.74,188.42,0.1
5.75,183.38,0.1
5.76,177.48,0.09
5.77,174.19,0.07
5.78,174.17,0.04
5.79,176.89,0.02
5.8,180.7,0.01
5.81,184.5,0.01
5.82,188.31,0.01
5.83,192.12,0.01
5.84,195.92,0.01
5.85,199.73,0.01
5.86,203.53,0.04
5.87,206.07,0.1
5.88,205,0.14
5.89,201.43,0.16
5.9,197.11,0.16
5.91,193.12,0.16
5.92,189.24,0.14
5.93,185.4,0.12
5.94,183.11,0.09
5.95,181.42,0.06
5.96,183.71,0.04
5.97,188.01,0.02
5.98,189.99,0.01
5.99,191.98,0
6,193.96,0
6.01,195.95,0
6.02,197.94,0
6.03,199.92,0
6.04,201.91,0
6.05,203.89,0
6.06,205.88,0
6.07,207.87,0
6.08,209.85,0
6.09,211.84,0
6.1,213.82,0
6.11,215.81,0
6.12,217.8,0
6.13,219.78,0
6.14,221.77,0
6.15,223.76,0
6.16,225.74,0
6.17,227.73,0
6.18,229.71,0
6.19,231.7,0
6.2,233.69,0
6.21,235.67,0
6.22,237.66,0
6.23,239.64,0
6.24,241.63,0
6.25,243.62,0
6.26,245.6,0
6.27,247.59,0
6.28,249.57,0
6.29,251.56,0
6.3,253.55,0
6.31,255.53,0
6.32,257.52,0
6.33,259.5,0
6.34,261.49,0
6.35,263.48,0
6.36,265.46,0
6.37,267.45,0
6.38,269.43,0
6.39,271.42,0
6.4,273.41,0
6.41,275.39,0
6.42,277.38,0
6.43,279.36,0
6.44,281.35,0
6.45,283.34,0
6.46,285.32,0
6.47,287.31,0
6.48,289.29,0
6.49,291.28,0
6.5,293.27,0
6.51,295.25,0
6.52,297.24,0
6.53,299.22,0
6.54,301.21,0
6.55,303.2,0
6.56,305.18,0
6.57,307.17,0
6.58,309.16,0
6.59,311.14,0.01
6.6,313.79,0.07
6.61,317.98,0.12
6.62,321.64,0.14
6.63,323.69,0.15
6.64,322.52,0.16
6.65,315.86,0.17
6.66,305.76,0.18
6.67,294.87,0.16
6.68,283.81,0.12
6.69,274.11,0.08
6.7,268.21,0.06
6.71,270.57,0.06
6.72,278.18,0.09
6.73,283.21,0.14
6.74,282.03,0.16
6.75,278.28,0.16
6.76,273.85,0.16
6.77,268.55,0.14
6.78,267.38,0.13
6.79,270.39,0.13
6.8,275.87,0.12
6.81,283.84,0.12
6.82,292,0.11
6.83,300.47,0.1
6.84,311.02,0.07
6.85,324.24,0.05
6.86,340.46,0.04
6.87,347.06,0.07
6.88,342.77,0.09
6.89,337.19,0.1
6.9,329.46,0.11
6.91,320.76,0.11
6.92,309.92,0.12
6.93,297.27,0.12
6.94,284.63,0.12
6.95,267.55,0.12
6.96,253.41,0.14
6.97,246.71,0.17
6.98,241.05,0.17
6.99,235.48,0.14
7,231.49,0.11
7.01,233.91,0.11
7.02,234.85,0.13
7.03,231.56,0.13
7.04,229.06,0.11
7.05,227.74,0.07
7.06,235,0.03
7.07,247.75,0
7.08,260.51,0
7.09,273.27,0.01
7.1,286.02,0.01
7.11,298.78,0.02
7.12,311.53,0.02
7.13,324.29,0.03
7.14,337.04,0.03
7.15,314.24,0.07
7.16,297.71,0.14
7.17,296.84,0.16
7.18,292.46,0.16
7.19,283.41,0.16
7.2,275.67,0.16
7.21,272.59,0.16
7.22,271.26,0.15
7.23,271.06,0.12
7.24,272.99,0.06
7.25,275.77,0.02
7.26,278.55,0.03
7.27,281.34,0.04
7.28,284.12,0.03
7.29,286.91,0.09
7.3,283.13,0.12
7.31,277.68,0.13
7.32,273.47,0.13
7.33,267.9,0.12
7.34,262.51,0.11
7.35,257.25,0.12
7.36,252.4,0.14
7.37,250.3,0.16
7.38,248.39,0.15
7.39,245.37,0.14
7.4,241.72,0.13
7.41,239.8,0.12
7.42,239.92,0.08
7.43,240.21,0.03
7.44,240.34,0.01
7.45,240.46,0.02
7.46,240.58,0.03
7.47,240.7,0.02
7.48,240.82,0.02
7.49,240.95,0.05
7.5,243.42,0.1
7.51,239.44,0.12
7.52,229.58,0.13
7.53,221.87,0.12
7.54,217.09,0.11
7.55,212.17,0.09
7.56,208.17,0.08
7.57,205.11,0.07
7.58,201.92,0.06
7.59,202.92,0.05
7.6,203.27,0.06
7.61,203.59,0.07
7.62,203.37,0.07
7.63,203.92,0.08
7.64,204.34,0.08
7.65,204.95,0.08
7.66,208.32,0.07
7.67,214.95,0.07
7.68,223.07,0.08
7.69,234.56,0.08
7.7,246.95,0.09
7.71,255.56,0.09
7.72,261.12,0.09
7.73,263.61,0.06
7.74,260.3,0.03
7.75,255.39,0.01
7.76,250.47,0
7.77,245.56,0.01
7.78,240.64,0.02
7.79,235.73,0.04
7.8,230.81,0.04
7.81,225.9,0.03
7.82,220.98,0.05
7.83,218.48,0.08
7.84,213.17,0.1
7.85,207.05,0.12
7.86,201.97,0.11
7.87,198.6,0.1
7.88,197.7,0.1
7.89,198.48,0.09
7.9,201.43,0.09
7.91,205.76,0.08
7.92,212.48,0.06
7.93,221.88,0.03
7.94,221.15,0.01
7.95,217.78,0
7.96,214.41,0
7.97,211.03,0
7.98,207.66,0
7.99,204.29,0
8,200.91,0
8.01,197.54,0
8.02,194.16,0
8.03,190.79,0
8.04,187.42,0
8.05,184.04,0
8.06,180.67,0
8.07,177.3,0
8.08,173.92,0
8.09,170.55,0
8.1,167.18,0
8.11,163.8,0
8.12,160.43,0
8.13,157.05,0
8.14,153.68,0
8.15,150.31,0
8.16,146.93,0
8.17,143.56,0
8.18,140.19,0
8.19,136.81,0
8.2,133.44,0
8.21,130.07,0
8.22,126.69,0
8.23,123.32,0
8.24,119.94,0.02
8.25,260.04,0.08
8.26,274.21,0.12
8.27,268.48,0.12
8.28,263.66,0.12
8.29,260.45,0.12
8.3,260.28,0.12
8.31,259.68,0.11
8.32,259.58,0.11
8.33,258.94,0.11
8.34,259.34,0.11
8.35,259.01,0.11
8.36,257.67,0.11
8.37,254.99,0.1
8.38,252.2,0.09
8.39,250.88,0.08
8.4,251.36,0.08
8.41,254.85,0.09
8.42,256.85,0.11
8.43,254.31,0.11
8.44,251.09,0.12
8.45,248.33,0.12
8.46,242.47,0.11
8.47,236.68,0.1
8.48,230.41,0.07
8.49,220.78,0.05
8.5,215.58,0.03
8.51,219.47,0.04
8.52,213.24,0.06
8.53,210.04,0.08
8.54,207.12,0.09
8.55,204.52,0.09
8.56,200.07,0.07
8.57,193.39,0.04
8.58,186.58,0.02
8.59,179.77,0.02
8.6,172.96,0.02
8.61,166.15,0.03
8.62,159.34,0.03
8.63,152.54,0.03
8.64,145.73,0.02
8.65,138.92,0.03
8.66,259.47,0.09
8.67,262.83,0.11
8.68,259.51,0.11
8.69,258.57,0.12
8.7,258.46,0.12
8.71,260.91,0.12
8.72,263.84,0.13
8.73,266.36,0.12
8.74,268.83,0.12
8.75,270.25,0.11
8.76,271.34,0.1
8.77,275.89,0.07
8.78,270.42,0.02
8.79,264.86,0
8.8,259.31,0.01
8.81,253.75,0.01
8.82,248.2,0.01
8.83,242.64,0.01
8.84,237.09,0.01
8.85,231.53,0.01
8.86,225.97,0.02
8.87,220.41,0.07
8.88,214.33,0.1
8.89,204.44,0.09
8.9,191.47,0.08
8.91,182.28,0.08
8.92,177.21,0.07
8.93,176.44,0.06
8.94,174.39,0.05
8.95,64.9,0.03
8.96,88.31,0.01
8.97,232,0.02
8.98,233.76,0.02
8.99,237.35,0.02
9,112.71,0
9.01,116.24,0
9.02,119.76,0
9.03,123.28,0
9.04,126.8,0
9.05,130.33,0
9.06,133.85,0
9.07,137.37,0
9.08,140.9,0.01
9.09,144.42,0.02
9.1,147.94,0.02
9.11,151.47,0.02
9.12,165.95,0.02
9.13,310.83,0.07
9.14,303.99,0.09
9.15,296.92,0.1
9.16,290.49,0.1
9.17,283.51,0.08
9.18,275.27,0.04
9.19,267.04,0.01
9.2,258.8,0.02
9.21,250.56,0.02
9.22,242.32,0.02
9.23,234.34,0.05
9.24,228.52,0.08
9.25,219.91,0.08
9.26,210.92,0.08
9.27,204.95,0.06
9.28,199.43,0.04
9.29,192.68,0.01
9.3,185.93,0
9.31,179.18,0.01
9.32,172.43,0.02
9.33,165.69,0.03
9.34,158.94,0.04
9.35,152.19,0.03
9.36,145.44,0.01
9.37,138.69,0.01
9.38,131.94,0.01
9.39,126.78,0.01
9.4,136.44,0.02
9.41,168.97,0.03
9.42,165.22,0.04
9.43,166.61,0.04
9.44,163.87,0.04
9.45,163.55,0.04
9.46,166.6,0.05
9.47,171.53,0.06
9.48,175.92,0.08
9.49,179.91,0.08
9.5,180.67,0.07
9.51,179.1,0.05
9.52,185.29,0.05
9.53,199.55,0.05
9.54,210.11,0.05
9.55,218.71,0.04
9.56,230.04,0.02
9.57,241.38,0.02
9.58,252.72,0.02
9.59,264.06,0.02
9.6,275.39,0.02
9.61,286.73,0.01
9.62,294.16,0.06
9.63,285.25,0.09
9.64,279.74,0.11
9.65,272.6,0.11
9.66,265.31,0.08
9.67,255.36,0.07
9.68,243.18,0.06
9.69,231.45,0.04
9.7,213.97,0.02
9.71,213.45,0
9.72,212.92,0
9.73,212.4,0
9.74,211.87,0
9.75,211.35,0
9.76,210.82,0
9.77,210.3,0
9.78,209.78,0
9.79,209.25,0
9.8,208.73,0
9.81,208.2,0
9.82,207.68,0
9.83,207.15,0
9.84,206.63,0
9.85,206.1,0
9.86,205.58,0
9.87,205.05,0
9.88,204.53,0
9.89,204.01,0
9.9,203.48,0
9.91,202.96,0
9.92,202.43,0
9.93,201.91,0
9.94,201.38,0
9.95,200.86,0
9.96,200.33,0
9.97,199.81,0
9.98,199.28,0
9.99,198.76,0
10,198.24,0
10.01,197.71,0
10.02,197.19,0
10.03,196.66,0
10.04,196.14,0
10.05,195.61,0
10.06,195.09,0
10.07,194.56,0
10.08,194.04,0
10.09,193.51,0
10.1,192.99,0
10.11,192.47,0
10.12,191.94,0
10.13,191.42,0
10.14,190.89,0
10.15,190.37,0
10.16,189.84,0
10.17,189.32,0
10.18,188.79,0
10.19,188.27,0
10.2,187.74,0
10.21,187.22,0
10.22,186.7,0
10.23,186.17,0
10.24,185.65,0
10.25,213.23,0.02
10.26,269.29,0.08
10.27,267.51,0.13
10.28,268.38,0.16
10.29,268.26,0.18
10.3,266.72,0.19
10.31,263.65,0.16
10.32,262.42,0.08
10.33,266.37,0.02
10.34,270.32,0
10.35,274.28,0
10.36,278.23,0.01
10.37,282.18,0.02
10.38,286.13,0.02
10.39,290.09,0.02
10.4,294.04,0.01
10.41,297.99,0.01
10.42,301.94,0.03
10.43,301.41,0.12
10.44,294.54,0.16
10.45,290.16,0.17
10.46,287.22,0.17
10.47,285.78,0.17
10.48,284.11,0.17
10.49,283.14,0.16
10.5,281.43,0.16
10.51,279.3,0.13
10.52,279.23,0.08
10.53,280.94,0.03
10.54,282.66,0.02
10.55,284.38,0.03
10.56,286.1,0.03
10.57,287.82,0.02
10.58,290.63,0.09
10.59,291.39,0.14
10.6,286.52,0.15
10.61,282.49,0.14
10.62,279.31,0.15
10.63,275.14,0.16
10.64,270.48,0.16
10.65,262.64,0.14
10.66,254.59,0.14
10.67,249.26,0.14
10.68,243.55,0.13
10.69,238.12,0.12
10.7,231.83,0.1
10.71,227.03,0.1
10.72,224.87,0.1
10.73,224.66,0.09
10.74,228.44,0.06
10.75,234.95,0.03
10.76,239.79,0
10.77,244.64,0
10.78,249.49,0
10.79,254.33,0
10.8,259.18,0
10.81,264.02,0
10.82,268.87,0
10.83,273.71,0
10.84,278.56,0.01
10.85,283.4,0.03
10.86,288.25,0.04
10.87,293.1,0.03
10.88,297.94,0.03
10.89,302.79,0.03
10.9,307.63,0.03
10.91,312.48,0.08
10.92,315.67,0.13
10.93,315.93,0.12
10.94,301.49,0.06
10.95,272.72,0.01
10.96,243.95,0.01
10.97,215.18,0.02
10.98,186.41,0.03
10.99,157.63,0.03
11,211.55,0.09
11.01,279.02,0.15
11.02,270.83,0.17
11.03,259.38,0.14
11.04,256.7,0.09
11.05,260.23,0.04
11.06,263.76,0.04
11.07,267.29,0.04
11.08,270.82,0.04
11.09,274.35,0.03
11.1,277.88,0.03
11.11,281.41,0.04
11.12,284.94,0.04
11.13,288.47,0.06
11.14,299.95,0.14
11.15,305.73,0.17
11.16,301.71,0.17
11.17,298.9,0.17
11.18,297.7,0.16
11.19,296.86,0.12
11.2,293.98,0.07
11.21,289.27,0.03
11.22,197.57,0.01
11.23,110.75,0.01
11.24,173.01,0
11.25,162.34,0
11.26,98.77,0
11.27,100.26,0.01
11.28,228.12,0.03
11.29,330.31,0.13
11.3,333.06,0.17
11.31,324.88,0.17
11.32,315.94,0.17
11.33,307.93,0.15
11.34,300.73,0.11
11.35,286.05,0.08
11.36,260.98,0.05
11.37,244.39,0.04
11.38,132.75,0.03
11.39,55.87,0.02
11.4,64.93,0.01
11.41,106.8,0.01
11.42,131.7,0
11.43,132.46,0
11.44,133.22,0
11.45,133.98,0
11.46,134.73,0
11.47,135.49,0
11.48,136.25,0
11.49,137.01,0
11.5,137.76,0
11.51,138.52,0
11.52,139.28,0
11.53,140.04,0
11.54,140.79,0
11.55,141.55,0
11.56,142.31,0
11.57,143.07,0
11.58,143.82,0
11.59,144.58,0
11.6,145.34,0
11.61,146.09,0
11.62,146.85,0
11.63,147.61,0
11.64,148.37,0
11.65,149.12,0
11.66,149.88,0
11.67,150.64,0
11.68,151.4,0
11.69,152.15,0
11.7,152.91,0
11.71,153.67,0
11.72,154.43,0
11.73,155.18,0
11.74,155.94,0
11.75,156.7,0
11.76,157.46,0
11.77,158.21,0
11.78,158.97,0
11.79,159.73,0
11.8,160.49,0
11.81,161.24,0
11.82,162,0
11.83,162.76,0
11.84,163.52,0
11.85,164.27,0
11.86,165.03,0
11.87,165.79,0
11.88,166.55,0
11.89,167.3,0
11.9,168.06,0
11.91,168.82,0
11.92,169.58,0
11.93,170.33,0
11.94,171.09,0
11.95,171.85,0
11.96,172.61,0
11.97,173.36,0
11.98,174.12,0
11.99,174.88,0
12,175.64,0
12.01,176.39,0
12.02,177.15,0
12.03,177.91,0
12.04,178.67,0
12.05,179.42,0
12.06,180.18,0
12.07,180.94,0
12.08,181.7,0
12.09,182.45,0
12.1,183.21,0
12.11,183.97,0
12.12,184.73,0
12.13,185.48,0
12.14,186.24,0
12.15,187,0
12.16,187.76,0
12.17,188.51,0
12.18,189.27,0
12.19,190.03,0
12.2,190.78,0
12.21,191.54,0
12.22,192.3,0
12.23,193.06,0
12.24,193.81,0
12.25,194.57,0
12.26,195.33,0
12.27,196.09,0
12.28,196.84,0
12.29,197.6,0
12.3,198.36,0
12.31,199.12,0
12.32,199.87,0
12.33,200.63,0
12.34,201.39,0
12.35,202.15,0.02
12.36,191.56,0.06
12.37,185.93,0.09
12.38,186.18,0.1
12.39,187.79,0.11
12.4,189.76,0.12
12.41,193.12,0.13
12.42,195.36,0.13
12.43,195.08,0.12
12.44,192,0.1
12.45,190.86,0.06
12.46,189.86,0.03
12.47,208.23,0.01
12.48,230.57,0.01
12.49,252.9,0.01
12.5,275.23,0.01
12.51,297.56,0.02
12.52,319.9,0.01
12.53,342.23,0.04
12.54,206.52,0.09
12.55,330.92,0.1
12.56,349.88,0.09
12.57,337.15,0.09
12.58,330.46,0.1
12.59,329.86,0.11
12.6,328.83,0.11
12.61,326.6,0.1
12.62,326.66,0.1
12.63,325.91,0.09
12.64,324.51,0.09
12.65,319.64,0.09
12.66,317.08,0.09
12.67,314.32,0.08
12.68,310.19,0.08
12.69,305.4,0.06
12.7,302.06,0.04
12.71,142.66,0.02
12.72,155.02,0
12.73,191.65,0
12.74,228.28,0
12.75,264.92,0.01
12.76,301.55,0.01
12.77,338.18,0.05
12.78,337.92,0.08
12.79,336.78,0.09
12.8,337.91,0.11
12.81,336.53,0.1
12.82,320.78,0.06
12.83,303.94,0.03
12.84,312.05,0.02
12.85,301.27,0
12.86,288.58,0
12.87,275.89,0
12.88,263.19,0.01
