time,f0,intensity
229.29,206.27,0.02
229.3,208.27,0.02
229.31,210.27,0.01
229.32,212.51,0.05
229.33,215.93,0.1
229.34,214.92,0.14
229.35,212.69,0.14
229.36,211.51,0.13
229.37,212.6,0.1
229.38,219.22,0.06
229.39,226.13,0.01
229.4,233.04,0
229.41,239.95,0.01
229.42,246.86,0.02
229.43,253.77,0.02
229.44,259.2,0.07
229.45,255.92,0.1
229.46,253.72,0.12
229.47,254.33,0.11
229.48,257.02,0.1
229.49,259.1,0.09
229.5,262.08,0.08
229.51,266.8,0.05
229.52,272.05,0.03
229.53,277.3,0.03
229.54,282.54,0.03
229.55,287.79,0.04
229.56,293.04,0.04
229.57,298.29,0.04
229.58,303.54,0.04
229.59,308.79,0.04
229.6,314.04,0.02
229.61,319.29,0.04
229.62,322.24,0.08
229.63,315.97,0.1
229.64,313.95,0.1
229.65,313.15,0.1
229.66,315.36,0.1
229.67,321.39,0.09
229.68,328.73,0.09
229.69,335.65,0.09
229.7,342.79,0.09
229.71,345.8,0.08
229.72,348.37,0.05
229.73,346.32,0.01
229.74,344.27,0
229.75,342.23,0.01
229.76,340.18,0.03
229.77,336.84,0.07
229.78,324.32,0.09
229.79,298.96,0.09
229.8,279.72,0.08
229.81,246.92,0.06
229.82,229.93,0.04
229.83,210.54,0.03
229.84,177.47,0.03
229.85,105.3,0.02
229.86,91.93,0.02
229.87,159.41,0.01
229.88,289.94,0.01
229.89,282.72,0.01
229.9,279.97,0
229.91,277.22,0
229.92,274.47,0
229.93,271.72,0
229.94,268.97,0
229.95,266.22,0
229.96,263.47,0
229.97,260.72,0
229.98,257.97,0
229.99,255.22,0
230,252.47,0
230.01,249.72,0
230.02,246.98,0
230.03,244.23,0
230.04,241.48,0
230.05,238.73,0
230.06,235.98,0
230.07,233.23,0
230.08,230.48,0
230.09,227.73,0
230.1,224.98,0
230.11,222.23,0
230.12,219.48,0
230.13,216.73,0
230.14,213.98,0
230.15,211.23,0
230.16,208.48,0
230.17,205.73,0
230.18,202.98,0
230.19,200.23,0
230.2,197.48,0
230.21,194.73,0
230.22,191.98,0
230.23,189.23,0
230.24,186.48,0
230.25,183.73,0
230.26,180.98,0
230.27,178.23,0
230.28,175.48,0
230.29,172.73,0
230.3,169.98,0
230.31,167.24,0
230.32,164.49,0
230.33,161.74,0
230.34,158.99,0
230.35,156.24,0
230.36,153.49,0
230.37,150.74,0
230.38,147.99,0
230.39,145.24,0
230.4,142.49,0
230.41,139.74,0
230.42,136.99,0
230.43,134.24,0
230.44,131.49,0
230.45,128.74,0
230.46,125.99,0
230.47,123.24,0
230.48,120.49,0
230.49,117.74,0
230.5,114.99,0
230.51,112.24,0
230.52,109.49,0
230.53,106.74,0
230.54,103.99,0
230.55,101.24,0
230.56,98.49,0
230.57,95.74,0
230.58,92.99,0
230.59,90.24,0
230.6,87.5,0
230.61,84.75,0.02
230.62,75.23,0.03
230.63,171.88,0.04
230.64,308.9,0.05
230.65,282.67,0.05
230.66,282.41,0.07
230.67,295.29,0.09
230.68,301.84,0.1
230.69,304.04,0.11
230.7,303.58,0.12
230.71,301.17,0.13
230.72,298.6,0.12
230.73,296.43,0.11
230.74,296.09,0.1
230.75,295.37,0.07
230.76,295.44,0.04
230.77,298.04,0.02
230.78,300.63,0.02
230.79,303.23,0.02
230.8,305.82,0.02
230.81,308.41,0.01
230.82,311.01,0.01
230.83,313.6,0.03
230.84,321.08,0.06
230.85,326.48,0.09
230.86,324.72,0.09
230.87,327.25,0.1
230.88,332.43,0.11
230.89,338.45,0.12
230.9,346.25,0.11
230.91,355.78,0.1
230.92,276.44,0.09
230.93,186.87,0.09
230.94,189.81,0.09
230.95,190.93,0.1
230.96,190.48,0.11
230.97,188.98,0.13
230.98,186.49,0.13
230.99,183.89,0.13
231,272.49,0.12
231.01,360.53,0.11
231.02,356.94,0.11
231.03,353.62,0.11
231.04,350.16,0.11
231.05,348.4,0.09
231.06,350.01,0.07
231.07,265.3,0.05
231.08,187.87,0.06
231.09,192.51,0.09
231.1,194.68,0.12
231.11,197.37,0.14
231.12,199.52,0.14
231.13,199.69,0.13
231.14,199.13,0.12
231.15,197.69,0.09
231.16,285.61,0.03
231.17,213.41,0
231.18,70.51,0
231.19,68.12,0.01
231.2,200.64,0.05
231.21,305.08,0.1
231.22,298.81,0.12
231.23,285.76,0.1
231.24,271.5,0.09
231.25,257.14,0.07
231.26,247.56,0.07
231.27,242.7,0.06
231.28,240.74,0.05
231.29,232.52,0.03
231.3,199.22,0.01
231.31,117.46,0.01
231.32,90.11,0.01
231.33,94.62,0.01
231.34,84.8,0.01
231.35,103.59,0.01
231.36,196.73,0.01
231.37,140.76,0.01
231.38,133.04,0.01
231.39,290.24,0.03
231.4,257.49,0.06
231.41,183.93,0.07
231.42,184.98,0.09
231.43,185.76,0.1
231.44,188.49,0.1
231.45,191.77,0.1
231.46,194.23,0.1
231.47,197.41,0.09
231.48,201.51,0.08
231.49,206.14,0.06
231.5,213.02,0.04
231.51,219.32,0.03
231.52,223.15,0.02
231.53,227.63,0.01
231.54,229.09,0.01
231.55,228.12,0
231.56,227.15,0
231.57,226.18,0
231.58,225.21,0
231.59,224.24,0
231.6,223.28,0
231.61,222.31,0
231.62,221.34,0
231.63,220.37,0
231.64,219.4,0
231.65,218.43,0
231.66,217.46,0
231.67,216.5,0
231.68,215.53,0
231.69,214.56,0
231.7,213.59,0
231.71,212.62,0
231.72,211.65,0
231.73,210.68,0
231.74,209.72,0
231.75,208.75,0
231.76,207.78,0
231.77,206.81,0
231.78,205.84,0
231.79,204.87,0
231.8,203.9,0
231.81,202.94,0
231.82,201.97,0
231.83,201,0
231.84,200.03,0
231.85,199.06,0
231.86,198.09,0
231.87,197.12,0
231.88,196.16,0
231.89,195.19,0
231.9,194.22,0
231.91,193.25,0
231.92,192.28,0
231.93,191.31,0
231.94,190.34,0
231.95,189.38,0
231.96,188.41,0
231.97,187.44,0
231.98,186.47,0
231.99,185.5,0
232,184.53,0
232.01,183.56,0
232.02,182.6,0
232.03,181.63,0
232.04,180.66,0
232.05,179.69,0
232.06,178.72,0
232.07,177.75,0
232.08,176.78,0
232.09,175.82,0
232.1,174.85,0
232.11,173.88,0
232.12,172.91,0
232.13,171.94,0
232.14,170.97,0
232.15,170,0
232.16,169.04,0
232.17,168.07,0
232.18,167.1,0
232.19,166.13,0
232.2,165.16,0
232.21,164.19,0
232.22,163.22,0
232.23,162.26,0
232.24,161.29,0
232.25,160.32,0
232.26,159.35,0
232.27,158.38,0
232.28,157.41,0
232.29,156.44,0.01
232.3,155.48,0.01
232.31,154.51,0.01
232.32,162.37,0.02
232.33,228.6,0.03
232.34,225.7,0.03
232.35,220.5,0.03
232.36,225.04,0.04
232.37,226.89,0.05
232.38,225.06,0.05
232.39,220.69,0.05
232.4,215.98,0.07
232.41,217.74,0.06
232.42,218.32,0.06
232.43,211.04,0.06
232.44,204.31,0.06
232.45,203.23,0.06
232.46,97.84,0.06
232.47,188.83,0.06
232.48,200.79,0.05
232.49,114.26,0.05
232.5,187.9,0.05
232.51,195,0.05
232.52,112.81,0.05
232.53,97.88,0.05
232.54,97.78,0.05
232.55,180.98,0.08
232.56,196.85,0.1
232.57,198.8,0.1
232.58,199.51,0.11
232.59,200.4,0.11
232.6,203.55,0.11
232.61,206.3,0.11
232.62,207.46,0.11
232.63,209.24,0.12
232.64,210.75,0.12
232.65,211.78,0.11
232.66,212.78,0.12
232.67,213.58,0.12
232.68,214.84,0.12
232.69,214.94,0.11
232.7,216.92,0.11
232.71,218.18,0.11
232.72,219.29,0.1
232.73,216.96,0.09
232.74,210.11,0.08
232.75,198.29,0.08
232.76,196.08,0.08
232.77,203.05,0.08
232.78,211.54,0.07
232.79,220.19,0.05
232.8,217.08,0.02
232.81,212.75,0
232.82,208.42,0
232.83,204.09,0
232.84,199.76,0
232.85,195.43,0
232.86,191.09,0
232.87,186.76,0
232.88,182.43,0
232.89,178.1,0
232.9,173.77,0
232.91,169.44,0
232.92,165.11,0
232.93,160.78,0
232.94,156.45,0
232.95,152.11,0
232.96,147.78,0
232.97,143.45,0
232.98,139.12,0
232.99,134.79,0
233,130.46,0.01
233.01,126.13,0.01
233.02,121.8,0.02
233.03,117.47,0.02
233.04,113.13,0.02
233.05,108.8,0.02
233.06,104.47,0.02
233.07,100.14,0.02
233.08,95.81,0.02
233.09,91.48,0.03
233.1,89.3,0.04
233.11,57.37,0.03
233.12,217.34,0.04
233.13,117.86,0.05
233.14,302.6,0.03
233.15,240.72,0.02
233.16,246.69,0.01
233.17,253.57,0
233.18,260.45,0
233.19,267.33,0
233.2,274.21,0
233.21,281.09,0
233.22,287.96,0
233.23,294.84,0
233.24,301.72,0.01
233.25,307.18,0.01
233.26,176.3,0.03
233.27,175.07,0.04
233.28,172.73,0.06
233.29,172.11,0.06
233.3,172.66,0.06
233.31,172.9,0.07
233.32,174.2,0.07
233.33,177.91,0.06
233.34,182.62,0.06
233.35,187.1,0.06
233.36,193.85,0.06
233.37,200.52,0.06
233.38,212.44,0.06
233.39,226.68,0.06
233.4,239.04,0.07
233.41,253.32,0.08
233.42,264.3,0.1
233.43,270,0.08
233.44,261.87,0.05
233.45,259.64,0.03
233.46,263.73,0
233.47,267.82,0
233.48,271.91,0
233.49,276,0.02
233.5,280.09,0.04
233.51,284.18,0.06
233.52,288.26,0.05
233.53,292,0.06
233.54,291.12,0.09
233.55,287.85,0.11
233.56,283.13,0.12
233.57,273.04,0.11
233.58,256.11,0.1
233.59,243.3,0.09
233.6,227.44,0.06
233.61,215.81,0.04
233.62,215.34,0.02
233.63,214.86,0
233.64,214.38,0
233.65,213.9,0.01
233.66,213.42,0.01
233.67,212.95,0.01
233.68,212.47,0.02
233.69,211.99,0.02
233.7,211.51,0.02
233.71,211.03,0.02
233.72,210.55,0.01
233.73,210.08,0.01
233.74,209.6,0.01
233.75,209.12,0.01
233.76,208.64,0.01
233.77,208.16,0
233.78,207.68,0.01
233.79,207.21,0.01
233.8,206.73,0.01
233.81,206.25,0.01
233.82,205.77,0
233.83,205.29,0
233.84,204.82,0
233.85,204.34,0
233.86,203.86,0
233.87,203.38,0
233.88,202.9,0
233.89,202.42,0.01
233.9,201.43,0.04
233.91,197.77,0.06
233.92,195.04,0.07
233.93,193.99,0.07
233.94,192.3,0.07
233.95,189.96,0.07
233.96,185.43,0.07
233.97,185.81,0.07
233.98,163.37,0.06
233.99,86.54,0.07
234,166.08,0.08
234.01,88.42,0.08
234.02,188.02,0.1
234.03,187.61,0.09
234.04,192.42,0.07
234.05,187.19,0.06
234.06,200.68,0.05
234.07,219.12,0.03
234.08,224.94,0.01
234.09,91.01,0.01
234.1,66.3,0.02
234.11,87.44,0.02
234.12,107.75,0.02
234.13,103.06,0.02
234.14,131.76,0.01
234.15,210.99,0.02
234.16,258.25,0.06
234.17,268.02,0.1
234.18,276.78,0.12
234.19,283.4,0.12
234.2,286.49,0.12
234.21,286.99,0.12
234.22,284.27,0.12
234.23,279.36,0.13
234.24,270.65,0.13
234.25,259.9,0.13
234.26,246.43,0.13
234.27,231.34,0.12
234.28,217.05,0.11
234.29,206.56,0.1
234.3,197.88,0.09
234.31,190.76,0.08
234.32,196.74,0.05
234.33,183.64,0.03
234.34,62.24,0.01
234.35,86.08,0.01
234.36,109.92,0.01
234.37,133.75,0
234.38,157.59,0
234.39,181.43,0.02
234.4,205.26,0.02
234.41,229.1,0.01
234.42,229.06,0.02
234.43,177.9,0.03
234.44,163.71,0.04
234.45,166.92,0.04
234.46,170.65,0.03
234.47,172.85,0.02
234.48,171.31,0.01
234.49,169.37,0.01
234.5,167.44,0
234.51,165.51,0
234.52,163.58,0
234.53,161.64,0
234.54,159.71,0
234.55,157.78,0
234.56,155.85,0
234.57,153.91,0
234.58,151.98,0
234.59,150.05,0
234.6,148.12,0
234.61,146.18,0
234.62,144.25,0
234.63,142.32,0
234.64,140.39,0
234.65,138.45,0
234.66,136.52,0
234.67,134.59,0
234.68,132.65,0
234.69,130.72,0
234.7,128.79,0
234.71,126.86,0
234.72,124.92,0
234.73,122.99,0
234.74,121.06,0
234.75,119.13,0
234.76,117.19,0
234.77,115.26,0
234.78,113.33,0
234.79,111.4,0
234.8,109.46,0
234.81,107.53,0
234.82,105.6,0
234.83,103.67,0
234.84,101.73,0
234.85,99.8,0
234.86,97.87,0
234.87,95.94,0
234.88,94,0
234.89,92.07,0
234.9,90.14,0
234.91,88.21,0
234.92,86.27,0
234.93,84.34,0
234.94,82.41,0
234.95,80.48,0
234.96,78.54,0
234.97,76.61,0
234.98,74.68,0
234.99,72.75,0
235,70.81,0
235.01,68.88,0
235.02,66.95,0
235.03,65.02,0
235.04,63.08,0
235.05,61.15,0
235.06,59.22,0
235.07,57.29,0
235.08,54.96,0.01
235.09,169.76,0.05
235.1,320.34,0.08
235.11,314.34,0.1
235.12,316.48,0.11
235.13,320.05,0.13
235.14,320.44,0.14
235.15,316.22,0.15
235.16,309.28,0.15
235.17,299.73,0.15
235.18,289.25,0.15
235.19,279.4,0.13
235.2,268.27,0.1
235.21,255.28,0.08
235.22,243.49,0.08
235.23,234.21,0.07
235.24,222.06,0.09
235.25,210.78,0.1
235.26,203.86,0.1
235.27,195.09,0.09
235.28,186.49,0.08
235.29,178.75,0.07
235.3,171.67,0.07
235.31,165.24,0.07
235.32,160.44,0.07
235.33,160.33,0.06
235.34,166.74,0.05
235.35,172.34,0.02
235.36,173.86,0.01
235.37,175.38,0.02
235.38,176.9,0.02
235.39,178.43,0.02
235.4,179.95,0.03
235.41,181.47,0.02
235.42,183,0.04
235.43,185.05,0.1
235.44,184.67,0.14
235.45,181.08,0.12
235.46,179.24,0.11
235.47,181.23,0.1
235.48,183.68,0.09
235.49,188.38,0.05
235.5,196.32,0.01
235.51,204.25,0.01
235.52,212.19,0.01
235.53,220.12,0.01
235.54,226.44,0.04
235.55,223.18,0.07
235.56,212.81,0.07
235.57,207.49,0.07
235.58,151.43,0.08
235.59,159.74,0.08
235.6,205.38,0.08
235.61,150.51,0.08
235.62,166.96,0.06
235.63,218.35,0.06
235.64,219.4,0.04
235.65,219.39,0.02
235.66,219.38,0.03
235.67,219.37,0.03
235.68,219.36,0.03
235.69,219.35,0.04
235.7,219.34,0.04
235.71,219.33,0.04
235.72,219.33,0.03
235.73,219.32,0.02
235.74,219.31,0.07
235.75,216.68,0.11
235.76,212,0.12
235.77,207.97,0.11
235.78,204.57,0.1
235.79,201.13,0.09
235.8,197.64,0.08
235.81,194.89,0.07
235.82,193.73,0.06
235.83,194.01,0.06
235.84,195.85,0.05
235.85,200.29,0.04
235.86,206.73,0.03
235.87,204.01,0.01
235.88,198.73,0
235.89,195.88,0
235.9,193.03,0
235.91,190.18,0
235.92,187.33,0
235.93,184.48,0
235.94,181.63,0
235.95,178.78,0
235.96,175.93,0
235.97,173.08,0
235.98,170.23,0
235.99,167.38,0
236,164.53,0
236.01,161.68,0
236.02,158.83,0
236.03,155.98,0
236.04,153.13,0
236.05,150.28,0
236.06,147.43,0
236.07,144.58,0
236.08,141.73,0
236.09,138.88,0
236.1,136.03,0
236.11,133.18,0
236.12,130.33,0
236.13,127.48,0
236.14,124.64,0
236.15,121.79,0
236.16,118.94,0
236.17,116.09,0
236.18,113.24,0
236.19,110.39,0
236.2,107.54,0
236.21,104.69,0
236.22,101.84,0
236.23,98.99,0
236.24,96.14,0
236.25,93.29,0
236.26,90.44,0
236.27,87.59,0
236.28,84.74,0
236.29,81.89,0
236.3,79.04,0
236.31,76.19,0
236.32,73.34,0
236.33,70.49,0
236.34,68.37,0
236.35,64.51,0
236.36,74.54,0
236.37,75.59,0
236.38,65.18,0
236.39,72.19,0
236.4,77.45,0
236.41,70.51,0
236.42,65.01,0
236.43,67.62,0
236.44,75.04,0
236.45,75.59,0
236.46,72.71,0
236.47,78.86,0
236.48,88.25,0
236.49,97.64,0
236.5,107.03,0
236.51,116.42,0
236.52,125.81,0
236.53,135.2,0
236.54,144.6,0
236.55,153.99,0
236.56,163.38,0.01
236.57,172.77,0.02
236.58,182.16,0.03
236.59,191.55,0.06
236.6,199.86,0.1
236.61,202.22,0.12
236.62,204.21,0.12
236.63,206.62,0.13
236.64,207.85,0.13
236.65,210.54,0.14
236.66,212.88,0.15
236.67,214.85,0.15
236.68,215.37,0.16
236.69,215.79,0.16
236.7,215.52,0.16
236.71,213.6,0.16
236.72,211.95,0.16
236.73,210.43,0.14
236.74,208.06,0.1
236.75,205.96,0.06
236.76,203.97,0.04
236.77,201.98,0.04
236.78,200,0.05
236.79,198.01,0.04
236.8,196.03,0.04
236.81,194.04,0.04
236.82,192.06,0.04
236.83,190.07,0.04
236.84,188.08,0.09
236.85,183.4,0.12
236.86,323.8,0.11
236.87,346.4,0.11
236.88,338.74,0.1
236.89,331.84,0.08
236.9,325.6,0.07
236.91,322.81,0.07
236.92,324.16,0.07
236.93,328.57,0.08
236.94,331.95,0.1
236.95,334.69,0.11
236.96,334.88,0.11
236.97,335.28,0.12
236.98,335.29,0.12
236.99,334.51,0.12
237,334.59,0.13
237.01,334.32,0.13
237.02,334.23,0.13
237.03,331.71,0.13
237.04,328.75,0.13
237.05,326.37,0.13
237.06,321.47,0.11
237.07,318.45,0.08
237.08,313.87,0.06
237.09,315.5,0.04
237.1,318,0.04
237.11,320.5,0.03
237.12,323,0.03
237.13,325.51,0.08
237.14,318.98,0.11
237.15,314.56,0.12
237.16,308.89,0.11
237.17,304.66,0.09
237.18,293.64,0.07
237.19,290.51,0.08
237.2,289.69,0.09
237.21,289.13,0.1
237.22,286.93,0.1
237.23,285.07,0.1
237.24,285.31,0.11
237.25,290.4,0.11
237.26,287.36,0.11
237.27,283.48,0.11
237.28,278.96,0.11
237.29,277.56,0.11
237.3,275.75,0.11
237.31,274.03,0.11
237.32,272.33,0.11
237.33,269.11,0.12
237.34,266.14,0.11
237.35,259.79,0.1
237.36,263.4,0.08
237.37,82.18,0.07
237.38,129.94,0.05
237.39,135.32,0.04
237.4,270.31,0.04
237.41,278.34,0.03
237.42,279.08,0.01
237.43,279.8,0
237.44,280.51,0
237.45,281.22,0
237.46,281.94,0
237.47,282.65,0
237.48,283.36,0
237.49,284.08,0
237.5,284.79,0
237.51,285.5,0
237.52,286.21,0
237.53,286.93,0
237.54,287.64,0
237.55,288.35,0
237.56,289.07,0
237.57,289.78,0
237.58,290.49,0
237.59,291.21,0
237.6,291.92,0
237.61,292.63,0
237.62,293.34,0
237.63,294.06,0
237.64,294.77,0
237.65,295.48,0
237.66,296.2,0
237.67,296.91,0
237.68,297.62,0
237.69,298.33,0
237.7,299.05,0
237.71,299.76,0
237.72,300.47,0
237.73,301.19,0
237.74,301.9,0
237.75,302.61,0
237.76,303.33,0
237.77,304.04,0
237.78,304.75,0
237.79,305.46,0
237.8,306.18,0
237.81,306.89,0
237.82,307.6,0
237.83,308.32,0
237.84,309.03,0
237.85,309.74,0
237.86,310.46,0
237.87,311.17,0
237.88,311.88,0
237.89,312.59,0
237.9,313.31,0
237.91,314.02,0
237.92,314.73,0
237.93,315.45,0
237.94,316.16,0
237.95,316.87,0
237.96,317.58,0
237.97,318.3,0
237.98,319.01,0
237.99,319.72,0
238,320.44,0
238.01,321.15,0
238.02,321.86,0
238.03,321.57,0.05
238.04,312.96,0.09
238.05,314.51,0.12
238.06,312.07,0.13
238.07,310.06,0.12
238.08,307.81,0.11
238.09,303.99,0.11
238.1,302.69,0.11
238.11,302.15,0.12
238.12,302.78,0.12
238.13,301.89,0.12
238.14,301.52,0.12
238.15,302.86,0.11
238.16,303.1,0.11
238.17,302.8,0.1
238.18,303.87,0.1
238.19,303.61,0.09
238.2,307.88,0.08
238.21,310.67,0.07
238.22,316.91,0.05
238.23,318.59,0.03
238.24,316.87,0.01
238.25,314.08,0
238.26,311.3,0
238.27,308.51,0
238.28,305.73,0
238.29,302.94,0
238.3,300.16,0
238.31,297.37,0
238.32,294.59,0
238.33,291.8,0
238.34,289.02,0
238.35,286.23,0
238.36,283.45,0
238.37,280.66,0
238.38,277.88,0
238.39,275.09,0
238.4,272.31,0
238.41,269.52,0
238.42,266.74,0
238.43,263.95,0
238.44,261.17,0
238.45,258.38,0
238.46,255.6,0
238.47,252.81,0
238.48,250.03,0
238.49,247.24,0
238.5,244.46,0
238.51,241.67,0
238.52,238.89,0
238.53,236.1,0
238.54,233.32,0
238.55,230.53,0
238.56,227.75,0
238.57,224.96,0
238.58,222.18,0
238.59,219.39,0.01
238.6,216.61,0.01
238.61,213.82,0.02
238.62,211.04,0.03
238.63,208.25,0.04
238.64,205.47,0.05
238.65,202.68,0.03
238.66,199.9,0.06
238.67,196.92,0.13
238.68,193.55,0.16
238.69,190.89,0.17
238.7,188.23,0.16
238.71,230.92,0.14
238.72,362.18,0.11
238.73,357.31,0.1
238.74,358.88,0.09
238.75,359.44,0.09
238.76,352.6,0.1
238.77,337.9,0.11
238.78,325.5,0.12
238.79,315,0.14
238.8,306.67,0.15
238.81,299.78,0.15
238.82,292.48,0.14
238.83,288.5,0.12
238.84,284.69,0.07
238.85,280.37,0.02
238.86,218.5,0.01
238.87,68.54,0.01
238.88,165.79,0.06
238.89,316.87,0.1
238.9,314.54,0.12
238.91,315.83,0.13
238.92,319.24,0.14
238.93,319.13,0.13
238.94,319.17,0.1
238.95,315.27,0.05
238.96,296.28,0.03
238.97,277.28,0.03
238.98,258.29,0.04
238.99,239.29,0.04
239,220.3,0.03
239.01,201.3,0.03
239.02,188.52,0.09
239.03,188.42,0.12
239.04,187.75,0.11
239.05,188.26,0.1
239.06,189.38,0.1
239.07,190.59,0.1
239.08,191.47,0.1
239.09,191.73,0.1
239.1,191.28,0.1
239.11,191.21,0.08
239.12,200.41,0.05
239.13,227.23,0.02
239.14,254.06,0.03
239.15,280.88,0.02
239.16,307.71,0.01
239.17,334.53,0.03
239.18,349.9,0.1
239.19,343.55,0.13
239.2,335.41,0.11
239.21,328.98,0.1
239.22,326.55,0.1
239.23,327.24,0.1
239.24,329.25,0.09
239.25,331.31,0.08
239.26,323.23,0.05
239.27,298.78,0.02
239.28,274.34,0.02
239.29,249.9,0.03
239.3,225.46,0.02
239.31,201.01,0.08
239.32,185.12,0.12
239.33,254.1,0.13
239.34,361.47,0.12
239.35,357.39,0.11
239.36,355.61,0.1
239.37,356.2,0.08
239.38,357.01,0.07
239.39,356.16,0.06
239.4,355.41,0.04
239.41,296.18,0.03
239.42,206.12,0.01
239.43,195.12,0
239.44,184.11,0
239.45,173.1,0
239.46,162.1,0
239.47,151.09,0.01
239.48,140.08,0.02
239.49,129.08,0.04
239.5,118.07,0.03
239.51,107.06,0.01
239.52,148.46,0.06
239.53,209.89,0.11
239.54,209.64,0.13
239.55,210.68,0.13
239.56,212.58,0.14
239.57,214.69,0.15
239.58,217.38,0.15
239.59,219.76,0.14
239.6,220.91,0.13
239.61,222.06,0.13
239.62,222.82,0.13
239.63,223.52,0.12
239.64,224.16,0.11
239.65,222.98,0.11
239.66,219.5,0.09
239.67,215.73,0.07
239.68,213.05,0.07
239.69,210.17,0.06
239.7,207.13,0.06
239.71,203.94,0.06
239.72,199.25,0.07
239.73,194.5,0.1
239.74,189.3,0.12
239.75,269.84,0.11
239.76,351.76,0.1
239.77,340.51,0.1
239.78,329.96,0.09
239.79,321,0.08
239.8,316.37,0.08
239.81,312.25,0.07
239.82,309.06,0.08
239.83,308.08,0.09
239.84,307.09,0.09
239.85,306.03,0.1
239.86,305.04,0.11
239.87,306.91,0.11
239.88,310.79,0.12
239.89,310.39,0.11
239.9,306.27,0.1
239.91,303.03,0.1
239.92,302.15,0.1
239.93,302.54,0.11
239.94,302.49,0.1
239.95,301.11,0.08
239.96,294.74,0.05
239.97,231.01,0.01
239.98,254.35,0
239.99,305.02,0.04
240,297.72,0.1
240.01,298.05,0.13
240.02,293.46,0.12
240.03,289.49,0.11
240.04,287.05,0.11
240.05,283.81,0.08
240.06,283.16,0.02
240.07,285.55,0
240.08,287.95,0
240.09,290.34,0.01
240.1,292.73,0.04
240.11,295.03,0.1
240.12,294.14,0.13
240.13,291.76,0.13
240.14,289.53,0.12
240.15,287.68,0.1
240.16,286.37,0.08
240.17,286.89,0.08
240.18,288.08,0.08
240.19,288.7,0.08
240.2,288.86,0.08
240.21,289.58,0.08
240.22,290.04,0.08
240.23,290.16,0.08
240.24,290.48,0.08
240.25,290.3,0.07
240.26,291.86,0.05
240.27,292.37,0.03
240.28,291.26,0.03
240.29,290.15,0.03
240.3,289.05,0.04
240.31,287.94,0.04
240.32,286.83,0.03
240.33,285.73,0.03
240.34,284.62,0.03
240.35,283.51,0.03
240.36,282.41,0.02
240.37,281.3,0.03
240.38,286.07,0.06
240.39,287.47,0.09
240.4,285.57,0.09
240.41,284.38,0.1
240.42,280.97,0.1
240.43,276.82,0.11
240.44,272.97,0.12
240.45,267.52,0.12
240.46,261.5,0.12
240.47,257.73,0.12
240.48,254.56,0.12
240.49,252.33,0.12
240.5,249.13,0.11
240.51,244.61,0.1
240.52,241.87,0.08
240.53,242.06,0.07
240.54,242.95,0.06
240.55,245.15,0.06
240.56,248.01,0.05
240.57,254.68,0.02
240.58,255.96,0.01
240.59,253.74,0
240.6,251.51,0
240.61,249.28,0
240.62,247.06,0
240.63,244.83,0
240.64,242.61,0
240.65,240.38,0
240.66,238.15,0
240.67,235.93,0
240.68,233.7,0
240.69,231.47,0
240.7,229.25,0
240.71,227.02,0
240.72,224.79,0
240.73,222.57,0
240.74,220.34,0
240.75,218.11,0
240.76,215.89,0
240.77,213.66,0
240.78,211.44,0
240.79,209.21,0
240.8,206.98,0
240.81,204.76,0
240.82,202.53,0
240.83,200.3,0
240.84,198.08,0
240.85,195.85,0
240.86,193.62,0
240.87,191.4,0
240.88,189.17,0
240.89,186.94,0
240.9,184.72,0
240.91,182.49,0
240.92,180.26,0
240.93,178.04,0
240.94,175.81,0
240.95,173.59,0
240.96,171.36,0
240.97,169.13,0
240.98,166.91,0
240.99,164.68,0
241,162.45,0
241.01,160.23,0
241.02,158,0
241.03,155.77,0
241.04,153.55,0
241.05,151.32,0
241.06,149.09,0
241.07,146.87,0
241.08,144.64,0
241.09,142.42,0
241.1,140.19,0
241.11,137.96,0
241.12,135.74,0
241.13,133.51,0
241.14,131.28,0
241.15,129.06,0
241.16,126.83,0
241.17,124.6,0
241.18,122.38,0
241.19,120.15,0
241.2,117.92,0
241.21,115.7,0
241.22,113.47,0
241.23,111.24,0
241.24,109.02,0
241.25,106.79,0
241.26,104.57,0
241.27,102.34,0
241.28,100.11,0
241.29,97.89,0
241.3,95.66,0
241.31,93.43,0
241.32,91.21,0
241.33,88.98,0
241.34,86.75,0
241.35,84.53,0
241.36,82.3,0
241.37,80.07,0.03
241.38,208.39,0.08
241.39,226.03,0.12
241.4,222.28,0.15
241.41,216.52,0.15
241.42,210.42,0.13
241.43,204.11,0.11
241.44,199.21,0.09
241.45,196.45,0.09
241.46,194.52,0.09
241.47,192.77,0.09
241.48,190.92,0.09
241.49,190.35,0.1
241.5,189.95,0.1
241.51,189.42,0.1
241.52,187.78,0.1
241.53,186.66,0.1
241.54,185.06,0.09
241.55,184.35,0.09
241.56,184.5,0.09
241.57,183.74,0.09
241.58,184.07,0.09
241.59,183.16,0.09
241.6,183.11,0.08
241.61,183.02,0.08
241.62,181.85,0.09
241.63,179.69,0.09
241.64,176.19,0.09
241.65,172.46,0.08
241.66,172.84,0.09
241.67,173.27,0.1
241.68,170.87,0.09
241.69,167.98,0.06
241.7,128.26,0.04
241.71,104.11,0.05
241.72,96.5,0.06
241.73,179.72,0.05
241.74,170.71,0.03
241.75,171.74,0.01
241.76,173.84,0.01
241.77,175.94,0.01
241.78,178.04,0.01
241.79,180.14,0.01
241.8,182.24,0
241.81,184.34,0
