onset,amplitude
0.01,0
0.02,0
0.03,0
0.04,124.85
0.05,287.55
0.06,282.68
0.07,269.26
0.08,266.47
0.09,262.78
0.1,259.35
0.11,256.31
0.12,252.63
0.13,251.98
0.14,250.64
0.15,252.82
0.16,255
0.17,257.19
0.18,259.37
0.19,261.55
0.2,263.74
0.21,265.92
0.22,268.1
0.23,270.03
0.24,267.6
0.25,272.52
0.26,278.04
0.27,285.94
0.28,292.26
0.29,298.08
0.3,299.69
0.31,299.88
0.32,299.06
0.33,296.23
0.34,294.31
0.35,295.49
0.36,288.81
0.37,281.57
0.38,274.98
0.39,271.74
0.4,272.83
0.41,275.47
0.42,277.13
0.43,281.18
0.44,284.7
0.45,284.64
0.46,275.76
0.47,277.2
0.48,278.64
0.49,280.08
0.5,281.51
0.51,282.95
0.52,284.39
0.53,283.79
0.54,268.62
0.55,257.7
0.56,249.53
0.57,240.68
0.58,232.08
0.59,225.03
0.6,216.59
0.61,217.74
0.62,188.97
0.63,54.08
0.64,93.3
0.65,258.25
0.66,259.56
0.67,257.44
0.68,255.01
0.69,255.44
0.7,254.53
0.71,251.97
0.72,248.91
0.73,245.5
0.74,240.43
0.75,236.46
0.76,233.12
0.77,231.89
0.78,231.22
0.79,233.07
0.8,234.6
0.81,236.25
0.82,234.18
0.83,232.1
0.84,230.03
0.85,227.96
0.86,225.89
0.87,223.81
0.88,221.74
0.89,219.67
0.9,217.59
0.91,215.52
0.92,213.45
0.93,211.37
0.94,209.3
0.95,207.23
0.96,205.15
0.97,203.08
0.98,201.01
0.99,198.93
1,196.86
1.01,194.79
1.02,192.72
1.03,190.64
1.04,188.57
1.05,226.76
1.06,350.41
1.07,336.49
1.08,340.02
1.09,319.97
1.1,192.67
1.11,195.81
1.12,200.47
1.13,204.28
1.14,206.54
1.15,207.74
1.16,208.47
1.17,206.41
1.18,202.94
1.19,198.15
1.2,193.74
1.21,189.82
1.22,233.36
1.23,353.33
1.24,335.98
1.25,319.77
1.26,303.04
1.27,289.07
1.28,275.19
1.29,263.08
1.3,255.71
1.31,250.21
1.32,246.09
1.33,240.42
1.34,235.7
1.35,227.7
1.36,216.08
1.37,213.77
1.38,222.56
1.39,231.35
1.4,240.15
1.41,248.94
1.42,255.39
1.43,254.27
1.44,247.32
1.45,240.95
1.46,237.63
1.47,235.6
1.48,232.85
1.49,228.55
1.5,227.84
1.51,227.77
1.52,225.81
1.53,225.92
1.54,229.67
1.55,233.41
1.56,237.15
1.57,240.9
1.58,240.91
1.59,234.78
1.6,230.53
1.61,228.19
1.62,226.81
1.63,225.67
1.64,223.65
1.65,222.06
1.66,221.24
1.67,220.67
1.68,220.34
1.69,219.98
1.7,219.19
1.71,217.54
1.72,215.07
1.73,212.31
1.74,210.21
1.75,209.34
1.76,209.68
1.77,209.66
1.78,208.37
1.79,202.76
1.8,199.17
1.81,207.88
1.82,211.91
1.83,201.7
1.84,194
1.85,190.68
1.86,188.55
1.87,188.88
1.88,193.39
1.89,197.89
1.9,202.4
1.91,206.9
1.92,211.41
1.93,215.91
1.94,220.41
1.95,224.92
1.96,224.34
1.97,217.93
1.98,210.85
1.99,205.04
2,202.58
2.01,199.29
2.02,195.5
2.03,191.87
2.04,187.86
2.05,183.6
2.06,181.56
2.07,181.94
2.08,183.81
2.09,188.83
2.1,194.85
2.11,201.37
2.12,160.12
2.13,112.59
2.14,116.03
2.15,119.47
2.16,122.91
2.17,126.36
2.18,129.8
2.19,133.24
2.2,136.68
2.21,140.12
2.22,143.57
2.23,147.01
2.24,150.45
2.25,153.89
2.26,157.33
2.27,160.78
2.28,164.22
2.29,167.66
2.3,171.1
2.31,174.54
2.32,177.99
2.33,181.43
2.34,184.87
2.35,188.31
2.36,191.75
2.37,195.19
2.38,198.64
2.39,202.08
2.4,205.52
2.41,208.96
2.42,212.4
2.43,215.85
2.44,219.29
2.45,222.73
2.46,226.17
2.47,229.61
2.48,233.06
2.49,236.5
2.5,239.94
2.51,243.38
2.52,246.82
2.53,250.27
2.54,253.71
2.55,257.15
2.56,260.59
2.57,264.03
2.58,267.48
2.59,270.92
2.6,274.36
2.61,277.8
2.62,281.24
2.63,284.68
2.64,288.13
2.65,291.57
2.66,295.01
2.67,298.45
2.68,301.89
2.69,305.34
2.7,308.78
2.71,312.22
2.72,315.66
2.73,319.1
2.74,322.55
2.75,325.99
2.76,329.43
2.77,332.87
2.78,336.31
2.79,339.76
2.8,343.2
2.81,346.64
2.82,350.08
2.83,353.52
2.84,356.97
2.85,360.41
2.86,244.89
2.87,299.64
2.88,363.83
2.89,363.45
2.9,361.66
2.91,356.96
2.92,350.37
2.93,344.34
2.94,342.96
2.95,343.71
2.96,344.46
2.97,345.21
2.98,345.96
2.99,346.71
3,343.15
3.01,337.06
3.02,330.08
3.03,149.86
3.04,87.7
3.05,114.9
3.06,142.1
3.07,169.3
3.08,196.5
3.09,223.7
3.1,250.9
3.11,278.1
3.12,305.3
3.13,332.5
3.14,359.7
3.15,366.1
3.16,361.17
3.17,357.49
3.18,358.73
3.19,361.01
3.2,361.19
3.21,362.31
3.22,353.44
3.23,344.48
3.24,330.53
3.25,313.75
3.26,296.37
3.27,277.23
3.28,259.27
3.29,247.86
3.3,238.63
3.31,229
3.32,231.48
3.33,238.01
3.34,244.54
3.35,251.07
3.36,257.6
3.37,264.13
3.38,281.71
3.39,284.89
