time,f0,intensity
2.67,172.05,0.01
2.68,173.73,0.01
2.69,175.41,0.01
2.7,177.09,0
2.71,178.77,0
2.72,180.45,0
2.73,182.13,0
2.74,183.81,0
2.75,185.49,0
2.76,187.17,0
2.77,188.85,0
2.78,190.53,0
2.79,192.21,0
2.8,193.89,0
2.81,195.57,0
2.82,197.25,0
2.83,198.93,0
2.84,200.61,0
2.85,202.29,0
2.86,203.97,0
2.87,205.65,0
2.88,207.33,0
2.89,209.01,0
2.9,210.69,0
2.91,212.37,0
2.92,214.05,0
2.93,215.73,0
2.94,217.41,0
2.95,219.09,0
2.96,220.77,0
2.97,222.45,0
2.98,224.13,0
2.99,225.81,0
3,227.49,0
3.01,229.17,0
3.02,230.85,0
3.03,232.53,0
3.04,234.21,0
3.05,235.89,0
3.06,237.57,0
3.07,239.25,0
3.08,240.93,0
3.09,242.61,0
3.1,244.29,0
3.11,245.97,0
3.12,247.65,0
3.13,249.33,0
3.14,251.01,0
3.15,252.69,0
3.16,254.37,0
3.17,256.05,0
3.18,257.73,0
3.19,259.41,0
3.2,261.09,0
3.21,262.77,0
3.22,264.45,0
3.23,266.13,0
3.24,267.81,0
3.25,269.49,0
3.26,271.17,0
3.27,272.85,0
3.28,274.53,0
3.29,276.21,0
3.3,277.89,0
3.31,279.57,0
3.32,281.25,0
3.33,282.93,0
3.34,284.61,0
3.35,286.29,0
3.36,287.97,0
3.37,289.65,0
3.38,291.33,0
3.39,293.01,0
3.4,294.69,0
3.41,296.37,0
3.42,298.05,0
3.43,299.73,0
3.44,301.41,0
3.45,303.09,0
3.46,304.77,0
3.47,306.45,0
3.48,308.13,0.01
3.49,309.81,0.02
3.5,311.49,0.03
3.51,313.17,0.04
3.52,314.85,0.04
3.53,316.53,0.03
3.54,318.21,0.03
3.55,319.89,0.1
3.56,322.76,0.14
3.57,326.1,0.14
3.58,332.58,0.14
3.59,337.89,0.13
3.6,344.45,0.12
3.61,351.37,0.1
3.62,213.97,0.08
3.63,186.88,0.07
3.64,187.53,0.06
3.65,184.98,0.06
3.66,330.64,0.06
3.67,349.36,0.06
3.68,329.88,0.07
3.69,305.69,0.09
3.7,283.71,0.11
3.71,264.1,0.14
3.72,248.01,0.14
3.73,232.58,0.12
3.74,224.35,0.1
3.75,216.87,0.08
3.76,215.3,0.05
3.77,214.78,0.04
3.78,214.26,0.04
3.79,213.74,0.04
3.8,213.21,0.03
3.81,212.69,0.02
3.82,212.17,0.02
3.83,211.65,0.03
3.84,211.99,0.09
3.85,207.71,0.11
3.86,204.51,0.1
3.87,201.65,0.1
3.88,197.97,0.09
3.89,195.07,0.09
3.9,191.19,0.08
3.91,172.74,0.05
3.92,152.44,0.01
3.93,132.13,0.01
3.94,111.82,0.02
3.95,185.48,0.05
3.96,191.24,0.07
3.97,187.26,0.06
3.98,180,0.05
3.99,180.6,0.05
4,174.83,0.05
4.01,172.1,0.05
4.02,168.05,0.04
4.03,165.38,0.04
4.04,161.84,0.03
4.05,164.88,0.02
4.06,86.77,0.01
4.07,83.32,0
4.08,86.81,0
4.09,90.29,0
4.1,93.78,0
4.11,97.27,0
4.12,100.76,0
4.13,104.24,0
4.14,107.73,0
4.15,111.22,0
4.16,114.7,0
4.17,118.19,0
4.18,97.62,0
4.19,66.26,0
4.2,65.68,0
4.21,71.88,0
4.22,91.47,0
4.23,65.61,0
4.24,65.6,0
4.25,66.74,0
4.26,67.88,0
4.27,69.02,0
4.28,70.16,0
4.29,71.3,0
4.3,72.44,0
4.31,73.58,0
4.32,74.72,0
4.33,75.86,0
4.34,77,0
4.35,78.14,0
4.36,79.28,0
4.37,80.42,0
4.38,81.56,0
4.39,82.69,0
4.4,83.83,0
4.41,84.97,0
4.42,86.11,0
4.43,87.25,0
4.44,88.39,0
4.45,89.53,0
4.46,90.67,0
4.47,91.81,0
4.48,92.95,0
4.49,94.09,0
4.5,95.23,0
4.51,96.37,0
4.52,97.51,0
4.53,98.65,0
4.54,99.79,0
4.55,100.93,0
4.56,102.07,0
4.57,103.21,0
4.58,104.35,0
4.59,105.49,0
4.6,106.63,0
4.61,107.77,0
4.62,108.91,0
4.63,110.05,0
4.64,111.19,0
4.65,112.33,0
4.66,113.47,0
4.67,114.61,0
4.68,115.75,0
4.69,116.89,0
4.7,118.03,0
4.71,119.17,0
4.72,120.31,0
4.73,121.45,0
4.74,122.59,0
4.75,123.73,0
4.76,124.87,0
4.77,126.01,0
4.78,127.15,0
4.79,128.29,0
4.8,129.43,0
4.81,130.57,0
4.82,131.71,0
4.83,132.85,0
4.84,133.99,0
4.85,135.13,0
4.86,136.27,0
4.87,137.41,0
4.88,138.55,0
4.89,139.68,0
4.9,140.82,0
4.91,141.96,0
4.92,143.1,0
4.93,144.24,0
4.94,145.38,0
4.95,146.52,0
4.96,147.66,0.01
4.97,148.8,0.03
4.98,149.94,0.03
4.99,151.08,0.02
5,171.4,0.09
5.01,294.6,0.14
5.02,291.64,0.16
5.03,289.91,0.16
5.04,285.9,0.17
5.05,281.68,0.17
5.06,276.84,0.16
5.07,271.16,0.13
5.08,263.68,0.08
5.09,261.13,0.05
5.1,258.59,0.05
5.11,256.04,0.05
5.12,253.49,0.06
5.13,250.94,0.06
5.14,248.4,0.05
5.15,245.85,0.02
5.16,246.35,0.06
5.17,258.37,0.1
5.18,254.91,0.12
5.19,251.4,0.12
5.2,247.36,0.11
5.21,239.88,0.09
5.22,230.99,0.07
5.23,224.64,0.05
5.24,221.86,0.04
5.25,224.17,0.03
5.26,232.94,0.02
5.27,224.95,0.02
5.28,221.37,0.06
5.29,226.47,0.08
5.3,225.06,0.1
5.31,224.82,0.12
5.32,225.71,0.14
5.33,226.85,0.14
5.34,229.3,0.14
5.35,232.03,0.12
5.36,233.3,0.08
5.37,237.62,0.07
5.38,246.89,0.07
5.39,257.85,0.08
5.4,267.85,0.11
5.41,272.03,0.11
5.42,274.32,0.12
5.43,274.02,0.13
5.44,273.85,0.13
5.45,271.77,0.13
5.46,269.71,0.13
5.47,266.2,0.13
5.48,262.93,0.13
5.49,258.52,0.13
5.5,255.29,0.12
5.51,253.37,0.11
5.52,252.04,0.1
5.53,251.62,0.08
5.54,253.79,0.06
5.55,273.45,0.03
5.56,320.96,0.01
5.57,321.77,0
5.58,322.58,0
5.59,323.39,0
5.6,324.2,0
5.61,325,0
5.62,325.81,0
5.63,326.62,0
5.64,327.43,0
5.65,328.24,0
5.66,329.05,0
5.67,329.86,0
5.68,330.67,0
5.69,331.47,0
5.7,332.28,0
5.71,333.09,0
5.72,333.9,0
5.73,334.71,0
5.74,335.52,0
5.75,336.33,0
5.76,337.14,0
5.77,337.94,0
5.78,338.75,0.01
5.79,339.56,0.01
5.8,340.37,0.01
5.81,341.18,0.01
5.82,341.99,0.01
5.83,342.8,0.01
5.84,341.05,0.1
5.85,334.63,0.16
5.86,329.61,0.18
5.87,325.11,0.19
5.88,320.65,0.18
5.89,315.14,0.14
5.9,308.65,0.12
5.91,302.92,0.12
5.92,297.92,0.1
5.93,290.77,0.11
5.94,286.85,0.12
5.95,286.41,0.12
5.96,285.87,0.13
5.97,286.3,0.12
5.98,287.39,0.12
5.99,290,0.12
6,291.06,0.11
6.01,287.8,0.11
6.02,283.53,0.11
6.03,279.47,0.11
6.04,275.87,0.11
6.05,271.26,0.1
6.06,265.7,0.11
6.07,259.75,0.11
6.08,254.59,0.12
6.09,249.85,0.12
6.1,244.04,0.12
6.11,238.59,0.12
6.12,236.33,0.13
6.13,234.3,0.13
6.14,231.39,0.13
6.15,230.48,0.13
6.16,232.36,0.13
6.17,234.34,0.13
6.18,235.55,0.12
6.19,239.21,0.11
6.2,245.45,0.11
6.21,254.63,0.1
6.22,264.51,0.09
6.23,274.48,0.07
6.24,281.96,0.05
6.25,274.59,0.03
6.26,251.19,0.03
6.27,237.68,0.03
6.28,270.82,0.01
6.29,314.48,0.04
6.3,316.61,0.09
6.31,312.37,0.11
6.32,303.72,0.12
6.33,295.25,0.13
6.34,284.06,0.12
6.35,271.72,0.1
6.36,260.5,0.06
6.37,165.3,0.01
6.38,63,0
6.39,80.14,0
6.4,97.29,0
6.41,114.44,0.01
6.42,131.59,0.01
6.43,148.74,0.02
6.44,165.88,0.03
6.45,183.03,0.03
6.46,200.18,0.03
6.47,217.33,0.05
6.48,228.34,0.08
6.49,232.47,0.09
6.5,239.21,0.08
6.51,248.46,0.09
6.52,257.76,0.09
6.53,267.17,0.09
6.54,275.41,0.09
6.55,280.5,0.06
6.56,279.52,0.01
6.57,274.63,0
6.58,269.75,0.01
6.59,264.86,0.01
6.6,259.98,0.01
6.61,255.1,0.01
6.62,250.21,0.01
6.63,245.33,0.01
6.64,240.44,0.01
6.65,235.56,0.01
6.66,230.67,0.01
6.67,225.79,0.01
6.68,220.9,0.02
6.69,214.77,0.06
6.7,206.05,0.08
6.71,196.45,0.07
6.72,187.15,0.06
6.73,169.92,0.04
6.74,145.63,0.01
6.75,121.35,0
6.76,97.07,0.01
6.77,137.22,0.02
6.78,180.25,0.05
6.79,177.32,0.07
6.8,175.28,0.07
6.81,174.27,0.06
6.82,180.96,0.04
6.83,232.62,0.02
6.84,271.41,0
6.85,274.22,0
6.86,277.03,0
6.87,279.85,0
6.88,282.66,0.02
6.89,285.48,0.03
6.9,288.29,0.03
6.91,291.1,0.02
6.92,293.92,0.08
6.93,294.16,0.12
6.94,295.47,0.11
6.95,300.61,0.1
6.96,307.34,0.1
6.97,313.26,0.1
6.98,318.59,0.09
6.99,322.6,0.09
7,325.41,0.09
7.01,327.3,0.08
7.02,326.12,0.05
7.03,323.22,0.01
7.04,320.31,0.02
7.05,317.41,0.04
7.06,314.51,0.04
7.07,311.6,0.03
7.08,308.7,0.07
7.09,300.63,0.1
7.1,288.94,0.11
7.11,277.27,0.12
7.12,268.84,0.12
7.13,261.33,0.1
7.14,254.46,0.08
7.15,252.31,0.06
7.16,255.43,0.03
7.17,268.43,0.01
7.18,286.3,0.01
7.19,304.17,0
7.2,322.05,0.07
7.21,325.83,0.11
7.22,320.97,0.12
7.23,314.21,0.12
7.24,306.25,0.11
7.25,298.99,0.1
7.26,291.35,0.1
7.27,282.3,0.09
7.28,272.11,0.08
7.29,262.32,0.06
7.3,251.89,0.05
7.31,239.12,0.04
7.32,227.66,0.05
7.33,219.55,0.06
7.34,211.47,0.07
7.35,202.52,0.08
7.36,194.35,0.08
7.37,187.58,0.07
7.38,182.71,0.07
7.39,180.29,0.07
7.4,180.57,0.06
7.41,184.83,0.06
7.42,196.03,0.06
7.43,210.8,0.07
7.44,224.79,0.08
7.45,237.66,0.06
7.46,137.31,0.05
7.47,223.27,0.08
7.48,277.65,0.11
7.49,272.53,0.11
7.5,275.14,0.08
7.51,281.17,0.05
7.52,287.21,0.06
7.53,293.24,0.06
7.54,299.27,0.06
7.55,305.3,0.07
7.56,311.33,0.07
7.57,317.37,0.07
7.58,323.4,0.08
7.59,329.43,0.06
7.6,335.46,0.07
7.61,335.22,0.13
7.62,333.08,0.14
7.63,329.98,0.11
7.64,329.22,0.08
7.65,331.61,0.06
7.66,336.45,0.05
7.67,340.68,0.05
7.68,347.15,0.04
7.69,353.19,0.05
7.7,355.57,0.05
7.71,354.81,0.05
7.72,352.19,0.05
7.73,347.39,0.05
7.74,342.82,0.05
7.75,328.94,0.03
7.76,311.25,0.04
7.77,294.16,0.08
7.78,278.63,0.1
7.79,260.62,0.1
7.8,239.37,0.1
7.81,218.9,0.09
7.82,203.11,0.09
7.83,192.8,0.08
7.84,182.76,0.07
7.85,175.44,0.07
7.86,169.71,0.06
7.87,168.65,0.05
7.88,171.37,0.03
7.89,174.1,0.02
7.9,209.44,0.01
7.91,219.37,0
7.92,220.52,0
7.93,221.67,0
7.94,222.83,0
7.95,223.98,0
7.96,225.13,0
7.97,226.29,0
7.98,227.44,0
7.99,228.6,0
8,229.75,0
8.01,230.9,0
8.02,232.06,0
8.03,233.21,0
8.04,234.36,0
8.05,235.52,0
8.06,236.67,0
8.07,237.83,0
8.08,238.98,0
8.09,240.13,0
8.1,241.29,0
8.11,242.44,0
8.12,243.59,0
8.13,244.75,0
8.14,245.9,0
8.15,247.05,0
8.16,248.21,0
8.17,249.36,0
8.18,250.52,0
8.19,251.67,0
8.2,252.82,0
8.21,253.98,0
8.22,255.13,0
8.23,256.28,0
8.24,257.44,0
8.25,258.59,0
8.26,259.75,0
8.27,260.9,0
8.28,262.05,0
8.29,263.21,0
8.3,264.36,0
8.31,265.51,0
8.32,266.67,0
8.33,267.82,0
8.34,268.97,0
8.35,270.13,0
8.36,271.28,0
8.37,272.44,0
8.38,273.59,0
8.39,274.74,0
8.4,275.9,0
8.41,277.05,0
8.42,278.2,0
8.43,279.36,0
8.44,280.51,0
8.45,281.67,0
8.46,282.82,0
8.47,283.97,0
8.48,285.13,0.03
8.49,284.74,0.13
8.5,281.11,0.19
8.51,273.57,0.19
8.52,266.91,0.19
8.53,262.24,0.18
8.54,258.1,0.19
8.55,254.9,0.19
8.56,253.37,0.19
8.57,253.23,0.18
8.58,254.17,0.16
8.59,249.46,0.1
8.6,262.89,0.03
8.61,277.27,0.01
8.62,291.65,0.03
8.63,306.04,0.04
8.64,320.42,0.07
8.65,314.12,0.12
8.66,315.86,0.14
8.67,320.44,0.14
8.68,323.11,0.13
8.69,325.65,0.13
8.7,326.84,0.12
8.71,325.99,0.11
8.72,325.47,0.11
8.73,325.89,0.09
8.74,329.51,0.03
8.75,333.19,0
8.76,336.87,0
8.77,340.54,0.03
8.78,344.22,0.03
8.79,347.9,0.01
8.8,351.57,0.01
8.81,355.25,0.01
8.82,358.92,0.01
8.83,362.6,0.01
8.84,364.78,0.06
8.85,183.88,0.09
8.86,360.28,0.1
8.87,356.9,0.09
8.88,356.94,0.09
8.89,358.47,0.08
8.9,359.42,0.07
8.91,360.42,0.07
8.92,361.04,0.06
8.93,359.77,0.04
8.94,352.41,0.01
8.95,345.05,0.01
8.96,337.7,0.01
8.97,330.34,0.01
8.98,322.98,0.01
8.99,315.62,0.01
9,308.27,0
9.01,300.91,0.02
9.02,292.94,0.06
9.03,273.8,0.09
9.04,269.25,0.09
9.05,269.78,0.1
9.06,271.2,0.11
9.07,271.95,0.11
9.08,269.5,0.11
9.09,263.48,0.09
9.1,258.41,0.07
9.11,255.77,0.05
9.12,256.72,0.04
9.13,261.19,0.02
9.14,271.88,0.01
9.15,282.57,0.01
9.16,293.26,0.01
9.17,303.95,0.01
9.18,314.64,0.01
9.19,325.07,0.03
9.2,331.98,0.06
9.21,330.59,0.1
9.22,324.1,0.12
9.23,320.52,0.14
9.24,319.48,0.14
9.25,316.14,0.13
9.26,307.37,0.12
9.27,295.46,0.11
9.28,283.91,0.09
9.29,271.16,0.07
9.3,259.22,0.06
9.31,249.99,0.09
9.32,243.83,0.11
9.33,236.14,0.11
9.34,227.01,0.1
9.35,217.84,0.1
9.36,209.63,0.1
9.37,206.55,0.1
9.38,203.01,0.1
9.39,201.3,0.09
9.4,199.52,0.08
9.41,200.28,0.08
9.42,201.13,0.08
9.43,204.86,0.07
9.44,209.36,0.06
9.45,213.88,0.06
9.46,220.04,0.06
9.47,228.65,0.05
9.48,235.73,0.03
9.49,237.3,0
9.5,238.87,0
9.51,240.44,0
9.52,242.01,0
9.53,243.58,0
9.54,245.15,0
9.55,246.72,0
9.56,248.29,0
9.57,249.86,0
9.58,251.43,0
9.59,253,0
9.6,254.57,0
9.61,256.14,0
9.62,257.71,0
9.63,259.28,0
9.64,260.85,0
9.65,262.42,0
9.66,263.99,0
9.67,265.56,0
9.68,267.13,0
9.69,268.7,0
9.7,270.27,0
9.71,271.84,0
9.72,273.41,0
9.73,274.98,0.01
9.74,276.55,0.02
9.75,278.12,0.02
9.76,279.69,0.01
9.77,280,0.06
9.78,274.18,0.09
9.79,263.11,0.1
9.8,254.71,0.11
9.81,248.1,0.1
9.82,236.22,0.06
9.83,221.75,0.04
9.84,201.21,0.02
9.85,157.04,0
9.86,167.76,0
9.87,178.49,0
9.88,189.22,0
9.89,199.95,0
9.9,208,0.03
9.91,208.1,0.06
9.92,209.29,0.07
9.93,212.91,0.06
9.94,218.51,0.05
9.95,188.08,0.02
9.96,88.02,0
9.97,150.07,0
9.98,270.26,0.01
9.99,200.81,0.01
10,269.55,0.01
10.01,325.25,0.07
10.02,326.95,0.09
10.03,322.42,0.09
10.04,314.54,0.08
10.05,306.9,0.07
10.06,299.87,0.05
10.07,291.14,0.02
10.08,282.42,0
10.09,273.69,0
10.1,264.96,0
10.11,256.23,0.01
10.12,247.5,0.01
10.13,238.54,0.03
10.14,230.33,0.06
10.15,222.32,0.07
10.16,206.85,0.06
10.17,189.91,0.06
10.18,176.47,0.06
10.19,167.85,0.05
10.2,165.26,0.04
10.21,165.59,0.03
10.22,168.59,0.02
10.23,175.78,0.01
10.24,182.98,0.01
10.25,190.17,0.02
10.26,197.37,0.01
10.27,204.57,0.01
10.28,209.61,0.04
10.29,212.31,0.07
10.3,220.3,0.07
10.31,230.18,0.06
10.32,193.12,0.04
10.33,112.56,0.01
10.34,112.56,0
10.35,112.55,0
10.36,112.54,0.01
10.37,112.53,0.01
10.38,112.52,0.01
10.39,112.51,0.01
10.4,112.51,0.01
10.41,127.16,0.01
10.42,172.73,0.02
10.43,207.93,0.07
10.44,209.91,0.12
10.45,212.87,0.13
10.46,221.63,0.11
10.47,239.05,0.11
10.48,253.06,0.1
10.49,261.49,0.07
10.5,269.21,0.05
10.51,269.18,0.02
10.52,264.19,0
10.53,259.2,0
10.54,254.21,0
10.55,249.22,0.01
10.56,244.23,0.01
10.57,239.24,0.01
10.58,234.24,0.01
10.59,229.25,0.01
10.6,224.26,0.01
10.61,219.27,0.01
10.62,214.28,0.01
10.63,209.29,0.01
10.64,204.3,0.03
10.65,196.97,0.07
10.66,185.85,0.08
10.67,164.28,0.08
10.68,141.97,0.05
10.69,136.63,0.02
10.7,131.29,0.01
10.71,125.95,0.02
10.72,120.61,0.02
10.73,115.27,0.02
10.74,109.93,0.02
10.75,104.59,0
10.76,141.95,0.02
10.77,191,0.02
10.78,189.41,0.01
10.79,189.73,0
10.8,190.05,0
10.81,190.37,0
10.82,190.69,0
10.83,191.01,0
10.84,191.33,0
10.85,191.65,0
10.86,191.97,0
10.87,192.29,0
10.88,192.61,0
10.89,192.93,0
10.9,193.25,0
10.91,193.57,0
10.92,193.89,0
10.93,194.21,0
10.94,194.53,0
10.95,194.85,0
10.96,195.17,0
10.97,195.49,0
10.98,195.81,0
10.99,196.13,0
11,196.45,0
11.01,196.77,0
11.02,197.09,0
11.03,197.41,0
11.04,197.73,0
11.05,198.05,0
11.06,198.37,0
11.07,198.69,0
11.08,199.01,0
11.09,199.33,0
11.1,199.65,0
11.11,199.97,0
11.12,200.29,0
11.13,200.61,0
11.14,200.93,0
11.15,201.25,0
11.16,201.57,0
11.17,201.89,0
11.18,202.21,0
11.19,202.53,0
11.2,202.85,0
11.21,203.17,0
11.22,203.49,0
11.23,203.81,0
11.24,204.13,0
11.25,204.45,0
11.26,204.77,0
11.27,205.09,0
11.28,205.41,0
11.29,205.73,0
11.3,206.05,0
11.31,206.37,0
11.32,206.69,0
11.33,207.01,0
11.34,207.33,0
11.35,207.65,0
11.36,207.97,0
11.37,208.29,0
11.38,208.61,0
11.39,208.93,0
11.4,209.25,0
11.41,209.57,0
11.42,209.89,0
11.43,210.21,0
11.44,210.53,0
11.45,210.85,0
11.46,211.17,0
11.47,211.49,0
11.48,211.81,0
11.49,212.13,0
11.5,212.45,0
11.51,212.77,0
11.52,213.09,0
11.53,213.41,0
11.54,213.73,0
11.55,214.05,0
11.56,214.37,0
11.57,214.69,0
11.58,215.01,0
11.59,215.33,0
11.6,215.65,0
11.61,215.97,0
11.62,216.29,0
11.63,216.61,0
11.64,216.93,0
11.65,217.25,0
11.66,217.57,0
11.67,217.89,0
11.68,218.21,0
11.69,218.53,0
11.7,218.85,0
11.71,219.17,0
11.72,219.49,0
11.73,219.81,0
11.74,220.13,0
11.75,220.45,0
11.76,220.77,0
11.77,221.09,0
11.78,221.41,0
11.79,221.73,0
11.8,222.05,0
11.81,222.37,0
11.82,222.69,0
11.83,223.01,0
11.84,223.33,0
11.85,223.65,0
11.86,223.97,0.01
11.87,217.69,0.02
11.88,205.46,0.04
11.89,187.62,0.05
11.9,295.51,0.06
11.91,340.9,0.07
11.92,339.02,0.08
11.93,336.7,0.08
11.94,333.04,0.09
11.95,329.18,0.09
11.96,325.99,0.09
11.97,324.4,0.09
11.98,322.99,0.08
11.99,322.15,0.08
12,320.3,0.08
12.01,318.97,0.09
12.02,316.33,0.08
12.03,313.61,0.09
12.04,310.97,0.09
12.05,309.39,0.09
12.06,307,0.09
12.07,304.39,0.09
12.08,303.18,0.09
12.09,301.34,0.09
12.1,298.22,0.09
12.11,296.37,0.09
12.12,293.72,0.09
12.13,291.02,0.08
12.14,287.01,0.08
12.15,279.78,0.07
12.16,273.29,0.06
12.17,264.7,0.05
12.18,102.46,0.04
12.19,117.63,0.01
12.2,135.24,0.01
12.21,133.27,0
12.22,131.29,0
12.23,129.32,0
12.24,127.35,0
12.25,125.38,0
12.26,123.41,0
12.27,121.44,0
12.28,119.47,0
12.29,117.5,0
12.3,115.53,0
12.31,113.56,0
12.32,111.59,0
12.33,109.62,0
12.34,107.65,0.01
12.35,105.68,0.01
12.36,159.16,0.04
12.37,316.82,0.08
12.38,360.07,0.11
12.39,219.49,0.14
12.4,190.99,0.17
12.41,194.57,0.19
12.42,196.89,0.2
12.43,196.85,0.2
12.44,195.8,0.21
12.45,194.84,0.2
12.46,193.8,0.17
12.47,188.66,0.12
12.48,204.43,0.06
12.49,224.55,0.04
12.5,244.68,0.03
12.51,264.8,0.03
12.52,284.92,0.04
12.53,305.05,0.03
12.54,325.17,0.03
12.55,345.29,0.08
12.56,335.06,0.11
12.57,317.97,0.09
12.58,172.65,0.07
12.59,269.16,0.07
