time,f0,intensity
2.02,212.42,0.05
2.03,213.27,0.04
2.04,214.13,0.03
2.05,214.98,0.03
2.06,215.84,0.04
2.07,216.69,0.04
2.08,217.54,0.03
2.09,218.4,0.04
2.1,220.8,0.08
2.11,219.27,0.09
2.12,212.23,0.09
2.13,205.34,0.08
2.14,198.39,0.08
2.15,192.77,0.07
2.16,189.18,0.07
2.17,185.14,0.05
2.18,184.49,0.04
2.19,188.06,0.03
2.2,186.31,0.03
2.21,181.66,0.03
2.22,135.57,0.02
2.23,89.43,0.01
2.24,168.62,0
2.25,246.28,0
2.26,243.81,0
2.27,241.35,0
2.28,238.88,0
2.29,236.42,0
2.3,233.96,0
2.31,231.49,0
2.32,229.03,0
2.33,226.56,0
2.34,224.1,0
2.35,221.64,0
2.36,219.17,0
2.37,216.71,0
2.38,214.24,0
2.39,211.78,0
2.4,209.32,0
2.41,206.85,0
2.42,204.39,0
2.43,201.92,0
2.44,199.46,0
2.45,196.99,0
2.46,194.53,0
2.47,192.07,0
2.48,189.6,0
2.49,187.14,0
2.5,184.67,0
2.51,182.21,0
2.52,179.75,0
2.53,177.28,0
2.54,174.82,0
2.55,172.35,0
2.56,169.89,0
2.57,167.43,0
2.58,164.96,0
2.59,162.5,0
2.6,160.03,0
2.61,157.57,0
2.62,155.11,0
2.63,152.64,0
2.64,150.18,0
2.65,147.71,0
2.66,145.25,0
2.67,142.79,0
2.68,140.32,0
2.69,137.86,0
2.7,135.39,0
2.71,132.93,0
2.72,130.47,0
2.73,128,0
2.74,125.54,0
2.75,123.07,0
2.76,120.61,0
2.77,118.15,0
2.78,115.68,0
2.79,113.22,0
2.8,110.75,0
2.81,108.29,0
2.82,105.82,0
2.83,103.36,0
2.84,100.9,0
2.85,98.43,0
2.86,95.97,0
2.87,93.5,0
2.88,123.56,0.04
2.89,231.2,0.11
2.9,276.82,0.16
2.91,276.77,0.17
2.92,277.36,0.17
2.93,277.62,0.15
2.94,279.19,0.13
2.95,285.36,0.11
2.96,291.39,0.11
2.97,295.84,0.08
2.98,283.09,0.04
2.99,262.16,0.03
3,241.23,0.03
3.01,220.3,0.03
3.02,199.37,0.03
3.03,178.44,0.02
3.04,157.51,0.04
3.05,248.81,0.09
3.06,281.35,0.11
3.07,265.67,0.1
3.08,255.22,0.11
3.09,247.32,0.1
3.1,240.17,0.1
3.11,235.42,0.09
3.12,232.47,0.09
3.13,230.11,0.07
3.14,228.86,0.06
3.15,227.99,0.06
3.16,228.15,0.06
3.17,228.45,0.06
3.18,228.53,0.07
3.19,229.66,0.08
3.2,231.55,0.08
3.21,235.74,0.09
3.22,240.03,0.09
3.23,245.98,0.09
3.24,255.8,0.08
3.25,267.05,0.07
3.26,276.96,0.06
3.27,285.78,0.05
3.28,291.29,0.04
3.29,290.48,0.02
3.3,287.86,0.01
3.31,285.25,0.01
3.32,282.63,0.02
3.33,280.02,0.02
3.34,277.4,0.01
3.35,274.79,0.04
3.36,264.6,0.04
3.37,244.46,0.04
3.38,233.31,0.03
3.39,235.93,0.02
3.4,171.93,0.01
3.41,225.05,0.06
3.42,239.14,0.11
3.43,233.45,0.11
3.44,229.48,0.1
3.45,226.48,0.09
3.46,234.21,0.05
3.47,244.84,0.03
3.48,255.47,0.04
3.49,266.1,0.04
3.5,276.74,0.04
3.51,287.37,0.04
3.52,298,0.02
3.53,308.63,0.07
3.54,303.48,0.09
3.55,301.03,0.08
3.56,299.11,0.07
3.57,299.89,0.05
3.58,302.07,0.05
3.59,302.29,0.04
3.6,299.65,0.03
3.61,291.75,0.01
3.62,133.93,0
3.63,146.94,0
3.64,205.88,0
3.65,270.06,0
3.66,258.67,0.03
3.67,248.99,0.07
3.68,244.38,0.08
3.69,240.48,0.09
3.7,237.9,0.09
3.71,237.87,0.09
3.72,239.9,0.08
3.73,245.25,0.07
3.74,254.08,0.08
3.75,261.75,0.08
3.76,270.78,0.07
3.77,279.58,0.07
3.78,287.11,0.07
3.79,294.2,0.06
3.8,301.41,0.06
3.81,308.62,0.05
3.82,311.35,0.05
3.83,309.09,0.05
3.84,307.59,0.06
3.85,301.74,0.06
3.86,296.61,0.07
3.87,290.67,0.07
3.88,282.02,0.08
3.89,276.41,0.08
3.9,270.65,0.08
3.91,265.46,0.09
3.92,261.73,0.09
3.93,257.41,0.09
3.94,253.83,0.09
3.95,249.6,0.1
3.96,245.28,0.1
3.97,240.53,0.1
3.98,237.98,0.1
3.99,236.01,0.1
4,234.67,0.1
4.01,233.89,0.09
4.02,235.17,0.08
4.03,239.07,0.05
4.04,277.22,0.02
4.05,282.51,0
4.06,284.55,0
4.07,286.6,0
4.08,288.64,0
4.09,290.68,0
4.1,292.72,0
4.11,294.77,0
4.12,296.81,0
4.13,298.85,0
4.14,300.89,0
4.15,302.93,0
4.16,304.98,0
4.17,307.02,0
4.18,309.06,0
4.19,311.1,0
4.2,313.15,0
4.21,315.19,0
4.22,317.23,0
4.23,319.27,0
4.24,321.31,0.01
4.25,323.36,0.02
4.26,325.4,0.02
4.27,327.44,0.02
4.28,329.48,0.01
4.29,331.53,0.06
4.3,339.72,0.1
4.31,330.9,0.11
4.32,320.32,0.1
4.33,310.14,0.08
4.34,300.37,0.06
4.35,288.62,0.05
4.36,278.11,0.05
4.37,259.95,0.07
4.38,243.47,0.08
4.39,228.17,0.08
4.4,209.98,0.08
4.41,197.55,0.07
4.42,185.94,0.06
4.43,178.97,0.06
4.44,175.7,0.05
4.45,176.65,0.03
4.46,186.53,0.01
4.47,196.41,0
4.48,206.28,0
4.49,216.16,0
4.5,226.04,0.01
4.51,235.92,0.01
4.52,245.8,0.02
4.53,255.67,0.02
4.54,265.55,0.02
4.55,275.12,0.06
4.56,275.6,0.08
4.57,276.67,0.09
4.58,281.09,0.1
4.59,283.97,0.11
4.6,286.74,0.11
4.61,286.4,0.09
4.62,282.84,0.05
4.63,285.78,0.01
4.64,288.72,0
4.65,291.67,0
4.66,294.61,0.02
4.67,297.55,0.02
4.68,300.5,0.02
4.69,303.44,0.02
4.7,306.39,0.02
4.71,309.33,0.02
4.72,312.27,0.02
4.73,314.83,0.05
4.74,312.92,0.08
4.75,316.51,0.09
4.76,319.25,0.09
4.77,324.25,0.08
4.78,328.66,0.07
4.79,335.46,0.08
4.8,340.14,0.08
4.81,344.72,0.08
4.82,351.3,0.08
4.83,356.32,0.08
4.84,359.14,0.07
4.85,360.26,0.07
4.86,355.59,0.06
4.87,350.85,0.06
4.88,342.14,0.06
4.89,329.27,0.07
4.9,315.75,0.07
4.91,298.4,0.07
4.92,284.25,0.06
4.93,259.42,0.04
4.94,228.45,0.03
4.95,215.66,0.02
4.96,178.15,0.02
4.97,100.55,0.01
4.98,89.15,0.01
4.99,330.5,0.01
5,256.03,0.01
5.01,253.31,0
5.02,250.59,0
5.03,247.87,0
5.04,245.15,0
5.05,242.44,0
5.06,239.72,0
5.07,237,0
5.08,234.28,0
5.09,231.56,0
5.1,228.84,0
5.11,226.13,0
5.12,223.41,0
5.13,220.69,0
5.14,217.97,0
5.15,215.25,0
5.16,212.53,0
5.17,209.81,0
5.18,207.1,0
5.19,204.38,0
5.2,201.66,0
5.21,198.94,0
5.22,196.22,0
5.23,193.5,0
5.24,190.78,0
5.25,188.07,0
5.26,185.35,0
5.27,182.63,0
5.28,179.91,0
5.29,177.19,0
5.3,174.47,0
5.31,171.76,0
5.32,169.04,0
5.33,166.32,0
5.34,163.6,0
5.35,160.88,0
5.36,158.16,0
5.37,155.44,0
5.38,152.73,0
5.39,150.01,0
5.4,147.29,0
5.41,144.57,0
5.42,141.85,0
5.43,139.13,0
5.44,136.42,0
5.45,133.7,0
5.46,130.98,0
5.47,128.26,0
5.48,125.54,0
5.49,122.82,0
5.5,120.1,0
5.51,117.39,0
5.52,114.67,0
5.53,111.95,0
5.54,109.23,0
5.55,106.51,0
5.56,103.79,0
5.57,101.07,0
5.58,98.36,0
5.59,95.64,0
5.6,92.92,0
5.61,90.2,0
5.62,87.48,0
5.63,84.76,0
5.64,82.05,0
5.65,79.33,0
5.66,76.61,0
5.67,73.89,0
5.68,71.17,0
5.69,68.45,0
5.7,65.73,0.01
5.71,127.04,0.05
5.72,277.51,0.1
5.73,277.89,0.12
5.74,274.96,0.12
5.75,272.96,0.12
5.76,273.71,0.11
5.77,274.38,0.08
5.78,276.76,0.04
5.79,286.43,0.02
5.8,296.11,0.02
5.81,305.79,0.02
5.82,315.46,0.02
5.83,325.14,0.02
5.84,334.81,0.03
5.85,340.45,0.08
5.86,338.65,0.11
5.87,337.81,0.1
5.88,336.2,0.1
5.89,334.84,0.08
5.9,330.66,0.07
5.91,327.44,0.07
5.92,330.43,0.08
5.93,336.17,0.07
5.94,342.12,0.07
5.95,348.6,0.06
5.96,355.73,0.05
5.97,298.43,0.06
5.98,185.33,0.07
5.99,183.27,0.08
6,248.05,0.08
6.01,360.35,0.08
6.02,356.19,0.08
6.03,352.29,0.08
6.04,348.11,0.08
6.05,341.77,0.08
6.06,335.28,0.08
6.07,327.77,0.07
6.08,321.36,0.06
6.09,318.3,0.07
6.1,319.99,0.08
6.11,323.32,0.08
6.12,327.45,0.07
6.13,330.75,0.07
6.14,330.93,0.07
6.15,330.41,0.07
6.16,329.63,0.07
6.17,325.87,0.07
6.18,323.48,0.08
6.19,321.36,0.09
6.2,316.22,0.1
6.21,309.7,0.1
6.22,301.43,0.07
6.23,287.26,0.03
6.24,281.08,0.01
6.25,285.01,0.05
6.26,279.99,0.08
6.27,273.06,0.1
6.28,268.68,0.1
6.29,265.98,0.07
6.3,267.94,0.04
6.31,275.07,0.02
6.32,282.2,0.03
6.33,289.33,0.04
6.34,296.46,0.04
6.35,303.59,0.05
6.36,310.72,0.04
6.37,317.84,0.04
6.38,324.97,0.03
6.39,332.1,0.02
6.4,339.23,0.01
6.41,340.21,0.04
6.42,335.65,0.06
6.43,333.66,0.07
6.44,333.97,0.07
6.45,336.44,0.07
6.46,337.84,0.05
6.47,334.04,0.03
6.48,325.74,0.03
6.49,317.44,0.04
6.5,309.14,0.04
6.51,300.83,0.03
6.52,292.53,0.03
6.53,284.23,0.03
6.54,275.93,0.02
6.55,267.63,0.03
6.56,260.71,0.07
6.57,251.42,0.09
6.58,239.43,0.09
6.59,228.38,0.09
6.6,218.9,0.08
6.61,211.39,0.09
6.62,205.72,0.08
6.63,201.24,0.08
6.64,198.14,0.08
6.65,198.36,0.08
6.66,201.64,0.08
6.67,208.04,0.08
6.68,215.86,0.08
6.69,221.73,0.08
6.7,227.88,0.08
6.71,236.84,0.06
6.72,234.07,0.03
6.73,219.89,0.01
6.74,205.72,0.01
6.75,191.54,0.01
6.76,177.36,0.01
6.77,163.18,0.01
6.78,149,0.01
6.79,134.82,0.01
6.8,195.1,0.06
6.81,246.26,0.1
6.82,236.84,0.12
6.83,226.71,0.13
6.84,216.6,0.12
6.85,208.51,0.12
6.86,202.56,0.12
6.87,197.41,0.11
6.88,193.64,0.09
6.89,193.2,0.06
6.9,186.53,0.04
6.91,173.62,0.02
6.92,160.71,0.02
6.93,147.79,0.01
6.94,134.88,0.01
6.95,121.97,0.02
6.96,109.06,0.03
6.97,96.15,0.03
6.98,83.23,0.03
6.99,163.7,0.09
7,222.95,0.11
7.01,223.57,0.11
7.02,229.56,0.1
7.03,241.31,0.09
7.04,259.19,0.08
7.05,277.16,0.06
7.06,291.82,0.04
7.07,295.39,0.03
7.08,292.36,0.01
7.09,289.34,0.01
7.1,286.31,0.03
7.11,283.29,0.05
7.12,280.26,0.05
7.13,277.24,0.04
7.14,274.21,0.04
7.15,271.19,0.04
7.16,268.17,0.02
7.17,265.14,0.02
7.18,262.12,0.05
7.19,255.18,0.07
7.2,244.75,0.06
7.21,233.05,0.03
7.22,230.45,0.02
7.23,233.17,0.01
7.24,235.89,0.01
7.25,238.61,0.04
7.26,247.79,0.1
7.27,248.39,0.12
7.28,242.31,0.11
7.29,238.66,0.11
7.3,236.41,0.11
7.31,235.44,0.11
7.32,235.16,0.11
7.33,233.55,0.11
7.34,231,0.11
7.35,228.94,0.11
7.36,225.03,0.11
7.37,220.36,0.11
7.38,214.8,0.11
7.39,209.69,0.1
7.4,204.05,0.1
7.41,198.3,0.09
7.42,191.95,0.08
7.43,187.46,0.07
7.44,186.12,0.05
7.45,185.78,0.03
7.46,189.33,0.01
7.47,194.59,0.01
7.48,199.86,0.01
7.49,205.13,0.01
7.5,210.4,0.01
7.51,215.67,0.01
7.52,220.93,0.01
7.53,226.2,0.03
7.54,233.85,0.08
7.55,234.97,0.11
7.56,230.18,0.12
7.57,225.32,0.11
7.58,220.36,0.11
7.59,214.31,0.09
7.6,208.55,0.08
7.61,203.72,0.07
7.62,201.16,0.07
7.63,201.46,0.06
7.64,198.26,0.04
7.65,197.67,0.01
7.66,198.56,0
7.67,199.46,0
7.68,200.36,0
7.69,201.26,0
7.7,202.15,0
7.71,203.05,0
7.72,203.95,0
7.73,204.85,0
7.74,205.74,0
7.75,206.64,0
7.76,207.54,0
7.77,208.44,0
7.78,209.34,0
7.79,210.23,0
7.8,211.13,0
7.81,212.03,0
7.82,212.93,0
7.83,213.82,0
7.84,214.72,0
7.85,215.62,0
7.86,216.52,0
7.87,217.42,0
7.88,218.31,0
7.89,219.21,0
7.9,220.11,0
7.91,221.01,0.01
7.92,221.9,0.01
7.93,222.8,0.06
7.94,223.92,0.1
7.95,218.31,0.11
7.96,211.3,0.12
7.97,206.84,0.11
7.98,206.21,0.11
7.99,208.63,0.12
8,212.56,0.11
8.01,216.15,0.1
8.02,217.74,0.08
8.03,226.77,0.02
8.04,237.51,0
8.05,248.25,0.01
8.06,258.98,0.02
8.07,269.72,0.03
8.08,280.45,0.02
8.09,291.19,0.01
8.1,301.93,0.01
8.11,312.66,0
8.12,323.4,0.06
8.13,327.19,0.1
8.14,324.12,0.11
8.15,317.64,0.09
8.16,311.48,0.1
8.17,306.3,0.1
8.18,303.11,0.11
8.19,298.87,0.12
8.2,289.81,0.12
8.21,276.68,0.12
8.22,263.83,0.1
8.23,248.61,0.08
8.24,242,0.04
8.25,236.73,0.03
8.26,231.46,0.04
8.27,226.19,0.03
8.28,220.92,0.04
8.29,215.65,0.04
8.3,210.38,0.04
8.31,205.11,0.02
8.32,199.85,0.02
8.33,194.58,0.06
8.34,192.26,0.07
8.35,184.95,0.06
8.36,193.04,0.07
8.37,197.1,0.09
8.38,204.56,0.1
8.39,213.45,0.1
8.4,225.81,0.09
8.41,242.97,0.08
8.42,257.86,0.08
8.43,263.19,0.07
8.44,263.85,0.05
8.45,257.19,0.02
8.46,249.9,0
8.47,242.61,0
8.48,235.32,0.01
8.49,228.03,0.02
8.5,220.74,0.03
8.51,213.45,0.03
8.52,206.16,0.02
8.53,198.87,0.01
8.54,191.58,0.03
8.55,191.08,0.07
8.56,188.64,0.11
8.57,187.05,0.11
8.58,184.11,0.09
8.59,184.07,0.08
8.6,185.14,0.08
8.61,191.67,0.07
8.62,200.63,0.06
8.63,212.92,0.04
8.64,228.18,0.01
8.65,243.56,0
8.66,258.94,0
8.67,274.32,0.01
8.68,289.7,0.03
8.69,289.49,0.08
8.7,276.11,0.11
8.71,263.01,0.12
8.72,249.06,0.11
8.73,229.98,0.09
8.74,214.48,0.09
8.75,203.34,0.09
8.76,193.02,0.09
8.77,185.56,0.08
8.78,180.3,0.07
8.79,177.2,0.05
8.8,175.21,0.03
8.81,176.88,0.03
8.82,176.95,0.03
8.83,175.51,0.04
8.84,175.73,0.04
8.85,175.86,0.04
8.86,175.62,0.05
8.87,176.64,0.05
8.88,178.94,0.05
8.89,183.15,0.05
8.9,190.75,0.07
8.91,196.81,0.1
8.92,196.66,0.1
8.93,194.05,0.08
8.94,191.47,0.07
8.95,188.45,0.07
8.96,183.32,0.06
8.97,179.52,0.05
8.98,177.5,0.05
8.99,173.59,0.05
9,172.94,0.04
9.01,172.8,0.04
9.02,170.36,0.03
9.03,174.38,0.02
9.04,123.88,0.01
9.05,126.95,0
9.06,130.02,0
9.07,133.09,0
9.08,136.16,0
9.09,139.22,0
9.1,142.29,0
9.11,145.36,0
9.12,148.43,0
9.13,151.5,0
9.14,154.57,0
9.15,157.64,0
9.16,160.71,0
9.17,163.78,0
9.18,166.85,0
9.19,169.91,0
9.2,172.98,0
9.21,176.05,0
9.22,179.12,0
9.23,182.19,0
9.24,185.26,0
9.25,188.33,0
9.26,191.4,0
9.27,194.47,0
9.28,197.54,0
9.29,200.6,0
9.3,203.67,0
9.31,206.74,0
9.32,209.81,0
9.33,212.88,0
9.34,215.95,0
9.35,219.02,0
9.36,222.09,0
9.37,225.16,0
9.38,228.23,0
9.39,231.29,0
9.4,234.36,0
9.41,237.43,0
9.42,240.5,0
9.43,243.57,0
9.44,246.64,0
9.45,249.71,0
9.46,252.78,0
9.47,255.85,0
9.48,258.92,0
9.49,261.98,0
9.5,265.05,0
9.51,268.12,0
9.52,271.19,0
9.53,274.26,0
9.54,277.33,0
9.55,280.4,0
9.56,283.47,0
9.57,286.54,0
9.58,289.6,0
9.59,292.67,0
9.6,295.74,0
9.61,298.81,0
9.62,301.88,0
9.63,304.95,0
9.64,308.02,0
9.65,311.09,0
9.66,314.16,0
9.67,317.23,0
9.68,320.29,0
9.69,323.36,0
9.7,326.43,0
9.71,329.5,0
9.72,332.57,0.01
9.73,335.64,0.01
9.74,338.71,0.01
9.75,341.78,0.02
9.76,344.85,0.04
9.77,349.15,0.11
9.78,355.87,0.17
9.79,355.62,0.17
9.8,355.34,0.13
9.81,350.92,0.06
9.82,334.67,0.01
9.83,318.43,0
9.84,302.18,0
9.85,285.93,0.01
9.86,269.68,0.02
9.87,253.43,0.02
9.88,237.18,0.01
9.89,220.93,0.01
9.9,204.68,0.01
9.91,192.12,0.09
9.92,190.55,0.13
9.93,188.84,0.13
9.94,187.03,0.13
9.95,185.06,0.13
9.96,229.39,0.12
9.97,356.93,0.11
9.98,350.7,0.11
9.99,348.47,0.12
10,343.38,0.13
10.01,338.65,0.12
10.02,333.53,0.11
10.03,330.51,0.09
10.04,329.59,0.08
10.05,329.96,0.08
10.06,330.69,0.07
10.07,331.29,0.06
10.08,331.66,0.06
10.09,332.29,0.06
10.1,330.12,0.06
10.11,326.62,0.07
10.12,323.73,0.07
10.13,324.77,0.07
10.14,328.35,0.07
10.15,332.86,0.08
10.16,339.18,0.08
10.17,344.9,0.09
10.18,350.12,0.1
10.19,353.41,0.11
10.2,344.7,0.07
10.21,315.07,0.01
10.22,285.45,0
10.23,255.82,0.02
10.24,226.19,0.02
10.25,196.56,0.01
10.26,166.93,0.01
10.27,137.3,0.01
10.28,107.68,0.01
10.29,178.6,0.02
10.3,357.12,0.09
10.31,357.88,0.11
10.32,356.16,0.09
10.33,354.67,0.07
10.34,354.66,0.07
10.35,358.29,0.08
10.36,361.75,0.08
10.37,362.24,0.08
10.38,362.4,0.08
10.39,298.49,0.08
10.4,182.33,0.09
10.41,249.25,0.09
10.42,365.1,0.09
10.43,299.16,0.08
10.44,186.71,0.08
10.45,190.43,0.08
10.46,193.16,0.08
10.47,194.2,0.07
10.48,194.57,0.06
10.49,194.11,0.06
10.5,192.5,0.05
10.51,188.72,0.05
10.52,256.02,0.08
10.53,362.86,0.09
10.54,344.02,0.07
10.55,313.82,0.06
10.56,283.02,0.06
10.57,252.74,0.06
10.58,225.59,0.06
10.59,204.88,0.05
10.6,145.12,0.04
10.61,123.41,0.04
10.62,177.88,0.03
10.63,137.33,0
10.64,96.78,0
10.65,68.76,0.01
10.66,77.65,0.05
10.67,140.52,0.07
10.68,200.6,0.08
10.69,205.54,0.08
10.7,208.33,0.06
10.71,213.57,0.04
10.72,226.84,0.03
10.73,242.93,0.04
10.74,252.16,0.08
10.75,256.02,0.1
10.76,257.8,0.11
10.77,258.23,0.1
10.78,257.43,0.11
10.79,255.8,0.1
10.8,253.04,0.11
10.81,248.29,0.11
10.82,243.02,0.1
10.83,238.5,0.1
10.84,233.95,0.09
10.85,228.45,0.09
10.86,223.02,0.08
10.87,218.48,0.07
10.88,214.82,0.07
10.89,211.14,0.08
10.9,206.42,0.09
10.91,200.51,0.09
10.92,192.14,0.09
10.93,184.13,0.08
10.94,176.87,0.09
10.95,167.62,0.08
10.96,160.02,0.07
10.97,155.72,0.07
10.98,119.77,0.05
10.99,129.2,0.04
11,181.05,0.04
11.01,186.34,0.03
11.02,185.27,0.01
11.03,185.77,0
11.04,186.27,0
11.05,186.77,0
11.06,187.27,0
11.07,187.77,0
11.08,188.27,0
11.09,188.77,0
11.1,189.27,0
11.11,189.76,0
11.12,190.26,0
11.13,190.76,0
11.14,191.26,0
11.15,191.76,0
11.16,192.26,0
11.17,192.76,0
11.18,193.26,0
11.19,193.76,0
11.2,194.26,0
11.21,194.76,0
11.22,195.26,0
11.23,195.76,0
11.24,196.26,0
11.25,196.76,0
11.26,197.26,0
11.27,197.76,0
11.28,198.26,0
11.29,198.76,0
11.3,199.26,0
11.31,199.76,0
11.32,200.26,0
11.33,200.76,0
11.34,201.26,0
11.35,201.76,0
11.36,202.26,0
11.37,202.76,0
11.38,203.26,0
11.39,203.76,0
11.4,204.26,0
11.41,204.75,0
11.42,205.25,0
11.43,205.75,0
11.44,206.25,0
11.45,206.75,0
11.46,207.25,0
11.47,207.75,0
11.48,208.25,0
11.49,208.75,0
11.5,209.25,0
11.51,209.75,0
11.52,210.25,0
11.53,210.75,0
11.54,211.25,0
11.55,211.75,0
11.56,212.25,0
11.57,212.75,0
11.58,213.25,0
11.59,213.75,0
11.6,214.25,0
11.61,214.75,0
11.62,215.25,0
11.63,215.75,0
11.64,216.25,0
11.65,216.75,0
11.66,165.98,0
11.67,186.44,0.01
11.68,217.63,0.02
11.69,221.01,0.03
11.7,228.45,0.03
11.71,238.87,0.04
11.72,248.3,0.08
11.73,248.17,0.12
11.74,239.53,0.13
11.75,230.2,0.12
11.76,223.68,0.11
11.77,218.66,0.11
11.78,213.42,0.08
11.79,211.57,0.07
11.8,212.04,0.07
11.81,216.33,0.07
11.82,221.44,0.08
11.83,227.23,0.09
11.84,233.09,0.09
11.85,240.56,0.09
11.86,251.3,0.1
11.87,261.29,0.11
11.88,273.36,0.09
11.89,289.66,0.07
11.9,305.42,0.06
11.91,320.3,0.04
11.92,335.59,0.04
11.93,349.08,0.03
11.94,232.91,0.03
11.95,188.44,0.02
11.96,189.53,0.02
11.97,145.73,0.01
11.98,128.69,0
11.99,128.66,0
12,128.63,0
12.01,128.6,0
12.02,128.57,0
12.03,128.54,0
12.04,128.51,0
12.05,128.48,0
12.06,128.45,0
12.07,128.42,0
12.08,128.39,0
12.09,128.36,0
12.1,128.33,0
12.11,128.3,0
12.12,128.27,0
12.13,128.24,0
12.14,128.21,0
12.15,128.18,0
12.16,128.15,0
12.17,128.12,0
12.18,128.09,0
12.19,128.06,0
12.2,128.03,0
12.21,128,0
12.22,127.97,0
12.23,127.94,0
12.24,127.92,0
12.25,127.89,0
12.26,127.86,0
12.27,127.83,0
12.28,127.8,0
12.29,127.77,0
12.3,127.74,0
12.31,127.71,0
12.32,127.68,0
12.33,127.65,0
12.34,127.62,0
12.35,127.59,0
12.36,127.56,0
12.37,127.53,0
12.38,127.5,0
12.39,127.47,0
12.4,127.44,0
12.41,127.41,0
12.42,127.38,0
12.43,127.35,0
12.44,127.32,0
12.45,127.29,0
12.46,127.26,0
12.47,127.23,0
12.48,127.2,0
12.49,127.17,0
12.5,127.14,0
12.51,127.11,0
12.52,127.08,0
12.53,127.05,0
12.54,127.03,0
12.55,127,0
12.56,126.97,0
12.57,126.94,0
12.58,126.91,0
12.59,126.88,0
12.6,126.85,0
12.61,126.82,0
12.62,126.79,0
12.63,124.13,0.01
12.64,173.46,0.06
12.65,329.77,0.09
12.66,353.69,0.12
12.67,352.95,0.14
