time,f0,intensity
1.94,227.2,0.03
1.95,231.37,0.02
1.96,226.91,0.03
1.97,222.46,0.03
1.98,218,0.03
1.99,213.54,0.03
2,209.09,0.04
2.01,204.63,0.04
2.02,200.17,0.03
2.03,194.23,0.07
2.04,187.87,0.09
2.05,181.84,0.09
2.06,172.47,0.07
2.07,161.14,0.06
2.08,152.21,0.06
2.09,145.46,0.05
2.1,144.14,0.04
2.11,158.94,0.04
2.12,173.58,0.04
2.13,173.68,0.03
2.14,172.59,0.01
2.15,173.73,0.01
2.16,175.36,0
2.17,176.98,0
2.18,178.6,0
2.19,180.23,0
2.2,181.85,0
2.21,183.48,0
2.22,185.1,0
2.23,186.73,0
2.24,188.35,0
2.25,189.97,0
2.26,191.6,0
2.27,193.22,0
2.28,194.85,0
2.29,196.47,0
2.3,198.1,0
2.31,199.72,0
2.32,201.35,0
2.33,202.97,0
2.34,204.59,0.01
2.35,206.22,0.02
2.36,207.84,0.02
2.37,209.47,0.03
2.38,211.09,0.03
2.39,212.72,0.03
2.4,214.34,0.02
2.41,215.96,0.02
2.42,217.59,0.06
2.43,215.1,0.12
2.44,206.76,0.15
2.45,199.75,0.15
2.46,196.9,0.14
2.47,197.31,0.14
2.48,199.07,0.13
2.49,201.61,0.12
2.5,206.7,0.1
2.51,214.5,0.1
2.52,222.87,0.1
2.53,230.51,0.09
2.54,236.12,0.08
2.55,222.07,0.04
2.56,194.52,0.01
2.57,166.98,0.01
2.58,139.44,0.02
2.59,111.9,0.01
2.6,165.74,0.04
2.61,208.34,0.06
2.62,201.71,0.06
2.63,192.76,0.05
2.64,184.05,0.05
2.65,176.85,0.05
2.66,171.15,0.05
2.67,168.6,0.04
2.68,170.85,0.04
2.69,175.56,0.05
2.7,180.8,0.06
2.71,185.3,0.06
2.72,189.37,0.05
2.73,196.28,0.05
2.74,202.02,0.04
2.75,204.69,0.02
2.76,206.55,0.01
2.77,208.41,0.01
2.78,210.28,0.01
2.79,212.14,0.01
2.8,214,0.01
2.81,215.87,0
2.82,217.73,0
2.83,219.59,0
2.84,221.46,0
2.85,223.32,0.05
2.86,222.09,0.09
2.87,217.07,0.11
2.88,211.01,0.12
2.89,203.85,0.11
2.9,195.53,0.1
2.91,184.92,0.08
2.92,176.54,0.07
2.93,170.53,0.07
2.94,166.47,0.07
2.95,165.71,0.06
2.96,167.1,0.06
2.97,168.49,0.04
2.98,169.67,0.01
2.99,170.84,0.01
3,172.01,0.03
3.01,173.18,0.03
3.02,174.35,0.02
3.03,175.53,0.01
3.04,176.7,0.01
3.05,177.87,0.02
3.06,179.04,0.02
3.07,180.21,0.03
3.08,181.39,0.03
3.09,182.56,0.04
3.1,183.73,0.06
3.11,184.9,0.07
3.12,184.86,0.07
3.13,182.67,0.07
3.14,181.64,0.07
3.15,183.52,0.08
3.16,188.87,0.08
3.17,193.83,0.07
3.18,196.57,0.06
3.19,205.56,0.06
3.2,219.39,0.07
3.21,230.39,0.06
3.22,239.8,0.04
3.23,279.09,0.02
3.24,305.9,0.06
3.25,309.13,0.1
3.26,308.29,0.11
3.27,308.23,0.11
3.28,305.96,0.08
3.29,298.22,0.03
3.3,288.88,0.02
3.31,279.55,0.02
3.32,270.21,0.01
3.33,260.88,0.01
3.34,251.54,0.02
3.35,242.21,0.02
3.36,232.87,0.02
3.37,223.54,0.02
3.38,214.2,0.05
3.39,207.21,0.11
3.4,198.99,0.16
3.41,193.23,0.18
3.42,189.2,0.16
3.43,185.84,0.1
3.44,183.03,0.05
3.45,184.79,0.02
3.46,187.81,0.01
3.47,190.82,0.01
3.48,193.84,0.02
3.49,196.85,0.01
3.5,199.87,0.07
3.51,202.18,0.11
3.52,198.79,0.12
3.53,195.99,0.1
3.54,194.54,0.09
3.55,193.39,0.09
3.56,191.58,0.09
3.57,190.22,0.08
3.58,190.06,0.07
3.59,191.79,0.08
3.6,192.68,0.09
3.61,192.59,0.09
3.62,190.59,0.09
3.63,186.66,0.09
3.64,180.31,0.06
3.65,166.86,0.03
3.66,154.66,0.02
3.67,104.55,0.02
3.68,85.72,0.01
3.69,93.17,0.01
3.7,89.98,0.01
3.71,159.06,0.02
3.72,185.02,0.01
3.73,200.24,0.01
3.74,215.46,0.01
3.75,230.68,0.01
3.76,245.9,0.01
3.77,261.12,0.01
3.78,276.33,0.01
3.79,291.55,0.01
3.8,306.77,0.01
3.81,321.99,0.01
3.82,337.21,0.02
3.83,281.16,0.07
3.84,269.71,0.12
3.85,270.02,0.14
3.86,270.5,0.16
3.87,266.26,0.14
3.88,260.16,0.11
3.89,252.62,0.08
3.9,244.44,0.05
3.91,225.06,0.03
3.92,195.9,0.02
3.93,182.1,0.01
3.94,161.06,0.01
3.95,89.67,0.01
3.96,102.42,0
3.97,61.98,0
3.98,123.29,0
3.99,132.09,0
4,134.01,0
4.01,135.93,0
4.02,137.85,0
4.03,139.77,0
4.04,141.7,0
4.05,143.62,0
4.06,145.54,0
4.07,147.46,0
4.08,149.39,0
4.09,151.31,0
4.1,153.23,0
4.11,155.15,0
4.12,157.07,0
4.13,159,0
4.14,160.92,0
4.15,162.84,0
4.16,164.76,0
4.17,166.69,0
4.18,168.61,0
4.19,170.53,0
4.2,172.45,0
4.21,174.37,0
4.22,176.3,0
4.23,178.22,0
4.24,180.14,0
4.25,182.06,0
4.26,183.99,0
4.27,185.91,0
4.28,187.83,0
4.29,189.75,0
4.3,191.68,0
4.31,193.6,0
4.32,195.52,0
4.33,197.44,0
4.34,199.36,0
4.35,201.29,0
4.36,203.21,0
4.37,205.13,0
4.38,207.05,0
4.39,208.98,0
4.4,210.9,0
4.41,212.82,0
4.42,214.74,0
4.43,216.66,0
4.44,218.59,0
4.45,220.51,0
4.46,222.43,0
4.47,224.35,0
4.48,226.28,0
4.49,228.2,0
4.5,230.12,0
4.51,232.04,0
4.52,233.96,0
4.53,235.89,0
4.54,237.81,0
4.55,239.73,0
4.56,241.65,0
4.57,243.58,0
4.58,245.5,0
4.59,247.42,0
4.6,249.34,0
4.61,251.26,0
4.62,253.19,0
4.63,255.11,0
4.64,257.03,0
4.65,258.95,0
4.66,260.88,0
4.67,262.8,0.01
4.68,264.72,0.01
4.69,266.64,0.02
4.7,268.56,0.03
4.71,270.49,0.02
4.72,272.41,0.02
4.73,273.49,0.08
4.74,263.82,0.13
4.75,251.67,0.14
4.76,241.86,0.13
4.77,233.38,0.13
4.78,231.1,0.14
4.79,233.5,0.13
4.8,235.11,0.13
4.81,234.06,0.12
4.82,232.67,0.1
4.83,229.64,0.08
4.84,229.16,0.08
4.85,230.9,0.09
4.86,231.77,0.12
4.87,231.95,0.13
4.88,230.53,0.14
4.89,230,0.14
4.9,230.65,0.12
4.91,233.45,0.11
4.92,239.94,0.11
4.93,249.15,0.12
4.94,260.09,0.11
4.95,271.11,0.1
4.96,283.69,0.09
4.97,292.98,0.08
4.98,298.72,0.07
4.99,299.4,0.05
5,293.64,0.02
5.01,287.89,0
5.02,282.13,0.01
5.03,276.37,0.02
5.04,270.62,0.02
5.05,264.86,0.02
5.06,259.1,0.02
5.07,253.35,0.04
5.08,248.04,0.07
5.09,244.72,0.08
5.1,239.12,0.09
5.11,235.8,0.11
5.12,233.46,0.12
5.13,231.73,0.13
5.14,229.5,0.12
5.15,227.24,0.11
5.16,224.4,0.1
5.17,223.31,0.09
5.18,222.41,0.08
5.19,222.53,0.07
5.2,221.78,0.05
5.21,212.61,0.02
5.22,204.54,0
5.23,196.47,0
5.24,188.41,0
5.25,180.34,0
5.26,172.28,0
5.27,164.21,0
5.28,156.15,0
5.29,148.08,0
5.3,140.02,0
5.31,131.95,0
5.32,123.89,0
5.33,115.82,0
5.34,107.76,0
5.35,99.69,0
5.36,91.62,0
5.37,83.56,0
5.38,75.49,0
5.39,67.43,0
5.4,59.36,0
5.41,62.64,0
5.42,86.76,0
5.43,63.55,0
5.44,83.21,0
5.45,118.35,0
5.46,153.49,0
5.47,188.63,0.01
5.48,223.76,0.02
5.49,258.9,0.02
5.5,294.04,0.04
5.51,319.74,0.12
5.52,317.16,0.17
5.53,314.9,0.16
5.54,314.4,0.15
5.55,315.68,0.11
5.56,319.9,0.07
5.57,328.38,0.06
5.58,333.5,0.06
5.59,336.73,0.06
5.6,339.48,0.06
5.61,338.18,0.06
5.62,331,0.06
5.63,320.45,0.06
5.64,306.95,0.07
5.65,293.45,0.07
5.66,280.07,0.06
5.67,264.23,0.04
5.68,247.42,0.05
5.69,235.21,0.08
5.7,227.22,0.1
5.71,221.93,0.1
5.72,217.74,0.11
5.73,215.39,0.11
5.74,214.23,0.1
5.75,214.06,0.1
5.76,214.82,0.08
5.77,216.47,0.05
5.78,220.36,0.02
5.79,224.24,0
5.8,228.12,0
5.81,232.01,0
5.82,235.89,0
5.83,239.77,0.01
5.84,243.65,0.01
5.85,246.75,0.07
5.86,245.11,0.1
5.87,238.47,0.1
5.88,235.42,0.09
5.89,234.67,0.09
5.9,236,0.08
5.91,238.82,0.09
5.92,241.68,0.09
5.93,243.74,0.08
5.94,245.24,0.06
5.95,245.7,0.02
5.96,246.15,0.01
5.97,246.6,0.02
5.98,247.05,0.02
5.99,247.51,0.02
6,247.96,0.02
6.01,248.41,0.01
6.02,248.87,0.01
6.03,249.6,0.07
6.04,247.49,0.1
6.05,240.53,0.11
6.06,234.6,0.1
6.07,228.4,0.1
6.08,221.89,0.11
6.09,215,0.12
6.1,208.99,0.12
6.11,203.18,0.11
6.12,199.04,0.11
6.13,197.66,0.1
6.14,197.73,0.09
6.15,197.7,0.09
6.16,199.71,0.08
6.17,205.27,0.06
6.18,203.64,0.03
6.19,186.1,0.01
6.2,168.56,0
6.21,151.02,0
6.22,133.48,0
6.23,173.83,0.03
6.24,242.07,0.06
6.25,233.44,0.08
6.26,224.46,0.08
6.27,216.83,0.08
6.28,209.33,0.07
6.29,201.72,0.07
6.3,193.88,0.05
6.31,154.33,0.03
6.32,115.17,0.01
6.33,109.32,0
6.34,97.92,0.01
6.35,127.27,0.02
6.36,172.55,0.01
6.37,217.83,0.01
6.38,263.11,0.01
6.39,239.29,0.01
6.4,194.98,0.02
6.41,157.66,0.04
6.42,130.7,0.06
6.43,177.42,0.06
6.44,177.98,0.05
6.45,172.79,0.03
6.46,161.09,0.01
6.47,149.39,0.01
6.48,137.69,0.01
6.49,125.99,0.01
6.5,114.29,0.01
6.51,102.58,0
6.52,90.88,0
6.53,110.98,0.04
6.54,212.33,0.11
6.55,289.18,0.15
6.56,286.46,0.13
6.57,281.45,0.09
6.58,271.92,0.07
6.59,260.1,0.06
6.6,246.5,0.06
6.61,233.47,0.06
6.62,224.32,0.06
6.63,216.02,0.06
6.64,209.61,0.06
6.65,206.31,0.06
6.66,205.63,0.05
6.67,208.01,0.04
6.68,212.61,0.03
6.69,223.17,0.03
6.7,242.53,0.02
6.71,261.94,0.02
6.72,284.46,0.04
6.73,296.97,0.08
6.74,295.57,0.1
6.75,294.98,0.1
6.76,294.22,0.11
6.77,291.51,0.1
6.78,285.98,0.09
6.79,278.4,0.09
6.8,267.95,0.07
6.81,257.89,0.06
6.82,248.51,0.06
6.83,236.68,0.05
6.84,222.86,0.03
6.85,164.6,0.01
6.86,103.55,0
6.87,89.26,0
6.88,91.52,0
6.89,93.78,0
6.9,96.03,0
6.91,98.29,0
6.92,100.55,0
6.93,102.81,0
6.94,105.07,0
6.95,107.33,0
6.96,109.59,0
6.97,111.84,0
6.98,114.1,0
6.99,116.36,0
7,118.62,0
7.01,120.88,0
7.02,123.14,0
7.03,125.4,0
7.04,127.65,0
7.05,129.91,0
7.06,132.17,0
7.07,134.43,0
7.08,136.69,0
7.09,138.95,0
7.1,141.21,0
7.11,143.46,0
7.12,145.72,0
7.13,147.98,0
7.14,150.24,0
7.15,152.5,0
7.16,154.76,0
7.17,157.02,0
7.18,159.27,0
7.19,161.53,0
7.2,163.79,0
7.21,166.05,0
7.22,168.31,0
7.23,170.57,0
7.24,172.83,0
7.25,175.08,0
7.26,177.34,0
7.27,179.6,0
7.28,181.86,0
7.29,184.12,0
7.3,186.38,0
7.31,188.64,0
7.32,190.89,0
7.33,193.15,0
7.34,195.41,0
7.35,197.67,0
7.36,199.93,0
7.37,202.19,0
7.38,204.45,0
7.39,206.7,0
7.4,208.96,0
7.41,211.22,0
7.42,213.48,0
7.43,215.74,0
7.44,218,0
7.45,220.26,0
7.46,222.51,0
7.47,224.77,0
7.48,227.03,0
7.49,229.29,0
7.5,231.55,0
7.51,233.81,0
7.52,236.07,0
7.53,238.32,0
7.54,240.58,0
7.55,242.84,0
7.56,245.1,0
7.57,247.36,0
7.58,249.62,0
7.59,251.88,0.01
7.6,254.13,0.02
7.61,256.39,0.03
7.62,258.65,0.04
7.63,260.91,0.05
7.64,263.17,0.06
7.65,265.43,0.06
7.66,267.69,0.05
7.67,269.94,0.05
7.68,272.2,0.03
7.69,274.46,0.09
7.7,273.93,0.16
7.71,270.11,0.2
7.72,264.96,0.23
7.73,259.58,0.21
7.74,255.47,0.18
7.75,254.46,0.15
7.76,258.65,0.12
7.77,269.44,0.11
7.78,283.96,0.1
7.79,301.28,0.1
7.8,317.71,0.1
7.81,331.25,0.1
7.82,341.04,0.1
7.83,348.46,0.1
7.84,355.3,0.1
7.85,221.72,0.09
7.86,185.14,0.1
7.87,183.45,0.11
7.88,321.03,0.11
7.89,350.9,0.11
7.9,342.07,0.11
7.91,330.61,0.1
7.92,314.27,0.1
7.93,300.71,0.1
7.94,288.81,0.08
7.95,123.06,0.04
7.96,88,0.01
7.97,264.59,0
7.98,179.58,0.01
7.99,227.34,0.07
8,244.13,0.11
8.01,241.53,0.11
8.02,240.48,0.11
8.03,239.32,0.08
8.04,246.68,0.03
8.05,255.89,0
8.06,265.1,0
8.07,274.31,0.01
8.08,283.52,0.06
8.09,276.84,0.1
8.1,273.29,0.12
8.11,272.25,0.13
8.12,269.17,0.13
8.13,265.73,0.11
8.14,263.2,0.11
8.15,259.19,0.11
8.16,255.05,0.1
8.17,250.77,0.09
8.18,245.73,0.08
8.19,242.68,0.08
8.2,240.65,0.08
8.21,238.15,0.07
8.22,237.44,0.06
8.23,239.07,0.05
8.24,244.85,0.05
8.25,245.37,0.05
8.26,249.57,0.05
8.27,255.58,0.09
8.28,256.86,0.11
8.29,254.58,0.12
8.3,254.49,0.11
8.31,251.85,0.11
8.32,249.31,0.11
8.33,247.72,0.11
8.34,245.62,0.12
8.35,243.04,0.12
8.36,241.05,0.12
8.37,238.35,0.09
8.38,233.79,0.06
8.39,240.81,0.03
8.4,235.36,0
8.41,228.49,0
8.42,221.61,0
8.43,214.74,0
8.44,207.86,0
8.45,200.99,0
8.46,194.11,0
8.47,187.24,0
8.48,180.36,0
8.49,173.48,0
8.5,166.61,0
8.51,159.73,0
8.52,152.86,0
8.53,145.98,0
8.54,139.11,0
8.55,132.23,0
8.56,125.36,0
8.57,118.48,0
8.58,111.6,0
8.59,104.73,0
8.6,97.85,0
8.61,90.98,0
8.62,84.1,0
8.63,77.23,0
8.64,70.35,0
8.65,63.48,0
8.66,124.63,0.01
8.67,162.39,0.03
8.68,323.59,0.09
8.69,327.11,0.12
8.7,325.57,0.12
8.71,327.56,0.12
8.72,335.25,0.12
8.73,345.53,0.12
8.74,353.26,0.12
8.75,361.42,0.11
8.76,185.58,0.1
8.77,184.98,0.09
8.78,185.84,0.08
8.79,183.38,0.06
8.8,193,0.04
8.81,202.65,0.03
8.82,212.31,0.03
8.83,221.96,0.03
8.84,231.62,0.03
8.85,241.28,0.03
8.86,250.93,0.02
8.87,260.59,0.02
8.88,269.92,0.09
8.89,260.38,0.15
8.9,248.41,0.16
8.91,232.69,0.14
8.92,223.93,0.09
8.93,220.54,0.03
8.94,222.06,0.01
8.95,223.57,0
8.96,225.08,0.02
8.97,226.59,0.03
8.98,228.1,0.02
8.99,229.62,0.01
9,231.13,0.01
9.01,232.64,0.01
9.02,234.15,0.01
9.03,235.67,0.01
9.04,237.47,0.06
9.05,243.98,0.1
9.06,241.64,0.11
9.07,239.32,0.1
9.08,239.6,0.11
9.09,241.14,0.12
9.1,243.88,0.12
9.11,243.02,0.12
9.12,243.46,0.11
9.13,240.81,0.1
9.14,239.21,0.08
9.15,235.62,0.07
9.16,229.85,0.07
9.17,220.74,0.08
9.18,212.3,0.08
9.19,203.75,0.08
9.2,196.78,0.07
9.21,190.29,0.07
9.22,185.78,0.07
9.23,182.39,0.07
9.24,180.48,0.07
9.25,178.86,0.06
9.26,176.1,0.06
9.27,173.42,0.05
9.28,172.26,0.04
9.29,168.21,0.02
9.3,168.45,0.01
9.31,177.02,0.05
9.32,176.12,0.07
9.33,174.58,0.07
9.34,173.19,0.08
9.35,170.44,0.08
9.36,168.85,0.07
9.37,167.72,0.06
9.38,167.52,0.06
9.39,166.4,0.05
9.4,171.35,0.04
9.41,178.63,0.07
9.42,183.35,0.08
9.43,190.42,0.09
9.44,200.19,0.09
9.45,209.57,0.09
9.46,219.45,0.06
9.47,229.76,0.02
9.48,223.79,0
9.49,217.82,0
9.5,211.85,0.01
9.51,205.88,0.03
9.52,199.91,0.03
9.53,193.94,0.02
9.54,187.97,0.06
9.55,182.78,0.12
9.56,212.06,0.15
9.57,357.53,0.14
9.58,350.27,0.13
9.59,342.1,0.12
9.6,330.77,0.12
9.61,321.03,0.12
9.62,312.03,0.11
9.63,310.05,0.07
9.64,298.21,0.02
9.65,139.08,0.01
9.66,113.86,0.04
9.67,236.93,0.09
9.68,228.63,0.11
9.69,218.72,0.1
9.7,211.38,0.1
9.71,202.81,0.09
9.72,196.7,0.06
9.73,197.12,0.01
9.74,197.54,0
9.75,197.96,0
9.76,198.38,0.01
9.77,198.8,0.07
9.78,198.75,0.11
9.79,197.6,0.13
9.8,198.23,0.13
9.81,198.02,0.14
9.82,195.49,0.14
9.83,190.02,0.14
9.84,182.85,0.12
9.85,175.95,0.09
9.86,171.84,0.07
9.87,170.5,0.05
9.88,171.57,0.02
9.89,173.5,0.01
9.9,175.43,0
9.91,177.36,0
9.92,179.3,0.01
9.93,179.27,0.03
9.94,173.46,0.05
9.95,168.84,0.06
9.96,167.82,0.05
9.97,167.57,0.05
9.98,170.69,0.05
9.99,146.83,0.05
10,105.39,0.04
10.01,165.97,0.04
10.02,166.37,0.05
10.03,165.13,0.04
10.04,139.2,0.02
10.05,73.46,0.01
10.06,91.09,0.04
10.07,153.88,0.05
10.08,151.76,0.04
10.09,150.96,0.04
10.1,150.81,0.04
10.11,152.2,0.04
10.12,151.74,0.03
10.13,158.83,0.03
10.14,166.36,0.02
10.15,136.94,0.01
10.16,154.24,0.01
10.17,350,0.01
10.18,350,0
10.19,350,0
10.2,350,0
10.21,350.01,0
10.22,350.01,0
10.23,350.01,0
10.24,350.01,0
10.25,350.01,0
10.26,350.01,0
10.27,350.01,0
10.28,350.01,0
10.29,350.02,0
10.3,350.02,0
10.31,350.02,0
10.32,350.02,0
10.33,350.02,0
10.34,350.02,0
10.35,350.02,0
10.36,350.02,0
10.37,350.03,0
10.38,350.03,0
10.39,350.03,0
10.4,350.03,0
10.41,350.03,0
10.42,350.03,0
10.43,350.03,0
10.44,350.03,0
10.45,350.04,0
10.46,350.04,0
10.47,350.04,0
10.48,350.04,0
10.49,350.04,0
10.5,350.04,0
10.51,350.04,0
10.52,350.04,0
10.53,350.05,0
10.54,350.05,0
10.55,350.05,0
10.56,350.05,0
10.57,350.05,0
10.58,350.05,0
10.59,350.05,0
10.6,350.05,0
10.61,350.06,0
10.62,350.06,0
10.63,350.06,0
10.64,350.06,0
10.65,350.06,0
10.66,350.06,0
10.67,350.06,0
10.68,350.06,0
10.69,350.07,0
10.7,350.07,0
10.71,350.07,0
10.72,350.07,0
10.73,350.07,0
10.74,350.07,0
10.75,350.07,0
10.76,350.07,0
10.77,350.08,0
10.78,350.08,0
10.79,350.08,0
10.8,350.08,0
10.81,350.08,0
10.82,350.08,0
10.83,350.08,0
10.84,350.09,0
10.85,350.09,0
10.86,350.09,0
10.87,350.09,0
10.88,350.09,0
10.89,350.09,0
10.9,350.09,0
10.91,350.09,0
10.92,350.1,0
10.93,350.1,0
10.94,350.1,0
10.95,350.1,0
10.96,350.1,0
10.97,350.1,0
10.98,350.1,0
10.99,350.1,0
11,350.11,0
11.01,350.11,0
11.02,350.11,0
11.03,350.11,0
11.04,350.11,0
11.05,350.11,0
11.06,350.11,0
11.07,350.11,0
11.08,350.12,0
11.09,350.12,0.01
11.1,346.44,0.02
11.11,347.09,0.04
11.12,353.6,0.06
11.13,357.06,0.07
11.14,358.29,0.07
11.15,359.94,0.07
11.16,361.95,0.07
11.17,265.5,0.07
11.18,182.4,0.07
11.19,184.47,0.06
11.2,187.98,0.07
11.21,194.63,0.08
11.22,200.25,0.11
11.23,203.96,0.12
11.24,209.29,0.11
11.25,215.84,0.09
11.26,223.52,0.06
11.27,225.55,0.03
11.28,222.59,0.01
11.29,219.64,0.01
11.3,216.69,0.01
11.31,213.74,0.01
11.32,210.78,0.01
11.33,207.83,0.01
11.34,204.88,0.01
11.35,201.93,0.01
11.36,198.98,0.01
11.37,196.02,0.01
11.38,193.07,0.04
11.39,190.87,0.09
11.4,187.93,0.15
11.41,293.42,0.19
11.42,362.05,0.21
11.43,355.11,0.23
11.44,351.12,0.22
11.45,345.57,0.2
11.46,338.04,0.18
11.47,329.55,0.15
11.48,321.34,0.13
11.49,316.3,0.12
11.5,314.83,0.11
11.51,317.7,0.11
11.52,319.57,0.12
11.53,322.07,0.12
11.54,327.95,0.13
11.55,334.94,0.14
11.56,342.28,0.16
11.57,349.94,0.18
11.58,361.28,0.21
11.59,253.72,0.23
11.6,193.02,0.24
11.61,198.38,0.21
11.62,204.06,0.17
11.63,212.67,0.12
11.64,221.63,0.08
11.65,228.61,0.05
11.66,182.31,0.02
11.67,147.03,0.01
11.68,133.1,0
11.69,119.17,0
11.7,105.24,0
11.71,91.31,0
11.72,77.39,0
11.73,63.46,0
11.74,67.95,0
11.75,76.97,0
11.76,71.36,0
11.77,72.17,0
11.78,75.93,0
11.79,78.17,0
11.8,80.41,0
11.81,82.65,0
11.82,84.89,0
11.83,87.13,0
11.84,89.37,0
11.85,91.61,0
11.86,93.85,0
11.87,96.09,0
11.88,98.33,0
11.89,100.57,0
11.9,102.81,0
11.91,105.05,0
11.92,107.29,0
11.93,109.53,0
11.94,111.78,0
11.95,114.02,0
11.96,116.26,0
11.97,118.5,0
11.98,120.74,0
11.99,122.98,0
12,125.22,0
12.01,127.46,0
12.02,129.7,0
12.03,131.94,0
12.04,134.18,0
12.05,136.42,0
12.06,138.66,0
12.07,140.9,0
12.08,143.14,0
12.09,145.38,0
12.1,147.62,0
12.11,149.86,0
12.12,152.1,0
12.13,154.34,0
12.14,156.58,0
12.15,158.82,0
12.16,161.06,0
12.17,163.3,0
12.18,165.54,0
12.19,167.79,0
12.2,170.03,0
12.21,172.27,0
12.22,174.51,0
12.23,176.75,0
12.24,178.99,0
12.25,181.23,0
12.26,183.47,0
12.27,185.71,0
12.28,187.95,0
12.29,190.19,0
12.3,192.43,0
12.31,194.67,0
12.32,196.91,0
12.33,199.15,0
12.34,201.39,0
12.35,203.63,0
12.36,205.87,0
12.37,208.11,0.01
12.38,210.35,0.01
12.39,212.59,0.01
12.4,214.83,0.02
12.41,217.07,0.02
12.42,219.31,0.02
12.43,221.56,0.03
12.44,223.8,0.02
12.45,226.04,0.01
12.46,228.28,0.01
12.47,230.52,0.05
12.48,230.89,0.08
12.49,226.92,0.09
12.5,218.93,0.08
12.51,208.54,0.08
12.52,198.44,0.07
12.53,193.55,0.06
12.54,189.87,0.05
12.55,186.88,0.05
12.56,184.69,0.05
12.57,183.89,0.06
12.58,182.8,0.06
12.59,188.32,0.07
12.6,190.33,0.08
