onset,amplitude
0.01,0
0.02,0
0.03,0
0.04,0
0.05,0
0.06,0
0.07,0
0.08,0
0.09,0
0.1,0
0.11,0
0.12,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0
0.19,0
0.2,0
0.21,0
0.22,0
0.23,0
0.24,0
0.25,0
0.26,0
0.27,0
0.28,0
0.29,0
0.3,0
0.31,0
0.32,0
0.33,0
0.34,0
0.35,0
0.36,0
0.37,0
0.38,0
0.39,0
0.4,0
0.41,0
0.42,0
0.43,0
0.44,0
0.45,0
0.46,0
0.47,0
0.48,0
0.49,0
0.5,0
0.51,0
0.52,0
0.53,0
0.54,0
0.55,0
0.56,0
0.57,0
0.58,0
0.59,0
0.6,0
0.61,0
0.62,0
0.63,0
0.64,0
0.65,0
0.66,0
0.67,0
0.68,0
0.69,0
0.7,0
0.71,0
0.72,0
0.73,0
0.74,0
0.75,0
0.76,0
0.77,0
0.78,0
0.79,0
0.8,0
0.81,0
0.82,0
0.83,0
0.84,0
0.85,0.01
0.86,0.01
0.87,0.01
0.88,0.12
0.89,0.17
0.9,0.18
0.91,0.18
0.92,0.18
0.93,0.18
0.94,0.16
0.95,0.11
0.96,0.03
0.97,0.01
0.98,0
0.99,0.02
1,0.04
1.01,0.04
1.02,0.03
1.03,0.02
1.04,0.09
1.05,0.14
1.06,0.16
1.07,0.15
1.08,0.13
1.09,0.13
1.1,0.11
1.11,0.08
1.12,0.04
1.13,0.01
1.14,0.02
1.15,0.02
1.16,0.01
1.17,0.02
1.18,0.02
1.19,0.03
1.2,0.03
1.21,0.06
1.22,0.11
1.23,0.13
1.24,0.13
1.25,0.12
1.26,0.11
1.27,0.12
1.28,0.11
1.29,0.1
1.3,0.09
1.31,0.06
1.32,0.02
1.33,0.01
1.34,0.01
1.35,0.07
1.36,0.13
1.37,0.16
1.38,0.15
1.39,0.16
1.4,0.16
1.41,0.16
1.42,0.18
1.43,0.18
1.44,0.16
1.45,0.14
1.46,0.14
1.47,0.13
1.48,0.12
1.49,0.11
1.5,0.09
1.51,0.06
1.52,0.03
1.53,0.01
1.54,0
1.55,0
1.56,0
1.57,0
1.58,0
1.59,0
1.6,0
1.61,0
1.62,0
1.63,0
1.64,0
1.65,0
1.66,0
1.67,0
1.68,0
1.69,0
1.7,0
1.71,0
1.72,0
1.73,0
1.74,0
1.75,0
1.76,0
1.77,0
1.78,0
1.79,0
1.8,0
1.81,0
1.82,0
1.83,0
1.84,0
1.85,0
1.86,0
1.87,0
1.88,0
1.89,0
1.9,0
1.91,0
1.92,0
1.93,0
1.94,0.02
1.95,0.11
1.96,0.18
1.97,0.21
1.98,0.23
1.99,0.22
2,0.21
2.01,0.17
2.02,0.15
2.03,0.14
2.04,0.12
2.05,0.1
2.06,0.08
2.07,0.05
2.08,0.04
2.09,0.05
2.1,0.09
2.11,0.15
2.12,0.19
2.13,0.22
2.14,0.23
2.15,0.21
2.16,0.14
2.17,0.05
2.18,0.01
2.19,0
2.2,0
2.21,0.01
2.22,0.09
2.23,0.13
2.24,0.13
2.25,0.13
2.26,0.12
2.27,0.12
2.28,0.12
2.29,0.11
2.3,0.07
2.31,0.02
2.32,0.02
2.33,0.04
2.34,0.04
2.35,0.02
2.36,0.01
2.37,0.01
2.38,0.02
2.39,0.02
2.4,0.02
2.41,0.06
2.42,0.11
2.43,0.14
2.44,0.14
2.45,0.14
2.46,0.15
2.47,0.15
2.48,0.11
2.49,0.05
2.5,0.02
2.51,0.03
2.52,0.04
2.53,0.04
2.54,0.03
2.55,0.02
2.56,0.01
2.57,0.09
2.58,0.15
2.59,0.17
2.6,0.16
2.61,0.13
2.62,0.08
2.63,0.04
2.64,0.01
2.65,0
2.66,0.05
2.67,0.12
2.68,0.17
2.69,0.16
2.7,0.13
2.71,0.06
2.72,0.03
2.73,0.04
2.74,0.05
2.75,0.05
2.76,0.06
2.77,0.06
2.78,0.05
2.79,0.04
2.8,0.08
2.81,0.13
2.82,0.13
2.83,0.12
2.84,0.13
2.85,0.11
2.86,0.06
2.87,0.02
2.88,0
2.89,0.01
2.9,0.03
2.91,0.03
2.92,0.03
2.93,0.02
2.94,0.02
2.95,0.01
2.96,0.01
2.97,0.01
2.98,0.01
2.99,0.02
3,0.05
3.01,0.08
3.02,0.09
3.03,0.08
3.04,0.07
3.05,0.07
3.06,0.07
3.07,0.07
3.08,0.06
3.09,0.05
3.1,0.05
3.11,0.05
3.12,0.04
3.13,0.04
3.14,0.03
3.15,0.03
3.16,0.02
3.17,0.01
3.18,0
3.19,0
3.2,0
3.21,0
3.22,0
3.23,0
3.24,0
3.25,0
3.26,0
3.27,0
3.28,0
3.29,0
3.3,0
3.31,0
3.32,0
3.33,0
3.34,0
3.35,0
3.36,0
3.37,0
3.38,0
3.39,0
3.4,0
3.41,0
3.42,0
3.43,0
3.44,0
3.45,0
3.46,0
3.47,0
3.48,0
3.49,0
3.5,0
3.51,0
3.52,0
3.53,0
3.54,0
3.55,0
3.56,0
3.57,0
3.58,0
3.59,0
3.6,0
3.61,0
3.62,0
3.63,0
3.64,0
3.65,0
3.66,0
3.67,0
3.68,0
3.69,0
3.7,0
3.71,0
3.72,0
3.73,0
3.74,0
3.75,0
3.76,0
3.77,0
3.78,0
3.79,0
3.8,0
3.81,0
3.82,0
3.83,0
3.84,0
3.85,0
3.86,0
3.87,0
