,hrf,deriv
0,0.0,0.0
1,2.93526668996,7.04404866968
2,53.447217798,40.1126087176
3,144.001125256,42.28367291
4,205.675522251,22.2691599809
5,243.463479549,16.659500595
6,273.30256801,10.4114468086
7,275.02192469,-6.61856270251
8,257.625965795,-9.95417361229
9,232.447281882,-14.2841298435
10,213.43010633,-3.86864656792
11,207.234654312,-3.22257962086
12,211.455792534,7.89140356372
13,230.034315625,6.9109019457
14,240.29089876,4.47806152427
15,250.584336976,4.57761008383
16,256.397806464,1.86081836979
17,255.405336619,-5.89952578011
18,232.104796311,-12.914475065
19,217.945797091,-1.13569912518
20,226.773369468,6.60218076095
21,236.989697676,2.45468394638
22,231.145214236,-10.3993041528
23,204.493910474,-10.7928703417
24,194.936050451,-0.990558796491
25,189.631024682,-5.29549990834
26,177.530761322,-6.27797557195
27,168.953937109,-0.409377280959
28,176.122858305,4.55677569216
29,183.376359481,2.4386426167
30,189.144048826,3.93062315349
31,202.974259835,8.77221309273
32,214.467520252,1.76863504376
33,214.772397301,-0.586265141334
34,214.029397507,1.05343861309
35,224.444212482,8.31276357374
36,242.005593987,5.53119091121
37,244.107798628,-1.85535179309
38,233.747423372,-7.63735111357
39,218.631641787,-7.65084674648
40,205.856817185,-3.61537794879
41,214.775112062,12.0295407138
42,247.282789914,14.5489933664
43,258.986679803,-1.54790110016
44,252.02767609,-1.81613052257
45,254.123345444,-1.20097537648
46,238.290435798,-12.4255207791
47,214.778596024,-10.3317087943
48,197.958261448,-9.06184482301
49,174.359661845,-11.2620384341
50,167.211119977,4.8810487675
51,192.653137067,16.5830565285
52,220.215948186,6.99542434581
53,220.5798391,-2.07945132245
54,221.356350808,2.43466362242
55,224.407145484,-1.91990597503
56,209.086106634,-11.3225040916
57,188.251863265,-10.0237115353
58,172.484366912,-3.26236012093
59,178.213566812,6.4811359099
60,194.462787264,8.84492125866
61,213.663082958,9.094194115
62,228.405462166,5.68495899317
63,238.780244415,4.72354461929
64,245.801039319,1.45053248021
65,243.430457348,-4.16430514488
66,224.490029659,-13.3990443086
67,196.913376132,-12.4510653603
68,182.508324723,-2.39865850333
69,187.009829827,7.54538112419
70,215.311703308,17.2986000314
71,246.147574945,10.7572948801
72,250.223894448,-6.33013147271
73,229.495625273,-11.9078097068
74,206.529651686,-10.3264231318
75,189.62828749,-7.30316736349
76,181.82639883,0.801548110882
77,199.406469621,16.5684273412
78,237.055792072,13.562920934
79,251.359638618,4.49503097229
80,257.767289747,-0.588381698926
81,244.574696048,-11.9732949573
82,217.995491896,-12.7277370022
83,194.699688214,-9.58736032217
84,190.821807065,5.16698168134
85,206.907651902,7.04307163897
86,216.677876846,3.89326924073
87,227.070488996,6.90500396627
88,243.774128892,6.22182539332
89,243.794650111,-3.5495768652
90,242.594833704,2.28173040017
91,248.316229913,3.49491236484
92,258.508067377,5.20823334024
93,264.407550398,-0.494284429572
94,252.298366917,-10.6974656728
95,230.258070772,-9.43623818482
96,221.637383442,0.142393672991
97,225.960618943,1.33143777406
98,226.537995966,-0.50235383449
99,229.010634279,3.60210927976
100,239.611223508,5.08135973248
101,248.577639717,3.1323004237
102,250.044518041,-1.2714721491
103,245.774044412,-4.24000937757
104,229.777206432,-8.95910752006
105,223.15292459,1.16682188645
106,228.477798199,3.22345251974
107,238.034970733,4.29357600391
108,233.582143432,-7.71124829163
109,219.842119854,-4.49943641386
110,217.436112313,0.30082122298
111,221.488445248,2.4024955125
112,223.078822661,-1.14394599984
113,215.996647398,-3.30475591819
114,221.058832862,6.86881833706
115,233.863914878,2.61986141171
116,228.474812777,-4.71108722871
117,226.725477912,1.07438560644
118,232.119554643,5.36111229426
119,244.518600317,4.96250947
120,254.459137043,5.66311712939
121,264.159098984,1.97391258946
122,260.227714056,-5.875183069
123,244.13342587,-10.0421846137
124,223.920407727,-9.1312853211
125,213.545159492,-1.52845994353
126,213.546997449,0.0373427168945
127,208.453200543,-6.18901472177
128,196.901231406,-4.91130677689
129,185.23978912,-4.65229761532
130,190.378534127,7.79741711712
131,201.583163693,3.60873157213
132,220.637960004,14.9404603318
133,244.194401277,4.05917098805
134,240.344036093,-3.373269243
135,235.152639767,-4.00296724076
136,225.907771376,-5.15814709592
