time,f0,intensity
177.42,139.45,0
177.43,138.39,0
177.44,137.33,0
177.45,136.27,0
177.46,135.22,0
177.47,134.16,0
177.48,133.1,0
177.49,132.04,0
177.5,130.98,0
177.51,129.92,0
177.52,128.86,0
177.53,127.8,0
177.54,126.74,0
177.55,125.68,0
177.56,124.62,0
177.57,123.56,0
177.58,122.5,0
177.59,121.44,0
177.6,120.38,0
177.61,119.32,0
177.62,118.26,0
177.63,117.2,0
177.64,116.14,0
177.65,115.08,0
177.66,114.02,0
177.67,112.96,0
177.68,111.9,0
177.69,110.84,0
177.7,109.78,0
177.71,108.72,0
177.72,107.66,0
177.73,106.6,0
177.74,105.54,0
177.75,104.48,0
177.76,103.42,0
177.77,102.36,0
177.78,101.31,0
177.79,100.25,0
177.8,99.19,0
177.81,98.13,0
177.82,97.07,0
177.83,96.01,0
177.84,94.95,0
177.85,93.89,0
177.86,92.83,0
177.87,91.77,0
177.88,90.71,0
177.89,89.65,0
177.9,88.59,0
177.91,87.53,0
177.92,86.47,0
177.93,85.41,0
177.94,84.35,0
177.95,83.29,0
177.96,82.23,0
177.97,81.17,0
177.98,80.11,0
177.99,79.05,0
178,77.99,0
178.01,76.93,0
178.02,75.87,0
178.03,74.81,0
178.04,73.75,0
178.05,72.69,0
178.06,71.63,0
178.07,70.57,0
178.08,69.51,0
178.09,145.91,0
178.1,187.65,0
178.11,151.89,0.01
178.12,244.48,0.02
178.13,328.63,0.03
178.14,337.79,0.04
178.15,351.38,0.08
178.16,355.17,0.11
178.17,356.77,0.13
178.18,357.09,0.14
178.19,357.53,0.15
178.2,357.46,0.14
178.21,356.62,0.14
178.22,357.37,0.14
178.23,357.03,0.14
178.24,354.64,0.13
178.25,353.39,0.11
178.26,348.07,0.09
178.27,341.89,0.1
178.28,339.04,0.11
178.29,336.34,0.11
178.3,333.31,0.1
178.31,331.89,0.1
178.32,331.87,0.1
178.33,335.12,0.09
178.34,338.95,0.11
178.35,338.44,0.13
178.36,335.55,0.13
178.37,332.71,0.12
178.38,330.93,0.12
178.39,330.52,0.11
178.4,330.72,0.11
178.41,330.89,0.11
178.42,330.66,0.1
178.43,329.76,0.09
178.44,328.11,0.08
178.45,328.34,0.06
178.46,330.73,0.05
178.47,336.01,0.04
178.48,341.27,0.02
178.49,337.52,0
178.5,328.04,0
178.51,318.56,0
178.52,309.07,0
178.53,299.59,0
178.54,290.11,0
178.55,280.62,0
178.56,271.14,0
178.57,261.66,0
178.58,252.18,0
178.59,242.69,0
178.6,233.21,0
178.61,223.73,0
178.62,214.24,0
178.63,204.76,0
178.64,195.28,0
178.65,185.79,0
178.66,176.31,0
178.67,166.83,0
178.68,157.34,0
178.69,147.86,0
178.7,138.38,0
178.71,128.89,0
178.72,119.41,0
178.73,109.93,0
178.74,100.44,0
178.75,90.96,0
178.76,81.48,0
178.77,71.99,0
178.78,117.56,0
178.79,210.14,0.02
178.8,238.9,0.06
178.81,229.14,0.09
178.82,222.8,0.1
178.83,216.47,0.11
178.84,209.37,0.11
178.85,199.19,0.1
178.86,186.36,0.09
178.87,173.82,0.07
178.88,134.75,0.05
178.89,117.67,0.03
178.9,133.84,0.02
178.91,215.58,0.01
178.92,327.49,0.01
178.93,269,0
178.94,147.74,0.02
178.95,158.81,0.02
178.96,170.91,0.03
178.97,170.47,0.03
178.98,178.58,0.02
178.99,186.93,0.01
179,195.29,0.01
179.01,203.64,0.01
179.02,211.99,0.02
179.03,220.35,0.01
179.04,228.7,0.01
179.05,237.06,0.01
179.06,292.56,0.07
179.07,313.43,0.1
179.08,322.46,0.11
179.09,336.62,0.12
179.1,347.22,0.12
179.11,357.46,0.12
179.12,240.32,0.13
179.13,195.35,0.16
179.14,199.37,0.18
179.15,199.77,0.2
179.16,196.95,0.17
179.17,194.99,0.1
179.18,193.7,0.05
179.19,192.41,0.04
179.2,191.11,0.05
179.21,189.82,0.05
179.22,188.53,0.03
179.23,187.24,0.04
179.24,185.94,0.11
179.25,313.13,0.15
179.26,346.27,0.13
179.27,330.81,0.1
179.28,317.71,0.08
179.29,311.99,0.07
179.3,309.42,0.07
179.31,307.4,0.07
179.32,305.8,0.07
179.33,304.13,0.06
179.34,300.81,0.06
179.35,294.44,0.05
179.36,287.87,0.03
179.37,107.32,0.02
179.38,97.58,0.02
179.39,249.7,0.05
179.4,294.15,0.08
179.41,295.14,0.1
179.42,289.58,0.1
179.43,280.84,0.1
179.44,271.99,0.1
179.45,264.98,0.09
179.46,258.28,0.1
179.47,257.21,0.11
179.48,257.04,0.11
179.49,255.88,0.09
179.5,256.5,0.07
179.51,256.46,0.04
179.52,260.03,0.03
179.53,167.35,0.03
179.54,233.13,0.05
179.55,263.74,0.07
179.56,263.72,0.08
179.57,261.19,0.09
179.58,256.66,0.09
179.59,249.49,0.09
179.6,240.51,0.06
179.61,241.73,0.04
179.62,245.3,0.03
179.63,248.86,0.03
179.64,252.43,0.03
179.65,255.99,0.03
179.66,259.56,0.04
179.67,263.12,0.03
179.68,266.69,0.05
179.69,232.63,0.08
179.7,220.09,0.09
179.71,213.38,0.09
179.72,204.11,0.08
179.73,195.09,0.08
179.74,189.45,0.07
179.75,186.62,0.07
179.76,185.79,0.06
179.77,185.72,0.06
179.78,184.12,0.04
179.79,194.28,0.02
179.8,205.32,0.02
179.81,206.07,0.05
179.82,205.46,0.07
179.83,207.12,0.09
179.84,209.82,0.1
179.85,211.52,0.1
179.86,211.52,0.11
179.87,211.98,0.12
179.88,211.62,0.12
179.89,210.82,0.12
179.9,210.57,0.11
179.91,208.49,0.11
179.92,206.83,0.1
179.93,204.57,0.1
179.94,203.39,0.11
179.95,202.47,0.1
179.96,200.77,0.1
179.97,199.26,0.09
179.98,197.72,0.08
179.99,196.89,0.07
180,196.07,0.06
180.01,197.01,0.05
180.02,201.84,0.04
180.03,210.95,0.03
180.04,211.83,0.02
180.05,211.92,0.01
180.06,212.01,0
180.07,212.1,0
180.08,212.19,0
180.09,212.28,0
180.1,212.37,0
180.11,212.46,0
180.12,212.55,0
180.13,212.64,0
180.14,212.73,0
180.15,212.82,0
180.16,212.91,0
180.17,213,0
180.18,213.09,0
180.19,213.18,0
180.2,213.27,0
180.21,213.36,0
180.22,213.45,0
180.23,213.54,0
180.24,213.63,0
180.25,213.72,0
180.26,213.81,0
180.27,213.9,0
180.28,213.99,0
180.29,214.08,0
180.3,214.17,0
180.31,214.26,0
180.32,214.35,0
180.33,214.44,0
180.34,214.53,0
180.35,214.62,0
180.36,214.71,0
180.37,214.8,0
180.38,214.89,0
180.39,214.98,0
180.4,215.07,0
180.41,215.16,0
180.42,215.25,0
180.43,215.34,0
180.44,215.43,0
180.45,215.52,0
180.46,215.61,0
180.47,215.7,0
180.48,215.79,0
180.49,215.88,0
180.5,215.97,0
180.51,216.06,0
180.52,216.14,0
180.53,216.23,0
180.54,216.32,0
180.55,216.41,0
180.56,216.5,0
180.57,216.59,0
180.58,216.68,0
180.59,216.77,0
180.6,216.86,0
180.61,216.95,0
180.62,217.04,0
180.63,217.13,0
180.64,217.22,0
180.65,217.31,0
180.66,217.4,0
180.67,217.49,0
180.68,217.58,0
180.69,217.67,0
180.7,217.76,0
180.71,217.85,0
180.72,217.94,0
180.73,218.03,0
180.74,218.12,0
180.75,218.21,0
180.76,218.3,0
180.77,218.39,0
180.78,218.48,0
180.79,218.57,0
180.8,218.66,0
180.81,218.75,0
180.82,218.84,0
180.83,218.93,0
180.84,219.02,0
180.85,219.11,0
180.86,219.2,0
180.87,219.29,0
180.88,219.38,0
180.89,219.47,0
180.9,219.56,0
180.91,219.65,0
180.92,219.74,0
180.93,219.83,0
180.94,219.92,0
180.95,220.01,0
180.96,220.1,0
180.97,220.19,0
180.98,220.28,0
180.99,220.37,0.01
181,220.46,0.01
181.01,220.55,0.02
181.02,220.63,0.02
181.03,220.72,0.02
181.04,220.81,0.03
181.05,220.9,0.03
181.06,220.99,0.03
181.07,221.08,0.02
181.08,221.17,0.02
181.09,221.26,0.02
181.1,221.35,0.02
181.11,221.44,0.02
181.12,221.53,0.01
181.13,220.67,0.03
181.14,215.29,0.06
181.15,211.87,0.09
181.16,210.57,0.1
181.17,212.22,0.1
181.18,213.05,0.1
181.19,212.34,0.09
181.2,212.69,0.08
181.21,213.93,0.09
181.22,214.91,0.09
181.23,215.89,0.1
181.24,216.1,0.11
181.25,214.97,0.12
181.26,212.77,0.11
181.27,209.75,0.1
181.28,208.06,0.09
181.29,206.14,0.09
181.3,202.02,0.08
181.31,198.89,0.07
181.32,194.77,0.05
181.33,192.94,0.02
181.34,200.59,0.01
181.35,208.24,0
181.36,215.89,0.02
181.37,223.53,0.02
181.38,231.18,0.02
181.39,233.3,0.07
181.4,219.61,0.08
181.41,213.44,0.06
181.42,176.59,0.07
181.43,105.68,0.07
181.44,130.33,0.07
181.45,188.36,0.07
181.46,131.87,0.07
181.47,214.65,0.06
181.48,216.62,0.07
181.49,220.52,0.07
181.5,219.42,0.06
181.51,223.3,0.06
181.52,224.59,0.07
181.53,225.66,0.06
181.54,190.31,0.05
181.55,70.9,0.02
181.56,76.5,0.01
181.57,82.09,0
181.58,87.69,0
181.59,93.28,0
181.6,98.88,0
181.61,104.47,0
181.62,110.07,0
181.63,158.6,0.01
181.64,275.02,0.07
181.65,278.2,0.1
181.66,278.76,0.09
181.67,274.35,0.06
181.68,223.13,0.03
181.69,131.62,0.01
181.7,135.34,0
181.71,87.79,0.01
181.72,162.18,0.01
181.73,209.99,0.02
181.74,189.53,0.06
181.75,292.7,0.1
181.76,289.74,0.11
181.77,289.93,0.11
181.78,294.27,0.1
181.79,298.47,0.1
181.8,303.31,0.09
181.81,308.65,0.09
181.82,312.14,0.09
181.83,315.29,0.09
181.84,317.09,0.09
181.85,318.02,0.08
181.86,316.81,0.06
181.87,311.95,0.03
181.88,300.28,0.01
181.89,288.6,0.02
181.9,276.93,0.02
181.91,265.25,0.02
181.92,253.57,0.02
181.93,241.9,0.02
181.94,230.22,0.02
181.95,218.54,0.02
181.96,206.87,0.01
181.97,195.19,0.04
181.98,250.79,0.09
181.99,359.87,0.09
182,351.88,0.08
182.01,350.77,0.07
182.02,351.56,0.06
182.03,351.54,0.06
182.04,347.05,0.05
182.05,341.89,0.05
182.06,340.14,0.05
182.07,336.11,0.04
182.08,329.21,0.04
182.09,319.97,0.03
182.1,246.92,0.03
182.11,192.13,0.07
182.12,266.18,0.08
182.13,247.32,0.08
182.14,229.48,0.07
182.15,218.56,0.07
182.16,209.84,0.06
182.17,204.3,0.04
182.18,195.09,0.01
182.19,168.78,0
182.2,142.47,0
182.21,116.17,0
182.22,110.83,0.01
182.23,166.48,0.03
182.24,219.92,0.05
182.25,212.8,0.07
182.26,211.14,0.08
182.27,208.8,0.09
182.28,206.56,0.1
182.29,205.51,0.1
182.3,204.78,0.1
182.31,203.24,0.1
182.32,199.69,0.09
182.33,196.69,0.08
182.34,196.87,0.08
182.35,197.36,0.08
182.36,200.47,0.08
182.37,205.23,0.08
182.38,208.26,0.08
182.39,210.62,0.09
182.4,212.4,0.09
182.41,213.78,0.09
182.42,214.68,0.08
182.43,208.61,0.05
182.44,194.85,0.02
182.45,181.1,0.01
182.46,167.35,0.02
182.47,153.6,0.02
182.48,139.85,0.02
182.49,126.1,0.01
182.5,112.34,0.01
182.51,161.94,0.05
182.52,221.11,0.08
182.53,214.13,0.07
182.54,206.24,0.06
182.55,197.63,0.05
182.56,188.52,0.05
182.57,184.27,0.04
182.58,179.61,0.04
182.59,173.49,0.03
182.6,171.84,0.03
182.61,171.63,0.03
182.62,171.63,0.04
182.63,171.26,0.04
182.64,171.45,0.04
182.65,173.15,0.04
182.66,175.41,0.05
182.67,178.6,0.05
182.68,182.55,0.06
182.69,187.13,0.07
182.7,192.59,0.08
182.71,196.69,0.09
182.72,197.74,0.09
182.73,198.64,0.08
182.74,201.11,0.08
182.75,202.81,0.07
182.76,199.81,0.05
182.77,198.39,0.02
182.78,201.23,0.01
182.79,204.06,0.01
182.8,206.89,0.01
182.81,209.72,0.03
182.82,211.71,0.07
182.83,209.43,0.09
182.84,204.62,0.09
182.85,200.53,0.09
182.86,196.3,0.09
182.87,190.88,0.09
182.88,182.2,0.08
182.89,171.68,0.06
182.9,162.94,0.05
182.91,158.39,0.04
182.92,156.68,0.04
182.93,156.58,0.04
182.94,158.9,0.04
182.95,161.57,0.04
182.96,163.73,0.04
182.97,166.27,0.05
182.98,168.92,0.04
182.99,170.78,0.04
183,170.93,0.03
183.01,109.37,0.01
183.02,76.19,0
183.03,91.42,0
183.04,106.66,0
183.05,121.9,0
183.06,137.13,0.01
183.07,152.37,0.02
183.08,167.61,0.02
183.09,182.84,0.01
183.1,198.08,0.04
183.11,205.1,0.06
183.12,204.92,0.08
183.13,202.92,0.09
183.14,199.38,0.1
183.15,194.55,0.12
183.16,187.9,0.11
183.17,181.26,0.08
183.18,177.29,0.07
183.19,177.17,0.05
183.2,179.32,0.03
183.21,184.28,0.02
183.22,185.88,0.01
183.23,184.8,0
183.24,183.72,0
183.25,182.64,0
183.26,181.57,0
183.27,180.49,0
183.28,179.41,0
183.29,178.33,0
183.3,177.25,0
183.31,176.17,0
183.32,175.09,0
183.33,174.01,0
183.34,172.94,0
183.35,171.86,0
183.36,170.78,0
183.37,169.7,0
183.38,168.62,0
183.39,167.54,0
183.4,166.46,0
183.41,165.39,0
183.42,164.31,0
183.43,163.23,0
183.44,162.15,0
183.45,161.07,0
183.46,159.99,0
183.47,158.91,0
183.48,157.84,0
183.49,156.76,0
183.5,155.68,0
183.51,154.6,0
183.52,153.52,0
183.53,152.44,0
183.54,151.36,0
183.55,150.28,0
183.56,149.21,0
183.57,148.13,0
183.58,147.05,0
183.59,145.97,0
183.6,144.89,0
183.61,143.81,0
183.62,142.73,0
183.63,141.66,0
183.64,140.58,0
183.65,139.5,0
183.66,138.42,0
183.67,137.34,0
183.68,136.26,0
183.69,135.18,0
183.7,134.11,0
183.71,133.03,0
183.72,131.95,0
183.73,130.87,0
183.74,129.79,0
183.75,128.71,0
183.76,127.63,0
183.77,126.55,0
183.78,125.48,0
183.79,124.4,0
183.8,123.32,0
183.81,122.24,0
183.82,121.16,0
183.83,120.08,0
183.84,119,0
183.85,117.93,0
183.86,116.85,0
183.87,115.77,0
183.88,114.69,0
183.89,113.61,0
183.9,112.53,0
183.91,111.45,0
183.92,110.38,0
183.93,109.3,0
183.94,108.22,0
183.95,107.14,0
183.96,106.06,0
183.97,104.98,0
183.98,103.9,0
183.99,102.82,0
184,101.75,0
184.01,100.67,0
184.02,99.59,0
184.03,98.51,0
184.04,121.22,0.01
184.05,104.79,0.01
184.06,90.2,0.01
184.07,165.82,0.01
184.08,265.74,0.01
184.09,132.13,0.01
184.1,89.71,0.02
184.11,233.18,0.03
184.12,262.02,0.03
184.13,263.54,0.03
184.14,264.75,0.04
184.15,264.93,0.04
184.16,265.34,0.04
184.17,265.12,0.05
184.18,264.15,0.06
184.19,261.21,0.07
184.2,257.95,0.07
184.21,255.46,0.08
184.22,250.88,0.08
184.23,247.14,0.08
184.24,242.8,0.08
184.25,239.17,0.07
184.26,234,0.06
184.27,223.87,0.03
184.28,232.18,0.02
184.29,215.04,0.01
184.3,176.63,0
184.31,135.9,0
184.32,95.18,0
184.33,121.83,0
184.34,94.76,0.01
184.35,235.98,0.03
184.36,258.05,0.04
184.37,267.54,0.05
184.38,278.5,0.06
184.39,290.94,0.07
184.4,299.28,0.09
184.41,294.75,0.07
184.42,273.06,0.04
184.43,271.88,0.02
184.44,277.24,0.01
184.45,283,0
184.46,288.77,0
184.47,294.53,0.01
184.48,300.3,0.02
184.49,306.06,0.02
184.5,311.83,0.02
184.51,317.6,0.02
184.52,323.36,0.05
184.53,322.07,0.07
184.54,324.55,0.08
184.55,330.51,0.09
184.56,333.68,0.1
184.57,336.93,0.09
184.58,335.45,0.09
184.59,332.04,0.07
184.6,311.33,0.04
184.61,312.94,0.02
184.62,91.8,0.01
184.63,319.61,0
184.64,329.48,0
184.65,87.58,0
184.66,168.7,0.05
184.67,357.4,0.14
184.68,360.7,0.17
184.69,353,0.18
184.7,350.07,0.21
184.71,352.74,0.23
184.72,352.8,0.21
184.73,347.34,0.19
184.74,347.24,0.18
184.75,347.24,0.17
184.76,339.15,0.15
184.77,331.49,0.14
184.78,324.26,0.13
184.79,313.23,0.12
184.8,304.81,0.11
184.81,294.45,0.1
184.82,284.02,0.09
184.83,276.66,0.08
184.84,270.6,0.06
184.85,266.4,0.05
184.86,259.39,0.04
184.87,257.81,0.03
184.88,252.46,0.02
184.89,248.56,0.01
184.9,74.07,0
184.91,76.39,0
184.92,78.72,0
184.93,81.04,0
184.94,83.36,0
184.95,85.69,0
184.96,88.01,0
184.97,90.33,0
184.98,92.65,0
184.99,94.98,0
185,97.3,0
185.01,99.62,0
185.02,101.94,0
185.03,104.27,0
185.04,106.59,0
185.05,108.91,0
185.06,111.24,0
185.07,113.56,0
185.08,115.88,0
185.09,118.2,0
185.1,120.53,0
185.11,122.85,0
185.12,125.17,0
185.13,127.5,0
185.14,129.82,0
185.15,132.14,0
185.16,134.46,0
185.17,136.79,0
185.18,139.11,0
185.19,141.43,0
185.2,143.75,0
185.21,146.08,0
185.22,148.4,0
185.23,150.72,0
185.24,153.05,0
185.25,155.37,0
185.26,157.69,0
185.27,160.01,0
185.28,162.34,0
185.29,164.66,0
185.3,166.98,0
185.31,169.31,0
185.32,171.63,0
185.33,173.95,0
185.34,176.27,0
185.35,178.6,0
185.36,180.92,0
185.37,183.24,0
185.38,185.56,0
185.39,187.89,0
185.4,190.21,0
185.41,192.53,0
185.42,194.86,0
185.43,197.18,0
185.44,199.5,0
185.45,201.82,0
185.46,204.15,0
185.47,206.47,0
185.48,208.79,0
185.49,211.11,0
185.5,213.44,0.01
185.51,215.76,0.04
185.52,217.02,0.13
185.53,213.34,0.18
185.54,213.06,0.18
185.55,214.93,0.18
185.56,216.18,0.18
185.57,217.04,0.18
185.58,215.84,0.17
185.59,213.79,0.14
185.6,214.61,0.08
185.61,229.65,0.03
185.62,244.7,0.02
185.63,259.74,0.03
185.64,274.79,0.03
185.65,289.83,0.03
185.66,304.88,0.03
185.67,319.92,0.02
185.68,334.96,0.07
185.69,342.31,0.11
185.7,319.3,0.11
185.71,299.67,0.1
185.72,288.74,0.1
185.73,281.22,0.1
185.74,276.82,0.09
185.75,273.35,0.09
185.76,272.48,0.08
185.77,271.15,0.08
185.78,273.3,0.07
185.79,277.38,0.08
185.8,282.82,0.08
185.81,289.63,0.09
185.82,298.41,0.1
185.83,309.94,0.1
185.84,320.85,0.1
185.85,333.79,0.11
185.86,344.26,0.12
185.87,350.89,0.13
185.88,357.41,0.13
185.89,357.71,0.11
185.9,355.43,0.08
185.91,313.71,0.05
185.92,198.07,0.04
185.93,223.95,0.04
185.94,219.09,0.08
185.95,219.46,0.11
185.96,222.94,0.12
185.97,227.75,0.12
185.98,232.42,0.13
185.99,238.5,0.13
186,243.13,0.12
186.01,246.01,0.11
186.02,248.16,0.1
186.03,249.08,0.09
186.04,247.98,0.08
186.05,245.16,0.07
186.06,241.56,0.06
186.07,237.8,0.05
186.08,231.35,0.04
186.09,223.66,0.01
186.1,215.97,0.01
186.11,208.29,0.01
186.12,200.6,0.01
186.13,192.92,0.01
186.14,185.23,0.01
186.15,177.55,0.01
186.16,169.86,0.01
186.17,211.99,0.04
186.18,314.26,0.07
186.19,302.92,0.09
186.2,290.48,0.1
186.21,280.42,0.1
186.22,271.71,0.1
186.23,267.65,0.1
186.24,263.63,0.08
186.25,258.75,0.06
186.26,251.64,0.05
186.27,244.07,0.04
186.28,245.48,0.04
186.29,248.39,0.06
186.3,252.48,0.09
186.31,250.79,0.11
186.32,243.82,0.11
186.33,238.78,0.12
186.34,236.64,0.12
186.35,235.5,0.11
186.36,235.14,0.11
186.37,236.06,0.1
186.38,238.01,0.09
186.39,240.2,0.08
186.4,242.74,0.07
186.41,246.39,0.07
186.42,249.42,0.05
186.43,253.39,0.04
186.44,252.15,0.03
186.45,211.39,0.01
186.46,153.38,0
186.47,154.36,0
186.48,155.33,0
186.49,156.31,0
186.5,157.29,0
186.51,158.27,0
186.52,159.24,0
186.53,160.22,0
186.54,161.2,0
186.55,162.18,0
186.56,163.15,0
186.57,164.13,0
186.58,165.11,0
186.59,166.09,0
186.6,167.07,0
186.61,168.04,0
186.62,169.02,0
186.63,170,0
186.64,170.98,0
186.65,171.95,0
186.66,172.93,0
186.67,173.91,0
186.68,174.89,0
186.69,175.86,0
186.7,176.84,0
186.71,177.82,0
186.72,178.8,0
186.73,179.77,0
186.74,180.75,0
186.75,181.73,0
186.76,182.71,0
186.77,183.68,0
186.78,184.66,0
186.79,185.64,0
186.8,186.62,0
186.81,187.6,0
186.82,188.57,0
186.83,189.55,0
186.84,190.53,0
186.85,191.51,0
186.86,192.48,0
186.87,193.46,0
186.88,194.44,0
186.89,195.42,0
186.9,196.39,0
186.91,197.37,0
186.92,198.35,0
186.93,199.33,0
186.94,200.3,0
186.95,201.28,0
186.96,202.26,0
186.97,203.24,0
186.98,204.22,0
186.99,205.19,0
187,206.17,0
187.01,207.15,0
187.02,208.13,0
187.03,209.1,0
187.04,210.08,0
187.05,211.06,0
187.06,212.04,0
187.07,213.01,0
187.08,213.99,0
187.09,214.97,0
187.1,215.95,0
187.11,216.92,0
187.12,217.9,0
187.13,218.88,0
187.14,219.86,0
187.15,220.83,0
187.16,221.81,0
187.17,222.79,0
187.18,223.77,0
187.19,224.75,0
187.2,225.72,0
187.21,226.7,0
187.22,227.68,0
187.23,228.66,0
187.24,246.17,0
187.25,239.86,0.01
187.26,213.96,0.04
187.27,203.7,0.06
187.28,201.37,0.06
187.29,202.44,0.07
187.3,206.51,0.07
187.31,209.19,0.08
187.32,208.98,0.07
187.33,207.88,0.07
187.34,206.76,0.07
187.35,204.78,0.07
187.36,202.64,0.07
187.37,198.95,0.07
187.38,194.37,0.06
187.39,190.68,0.06
187.4,186.92,0.06
187.41,183.77,0.06
187.42,181.99,0.05
187.43,179.3,0.05
187.44,174.9,0.05
187.45,174.89,0.05
187.46,178.28,0.05
187.47,179.34,0.05
187.48,179.19,0.05
187.49,180.43,0.06
187.5,179.02,0.06
187.51,175.95,0.06
187.52,172.92,0.06
187.53,170.22,0.06
187.54,168.41,0.06
187.55,167.39,0.06
187.56,167.01,0.07
187.57,168.41,0.06
187.58,169.3,0.06
187.59,165.57,0.05
187.6,161.84,0.05
187.61,159.84,0.05
187.62,158.11,0.05
187.63,156.89,0.05
187.64,153.66,0.05
187.65,100.18,0.04
187.66,81,0.03
187.67,85.65,0.03
187.68,86.49,0.03
187.69,87.68,0.03
187.7,149.03,0.02
187.71,181.05,0.01
187.72,181.53,0.01
187.73,182,0
187.74,182.48,0
187.75,182.95,0
187.76,183.43,0
187.77,183.9,0
187.78,184.38,0
187.79,184.85,0
187.8,185.33,0
187.81,185.8,0
187.82,186.27,0
187.83,186.75,0
187.84,187.22,0
187.85,187.7,0
187.86,188.17,0
187.87,188.65,0
187.88,189.12,0
187.89,189.6,0
187.9,190.07,0
187.91,190.55,0
187.92,191.02,0
187.93,191.5,0
187.94,191.97,0
187.95,192.45,0
187.96,192.92,0
187.97,193.4,0
187.98,193.87,0
187.99,194.35,0
188,194.82,0
188.01,195.3,0
188.02,195.77,0
188.03,196.25,0
188.04,196.72,0
188.05,197.2,0
188.06,197.67,0
188.07,198.15,0
188.08,198.62,0
188.09,199.1,0
188.1,199.57,0
188.11,200.05,0
188.12,200.52,0
188.13,201,0
188.14,201.47,0
188.15,201.95,0
188.16,202.42,0
188.17,202.9,0.01
188.18,203.37,0.01
188.19,203.85,0.01
188.2,204.32,0.01
188.21,204.8,0.01
188.22,205.27,0.02
188.23,205.75,0.04
188.24,206.22,0.09
188.25,205.38,0.13
188.26,207.4,0.12
188.27,202.06,0.08
188.28,207.49,0.07
188.29,212.24,0.08
188.3,215.43,0.08
188.31,218.71,0.08
188.32,226.19,0.07
188.33,227.53,0.07
188.34,223.73,0.07
188.35,217.84,0.06
188.36,206.63,0.05
188.37,201,0.03
188.38,204.47,0.02
188.39,209.71,0.01
188.4,214.94,0.03
188.41,220.17,0.03
188.42,225.4,0.05
188.43,230.63,0.16
188.44,228.98,0.2
188.45,227.84,0.18
188.46,227.58,0.17
188.47,229.15,0.17
188.48,231.75,0.17
188.49,235.39,0.14
188.5,236.13,0.09
188.51,239.05,0.03
188.52,242.5,0.02
188.53,245.95,0.02
188.54,249.39,0.02
188.55,252.84,0.02
188.56,256.29,0.01
188.57,259.74,0.04
188.58,263.19,0.12
188.59,262.64,0.19
188.6,258.51,0.21
188.61,252.73,0.19
188.62,244.55,0.14
188.63,233.73,0.12
188.64,216.93,0.12
188.65,194,0.12
188.66,321.26,0.1
188.67,306.79,0.1
188.68,283.91,0.11
188.69,266.24,0.1
188.7,251.7,0.09
188.71,239.87,0.09
188.72,232.53,0.09
188.73,221.18,0.1
188.74,209.93,0.11
188.75,189.49,0.09
188.76,171.99,0.06
188.77,119.18,0.04
188.78,324.67,0.02
188.79,200.57,0.02
188.8,313.65,0.02
188.81,326.55,0.01
188.82,333.43,0
188.83,320.6,0
188.84,305.83,0
188.85,291.05,0
188.86,276.27,0
188.87,261.5,0
188.88,246.72,0
188.89,231.95,0.01
188.9,102.1,0.04
188.91,205.93,0.07
188.92,217.56,0.09
188.93,223.82,0.09
188.94,231.9,0.11
188.95,240.49,0.15
188.96,242.23,0.17
188.97,245.33,0.18
188.98,246.88,0.17
188.99,247.75,0.14
189,250.93,0.11
189.01,121.75,0.06
189.02,132.5,0.02
189.03,291.96,0.01
189.04,124.08,0
189.05,118.29,0
189.06,119.34,0
189.07,120.38,0
189.08,121.43,0
189.09,122.47,0
189.1,123.52,0
189.11,124.56,0
189.12,125.61,0
189.13,126.65,0
189.14,127.69,0
189.15,128.74,0
189.16,129.78,0
189.17,130.83,0
189.18,131.87,0
189.19,132.92,0
189.2,133.96,0
189.21,135.01,0
189.22,136.05,0
189.23,137.1,0
189.24,138.14,0
189.25,139.19,0
189.26,140.23,0
189.27,141.27,0
189.28,142.32,0
189.29,143.36,0
189.3,144.41,0
189.31,145.45,0
189.32,146.5,0
189.33,147.54,0
189.34,148.59,0
189.35,149.63,0
189.36,150.68,0
189.37,151.72,0
189.38,152.77,0
189.39,153.81,0
189.4,154.85,0
189.41,155.9,0
189.42,156.94,0
189.43,157.99,0
189.44,159.03,0
189.45,160.08,0
189.46,161.12,0
189.47,162.17,0
189.48,163.21,0
189.49,164.26,0
189.5,165.3,0
189.51,166.35,0
189.52,167.39,0
189.53,168.43,0
189.54,169.48,0
189.55,170.52,0
189.56,171.57,0
189.57,172.61,0
189.58,173.66,0
189.59,174.7,0
189.6,175.75,0
189.61,176.79,0
189.62,177.84,0
189.63,178.88,0
189.64,179.93,0
189.65,180.97,0
189.66,182.01,0
189.67,183.06,0
189.68,184.1,0
189.69,185.15,0
189.7,204.25,0.03
189.71,347.58,0.06
189.72,348.4,0.09
189.73,336.57,0.1
189.74,185.54,0.11
189.75,189.33,0.11
189.76,191.58,0.11
189.77,192.01,0.11
189.78,192.46,0.11
189.79,192.69,0.11
189.8,192.68,0.11
189.81,191.73,0.12
189.82,189.72,0.12
189.83,188.36,0.12
189.84,187.62,0.12
189.85,187.62,0.12
189.86,188.81,0.13
189.87,188.47,0.15
189.88,187.23,0.15
189.89,186.68,0.11
189.9,190.17,0.05
189.91,193.66,0.04
189.92,197.14,0.04
189.93,200.63,0.03
189.94,204.12,0.03
189.95,207.61,0.02
189.96,211.1,0.02
189.97,214.58,0.03
189.98,218.07,0.02
189.99,221.56,0.02
190,225.05,0.04
190.01,227.21,0.1
190.02,223.44,0.13
190.03,219.29,0.14
