onset,amplitude
0.01,0
0.02,0
0.03,0
0.04,0
0.05,0
0.06,0
0.07,0
0.08,0.01
0.09,0.03
0.1,0.18
0.11,0.25
0.12,0.26
0.13,0.28
0.14,0.3
0.15,0.31
0.16,0.29
0.17,0.25
0.18,0.19
0.19,0.17
0.2,0.17
0.21,0.16
0.22,0.22
0.23,0.25
0.24,0.22
0.25,0.21
0.26,0.19
0.27,0.18
0.28,0.17
0.29,0.16
0.3,0.15
0.31,0.13
0.32,0.1
0.33,0.06
0.34,0.02
0.35,0
0.36,0.01
0.37,0.01
0.38,0.01
0.39,0.01
0.4,0.01
0.41,0.04
0.42,0.1
0.43,0.14
0.44,0.16
0.45,0.16
0.46,0.15
0.47,0.11
0.48,0.05
0.49,0.03
0.5,0.04
0.51,0.03
0.52,0.03
0.53,0.02
0.54,0.02
0.55,0.01
0.56,0.05
0.57,0.07
0.58,0.08
0.59,0.06
0.6,0.07
0.61,0.1
0.62,0.12
0.63,0.12
0.64,0.13
0.65,0.13
0.66,0.12
0.67,0.11
0.68,0.09
0.69,0.05
0.7,0.02
0.71,0.03
0.72,0.03
0.73,0.03
0.74,0.02
0.75,0.02
0.76,0.04
0.77,0.08
0.78,0.11
0.79,0.11
0.8,0.13
0.81,0.14
0.82,0.14
0.83,0.14
0.84,0.14
0.85,0.14
0.86,0.13
0.87,0.13
0.88,0.12
0.89,0.11
0.9,0.09
0.91,0.07
0.92,0.06
0.93,0.04
0.94,0.01
0.95,0
0.96,0
0.97,0
0.98,0
0.99,0
1,0
1.01,0
1.02,0
1.03,0
1.04,0
1.05,0
1.06,0
1.07,0
1.08,0
1.09,0.02
1.1,0.04
1.11,0.05
1.12,0.02
1.13,0.07
1.14,0.11
1.15,0.13
1.16,0.14
1.17,0.14
1.18,0.14
1.19,0.12
1.2,0.11
1.21,0.11
1.22,0.12
1.23,0.11
1.24,0.1
1.25,0.1
1.26,0.09
1.27,0.08
1.28,0.08
1.29,0.07
1.3,0.05
1.31,0.01
1.32,0
1.33,0
1.34,0.01
1.35,0.02
1.36,0.07
1.37,0.09
1.38,0.08
1.39,0.07
1.4,0.07
1.41,0.07
1.42,0.07
1.43,0.06
1.44,0.05
1.45,0.04
1.46,0.03
1.47,0.03
1.48,0.03
1.49,0.04
1.5,0.04
1.51,0.05
1.52,0.06
1.53,0.08
1.54,0.08
1.55,0.07
1.56,0.05
1.57,0.05
1.58,0.04
1.59,0.03
1.6,0.05
1.61,0.07
1.62,0.06
1.63,0.07
1.64,0.07
1.65,0.07
1.66,0.07
1.67,0.07
1.68,0.09
1.69,0.07
1.7,0.03
1.71,0.02
1.72,0
1.73,0
1.74,0
1.75,0.01
1.76,0.03
1.77,0.1
1.78,0.13
1.79,0.13
1.8,0.12
1.81,0.12
1.82,0.11
1.83,0.1
1.84,0.08
1.85,0.05
1.86,0.02
1.87,0.01
1.88,0
1.89,0
1.9,0
1.91,0
1.92,0
1.93,0
1.94,0
1.95,0
1.96,0
1.97,0
1.98,0
1.99,0
2,0
2.01,0
2.02,0
2.03,0
2.04,0
2.05,0
2.06,0
2.07,0
2.08,0
2.09,0
2.1,0
2.11,0
2.12,0
2.13,0
2.14,0
2.15,0
2.16,0
2.17,0
2.18,0
2.19,0
2.2,0
2.21,0
2.22,0
2.23,0
2.24,0
2.25,0
2.26,0
2.27,0
2.28,0
2.29,0
2.3,0
2.31,0
2.32,0
2.33,0
2.34,0
2.35,0
2.36,0
2.37,0
2.38,0
2.39,0
2.4,0
2.41,0
2.42,0
2.43,0
2.44,0
2.45,0
2.46,0
2.47,0
2.48,0
2.49,0
2.5,0
2.51,0
2.52,0
2.53,0
2.54,0
2.55,0
2.56,0
2.57,0
2.58,0
2.59,0
2.6,0
2.61,0
2.62,0
2.63,0
2.64,0
2.65,0
2.66,0
2.67,0.01
2.68,0.02
2.69,0.02
2.7,0.03
2.71,0.05
2.72,0.05
2.73,0.04
2.74,0.1
2.75,0.16
2.76,0.18
2.77,0.17
2.78,0.14
2.79,0.12
2.8,0.11
2.81,0.12
2.82,0.13
2.83,0.13
2.84,0.13
2.85,0.14
2.86,0.14
2.87,0.15
2.88,0.17
2.89,0.17
2.9,0.17
2.91,0.14
2.92,0.08
2.93,0.04
2.94,0
2.95,0
2.96,0.01
2.97,0.03
2.98,0.03
2.99,0.04
3,0.09
3.01,0.12
3.02,0.13
3.03,0.13
3.04,0.13
3.05,0.09
3.06,0.03
3.07,0.01
3.08,0.02
3.09,0.02
3.1,0.02
3.11,0.07
3.12,0.11
3.13,0.12
3.14,0.1
3.15,0.08
3.16,0.07
3.17,0.06
3.18,0.06
3.19,0.05
3.2,0.05
3.21,0.06
3.22,0.07
3.23,0.08
3.24,0.1
3.25,0.11
3.26,0.08
3.27,0.05
3.28,0.03
3.29,0.06
3.3,0.1
3.31,0.11
3.32,0.12
3.33,0.11
3.34,0.1
3.35,0.09
3.36,0.07
3.37,0.06
3.38,0.06
3.39,0.06
3.4,0.07
3.41,0.07
3.42,0.07
3.43,0.05
3.44,0.05
3.45,0.06
3.46,0.06
3.47,0.04
3.48,0.04
3.49,0.04
3.5,0.03
3.51,0.02
3.52,0.01
3.53,0.02
3.54,0.03
3.55,0.03
3.56,0.03
3.57,0.03
3.58,0.04
3.59,0.03
3.6,0.02
3.61,0.01
3.62,0.05
3.63,0.12
3.64,0.15
