P
PN
AD
AD
CD
M
DEG
NN
P
CD
DT
VV
VA
NN
DEG
NN
VV
VA
DEG
NN
DEG
NN
NR
VV
PU
CD
M
VA
DEG
NN
NN
DEG
VC
CD
NN
NN
AD
VV
CD
AD
VA
NN
NN
VV
AD
VC
PN
M
NN
DEG
NN
PN
DT
NN
NR
VV
DT
NN
BA
PN
DEG
NR
AD
VV
VV
NN
VV
VV
VV
AD
AD
AD
VV
AD
VV
PU
PN
AD
P
VA
DEG
CD
M
NN
DEG
NN
NR
VV
DT
NN
NT
PN
VA
NN
NR
DEG
NN
VV
VV
AD
M
AD
PN
AD
VV
NN
NN
NN
VV
PU
PN
DEG
OD
M
NN
PN
DEG
OD
NN
NN
PN
VC
VA
DEG
PN
BA
PN
DEG
PN
M
NN
VV
VV
NN
VV
PN
VV
PN
PN
DEG
NN
VC
AD
VC
VV
PN
VV
PN
VV
PN
VV
VV
CD
NN
NN
VE
PN
VA
DEG
PN
NN
DEG
AD
VC
NN
VC
CD
NN
NN
P
VV
VV
CD
NN
NN
CS
NN
AD
VV
VV
AD
PN
AD
BA
NN
NN
NN
DEG
NN
NN
PU
VV
AD
VV
NN
VV
VV
VV
DT
NN
AD
VV
VV
PN
DEG
OD
NN
NN
VC
VA
DEG
NN
VV
PN
BA
DT
NN
VV
VV
VV
NN
DEG
CC
VV
VV
NN
DEG
NN
DEG
NN
VV
AD
AD
BA
NN
VV
P
NN
NN
NN
NN
VV
AD
VA
P
CD
M
DEG
PN
NN
PN
AD
VV
PU
P
NN
PN
CD
VA
DEG
NN
PN
DEG
OD
NN
OD
NN
NN
DEG
AD
VA
VV
PN
VV
PU
NN
DT
NN
VV
PN
PN
PN
AD
VV
AD
VV
AD
VV
VA
VC
AD
VA
NN
VV
PN
VV
VV
AD
PN
AD
VV
PU
AD
CD
M
NN
PN
NN
PU
VV
NN
NN
DT
NN
VA
AD
VV
VV
VV
AD
NN
VV
PU
PN
AD
VA
DEG
VA
PN
AD
AD
VV
VV
VV
NR
P
NR
CS
NN
VV
PU
NN
PN
VC
AD
VE
VV
DEG
VA
P
PN
DEG
NN
NR
PN
P
CD
VA
DEG
NN
VE
VV
CD
DEG
VV
PN
P
NN
NN
NN
VV
AD
VA
NN
PN
VA
NN
VV
VV
PN
AD
PN
AD
VE
VV
PN
VA
PN
DEG
NN
VE
VA
VA
DEG
VV
P
PN
VV
CD
M
NN
VV
AD
VA
DEG
NN
NN
PN
AD
VV
AD
VV
VV
DEG
PN
PN
OD
NN
NN
VV
NN
NN
PN
PN
VV
VV
PN
VV
VA
VE
VV
NN
AD
VV
DEG
VV
JJ
VC
PN
VC
NN
NN
PN
AD
AD
P
PN
VV
NN
IJ
VA
NN
IJ
CC
NR
NN
DEG
NN
PN
VV
VV
PN
DEG
NN
P
PN
VV
CD
NN
IJ
NN
IJ
NN
IJ
NN
IJ
DT
AD
NN
AD
AD
VA
VV
VV
PN
VA
CD
M
VV
DEG
NN
PN
AD
VA
VA
NN
NN
VV
VE
CD
M
VV
VA
VV
VV
VV
DEG
NN
AD
VV
CD
NN
JJ
P
NR
NN
VV
VV
PU
PN
M
NN
PN
DEG
NN
NN
VE
M
NN
VV
PU
NT
P
PN
AD
VE
VV
NN
AD
VE
VV
NN
PN
AD
VV
AD
VV
PN
VA
DEG
NN
NN
PN
VA
PN
LC
VC
M
VV
P
VV
DEG
NN
PN
AD
VV
DEG
NN
AD
VA
VV
CD
NN
OD
NN
NT
PN
AD
VV
P
PN
VV
NN
NN
DEG
VA
NN
VV
PN
P
NN
NR
VV
P
VA
NN
VV
DEG
NN
AD
VV
VA
VV
VA
AD
P
OD
NN
NT
P
CD
M
VA
DEG
VA
NN
VV
PN
DEG
NN
PN
VV
VV
PN
NT
VC
AD
VA
PN
VA
DEG
NN
VV
VV
PN
VV
PN
NN
CD
AD
NN
VA
SP
IJ
VV
PN
NN
CD
AD
NN
PN
AD
VC
VV
NN
VV
VA
AD
AD
VV
VV
PN
VV
NN
VV
PU
VV
NN
VA
NN
VV
PU
VV
PN
VV
CD
AD
VA
DEG
VA
NN
VA
NN
NR
PN
NN
VV
VV
PN
VC
AD
PN
VV
PN
NN
VV
DEG
AD
VA
DEG
CD
M
NN
AD
PN
DEG
NN
AD
VV
P
PN
PN
DEG
NN
VA
VV
VA
PN
CC
PN
DEG
NN
CD
M
NN
NN
VV
PN
VA
PN
DEG
NN
NN
VV
PU
NN
P
NN
VV
VV
VV
NN
P
VV
VV
NN
DEG
NN
AD
AD
VE
VV
VV
NN
PN
VA
NN
VV
VA
VV
NN
VV
VV
PN
AD
VV
DEG
VA
NN
PN
AD
VV
PN
NT
NN
P
VV
NN
CD
NN
LC
DEG
NN
AD
PN
NN
VV
PN
DEG
NN
VC
PN
AD
AD
AD
VA
PU
NN
DEG
NN
AD
VE
NN
VA
VV
VV
DEG
NN
PN
AD
AD
AD
VC
CD
M
VV
P
NN
DEG
VA
NN
NR
DEG
NN
P
PN
P
VA
PN
NR
AD
AD
VV
VV
VV
NN
VV
DEG
NN
VA
PN
VV
IJ
PN
P
PN
VA
PN
AD
PN
AD
AD
NN
AD
VE
CD
M
VA
DEG
NN
VA
VA
PN
VV
NN
VV
VV
VV
PN
NN
CD
AD
NN
P
CD
VV
VA
DEG
NN
BA
PN
VV
DEG
NN
PN
VC
AD
VV
AD
VV
PN
DEG
VV
DEG
P
PN
NN
DEG
NN
VV
VV
VV
DEG
VA
DEG
NN
VV
CS
VA
DEG
NN
VV
PN
VV
AD
VA
PN
AD
VV
VV
PU
CD
NR
NN
P
CD
VV
NN
AD
PN
AD
AD
VV
VV
PN
AD
VV
VV
NN
NN
NN
P
NN
AD
AD
AD
VA
VA
NN
VA
NN
VV
PN
AD
VV
VV
PN
VV
PN
VV
VE
NN
VV
PN
NN
CD
AD
NN
SP
P
PN
AD
VE
NN
VV
NN
PN
AD
VV
PN
VA
NN
PN
MSP
AD
VV
NN
DEG
CD
M
NN
NR
DEG
PN
M
VV
VV
NN
DEG
NN
AD
AD
PN
VV
PU
PN
DEG
NN
AD
VV
PN
AD
VV
NN
PN
NN
NN
AD
VE
CD
NN
VA
NN
PN
NN
AD
VA
NN
AD
AD
VV
NN
PN
VV
DEG
NN
AD
VA
PN
VV
CD
AD
NN
VV
PN
NN
CD
AD
NN
SP
PN
AD
VV
PN
NN
PU
PN
VV
NN
VV
VV
AD
AD
VV
PN
AD
PN
AD
NN
AD
VA
VV
AD
VA
PU
VV
PN
AD
NN
CD
AD
PN
AD
NN
PU
VV
PN
DEG
PN
VV
NN
VA
VA
NN
VV
PU
PN
VV
PN
NN
DEG
AD
VC
VA
NN
PN
VV
VC
NN
NN
AD
VE
NN
SP
AD
PN
AD
AD
NN
PU
CD
NR
PN
M
NN
VA
JJ
CD
M
VA
AD
LB
VV
PU
PN
CD
AD
AD
VA
PU
PN
VV
VV
CD
AD
VV
VA
VV
VA
DEG
NN
PN
VA
PU
P
PN
VV
VV
NN
NN
AD
AD
NN
NN
PU
PN
NR
NN
AD
VA
NN
VA
PN
VV
NN
PN
VC
CD
AD
NN
PN
VV
DEG
NN
AD
P
NN
PN
NN
PN
AD
VA
NN
VV
PN
DEG
PN
VV
VA
NN
VV
PN
VV
PN
AD
VC
PN
VV
VV
DEG
PN
VV
PN
AD
NN
VV
AD
VA
NN
SP
AD
P
PN
VV
DEG
NN
PN
AD
AD
VA
NN
VA
AD
VA
VV
PN
DEG
PN
VV
PN
VV
PN
NN
DEG
VC
CD
AD
AD
VA
DEG
VA
NN
PN
BA
NN
VV
VA
PN
NR
NN
AD
AD
AD
PN
VV
DEG
AD
VA
VV
PN
VV
VV
PU
AD
VA
PN
VV
PU
VA
NN
PN
NN
PU
VA
VA
NN
AD
VV
VA
PN
VC
P
PN
VV
DEG
VA
NN
P
PN
VV
PU
AD
VA
NN
AD
VA
PN
VV
VV
DEG
NN
PN
AD
NN
VE
VV
AD
PN
VV
NR
VV
DEG
CD
NN
AD
VV
PN
VV
PU
PN
DEG
NN
AD
P
PN
OD
M
NR
PN
DEG
NN
NN
PN
AD
AD
NN
VV
PN
DEG
NN
PU
P
PN
VV
NN
VA
PN
VV
VV
AD
VA
PN
VV
PN
NN
PN
VC
M
DT
NN
PN
AD
VC
NN
PN
VV
VV
PN
VC
NN
VC
PN
DEG
NN
PN
NT
AD
VA
NN
VV
PN
PN
VV
VV
AD
PN
VA
NN
VV
VA
PN
VC
P
NN
VV
VV
VV
DEG
VC
DEG
PN
VA
NN
NN
IJ
PN
VA
VA
NT
VA
NN
VV
CD
NN
VA
DEG
NN
PN
VV
PN
AD
AD
VA
PN
VV
NN
VA
NN
VV
PN
DEG
VA
AD
PN
AD
VV
AD
PN
AD
VC
P
NN
VV
VV
DEG
PU
PN
VC
DT
NN
VV
DEG
NN
P
PN
VC
P
PN
VV
DEG
PN
VA
PN
VA
VV
VV
PU
CD
NN
AD
PN
AD
AD
VV
PN
VC
P
AD
CD
M
NN
VV
VV
DEG
SP
AD
PN
AD
VV
PN
DEG
NN
PN
AD
VV
VV
PN
DEG
NN
AD
AD
NN
M
NN
AD
VV
AD
AD
VC
SP
VV
PN
NN
PN
AD
VV
VC
P
AD
VA
DEG
NN
VV
DEG
VV
VV
PN
PN
AD
VA
NN
NN
VV
NN
LC
AD
P
NN
NN
VV
VV
PU
PN
NN
DEG
VA
NN
VV
VV
PN
DEG
NN
VV
PU
NN
PN
VV
VV
PN
VV
P
AD
DEG
NN
DEG
VV
DEG
NN
VV
PN
NN
AD
VA
AD
PN
AD
NN
VV
VV
NN
AD
VA
DEG
NN
PN
VC
P
PN
VV
DEG
PN
DEG
VA
NN
PN
DEG
NN
P
PN
NN
PN
VV
BA
PN
DEG
VA
NN
VV
PN
VV
PN
NN
PU
NN
AD
VV
PN
VV
VA
P
VE
PN
VV
PN
DEG
PN
AD
NN
NN
VV
VV
NN
P
NN
VV
PN
AD
CS
PN
VV
DEG
NN
PN
AD
VV
PN
NN
CD
NN
NN
NT
VV
NN
VV
PN
PN
DEG
VV
VV
AD
VV
VA
NN
NN
NN
VV
PN
AD
VA
DEG
NN
CS
PN
AD
NN
VV
PN
PN
AD
AD
VV
AD
PN
VV
VV
VV
DEG
PN
DEG
PN
VV
NN
AD
VV
VV
PU
NN
PN
VV
VV
PN
VV
VV
PN
VV
IJ
CS
PN
NN
PN
AD
P
JJ
VV
AD
VA
NN
NR
NN
VV
PN
VE
PN
NN
PN
PN
AD
VA
AD
VA
AD
PN
AD
VV
NN
NN
AD
VV
PU
CD
M
AD
NR
JJ
VV
AD
NN
VV
VV
VA
VA
PN
AD
VV
VV
AD
CD
M
VA
DEG
NN
AD
PN
NN
VV
DEG
DT
NN
P
CD
NN
NN
VA
AD
PU
CD
PN
VV
AD
VE
VV
PN
VV
AD
VA
PN
VV
P
NN
NR
NN
NR
PN
CD
M
VE
NN
DEG
VA
NN
AD
AD
VE
NN
M
DT
NN
PN
PN
VA
VV
AD
AD
VC
VV
NN
AD
AD
VA
VV
P
CD
M
NN
NN
VV
PU
NN
CD
NR
PN
AD
VV
PN
VV
VV
CD
M
NN
AD
BA
PN
VV
CD
VA
NN
PN
VE
VA
DEG
P
VV
VA
NN
MSP
VV
DEG
DT
NN
VC
VA
NN
NR
PN
M
VA
NN
AD
LB
VV
NN
VV
VV
CD
M
P
NT
NN
LB
CD
M
NR
NN
NT
PN
AD
P
CD
M
NN
NN
VV
NN
VV
VA
PN
DEG
VV
VV
PU
VA
DEG
NN
AD
P
PN
MSP
VV
NN
DEG
NN
NT
VE
NN
VV
PN
DT
NN
AD
VA
AD
NR
DEG
CD
M
NN
P
VA
NN
NR
DEG
NN
VV
PN
DEG
NN
AD
VV
VV
NN
NN
AD
AD
VV
NN
NT
NN
PN
VV
NN
VV
PU
AD
AD
VA
DEG
NN
AD
VV
PU
CD
M
NN
PN
CD
M
DT
DEG
NN
AD
VV
PN
DEG
NN
PN
VV
PN
VV
P
VA
NN
NR
DEG
DT
NN
AD
VV
PN
PN
DEG
NN
PN
VC
P
DT
NN
DEG
NN
P
PN
VA
NN
VV
VV
PN
DEG
CD
M
VA
NN
NN
PN
AD
AD
P
PN
VV
NN
DEG
NN
PN
AD
AD
VV
PN
VV
NN
VA
IJ
PN
VV
PN
NN
DEG
NN
IJ
PN
VV
VV
NN
NN
IJ
PN
AD
VV
PN
PN
VA
VA
NN
IJ
NN
CD
M
IJ
NN
CD
IJ
PN
NN
VV
CD
NN
IJ
PN
VV
VA
AD
VV
VV
NN
CS
PN
VA
NN
VV
PN
VV
CD
M
VV
NN
NN
DEG
NN
VV
VV
DEG
VA
DEG
NN
PN
DEG
NN
VV
VE
NR
NN
VV
AD
VE
NN
PN
VA
AD
VV
AD
VV
NR
NN
VE
AD
VA
VV
VA
PN
VV
PN
VV
PU
CD
M
NN
CD
NN
DEG
NN
AD
PN
AD
VV
NN
AD
VA
DEG
NN
IJ
CS
PN
VA
PN
VV
VA
NN
VV
DEG
NN
AD
VC
PN
AD
VA
PN
VV
VV
VV
VV
CD
AD
NN
PN
VV
VV
CD
AD
VA
NN
PN
AD
VV
PN
DEG
VV
AD
VV
PN
VE
PN
NN
SP
PN
AD
VV
VV
NN
BA
PN
VV
NN
VV
AD
CS
PN
VA
PN
VV
VA
NN
VV
DEG
NN
AD
VC
VA
NN
NR
AD
PN
AD
AD
VV
PN
AD
AD
VV
VV
CD
VA
VV
NN
VV
P
PN
VV
PN
AD
VC
VA
DEG
VA
NN
VA
NN
VV
NN
CD
AD
VV
VV
PN
AD
VA
PN
VV
NN
DEG
NN
LC
PN
AD
AD
VV
DT
NN
SP
PN
VA
VV
AD
VV
NN
VA
VV
VV
PN
NN
PN
VA
VV
VA
VV
NT
IJ
VE
CD
M
VA
NN
PN
VV
P
CD
M
P
PN
NN
VA
VA
DEG
NN
VV
PN
VV
VE
CD
M
NN
VA
VV
NN
DEG
NN
LC
VA
VV
AD
VV
VA
PN
AD
AD
VV
NN
VA
NN
VV
PN
DEG
NN
PN
P
VV
DT
NN
NN
NN
VC
AD
VA
DEG
PN
DEG
NN
VV
VV
PN
DEG
NN
AD
VV
CD
NN
PU
PN
AD
P
PN
AD
NN
BA
PN
VV
VV
AD
VC
P
AD
VV
PN
VV
CD
M
NN
PN
AD
VV
NN
VA
PU
AD
AD
VC
DT
DEG
NN
AD
VE
VV
CD
M
NN
AD
VV
PN
AD
VV
VV
DT
NN
VA
AD
VA
NN
VV
NN
AD
AD
VC
P
PN
NN
PN
VV
PU
CD
NN
NN
P
CD
NN
AD
PN
VA
NN
DEG
NN
AD
P
CD
M
NN
NN
VV
VV
VV
NN
DEG
P
VV
VV
NN
DEG
NN
NN
DT
PN
AD
VE
VV
VV
NT
AD
AD
VV
VV
VA
VA
IJ
AD
PN
AD
VV
BA
DT
NN
AD
NN
NN
VV
VA
AD
PN
PN
AD
VE
VV
CD
NR
NN
VV
AD
VV
AD
CD
NR
AD
AD
AD
PU
AD
NN
VA
PN
NN
VV
AD
AD
VA
P
PN
NN
VA
NN
NN
VV
AD
VA
PU
CD
AD
CD
M
NN
AD
NN
VV
AD
VA
PU
CD
VA
PN
NN
DEG
NN
PN
AD
VV
AD
VA
AD
PN
AD
VV
VV
AD
VV
AD
VV
NN
M
AD
VA
PN
AD
VV
P
DT
VA
DEG
NN
VV
NN
VA
PU
PN
AD
VV
VV
PN
VV
PN
PU
P
PN
DEG
PN
NN
AD
AD
AD
VV
VV
VV
PN
VV
PN
VA
PN
VA
AD
AD
VA
PN
AD
AD
VV
P
NN
VV
NN
PN
AD
AD
P
NN
VA
PN
AD
VC
VV
VA
PU
AD
PN
AD
VV
VV
CD
P
VA
NN
DEG
NN
PN
DEG
VV
P
NN
VV
NN
DT
AD
VC
VA
P
NN
NN
NR
VA
VV
DEG
AD
VA
OD
NN
PN
AD
VV
VV
P
VV
DEG
NN
PN
CD
M
AD
VC
P
NN
DEG
NN
AD
VA
NN
AD
VC
AD
VV
NN
VV
PN
NN
NN
VV
VA
NN
PN
VC
VA
DEG
SP
VC
DEG
VC
VA
DEG
IJ
PN
VA
VA
PN
AD
VA
NN
VV
VA
NN
PN
M
NN
AD
VA
VA
AD
VA
NN
AD
VV
NN
AD
PN
AD
VV
VV
NN
PN
VA
VA
NN
VV
VV
AD
CC
VA
NN
AD
VC
AD
NN
AD
VA
DEG
NN
CS
VC
VV
NN
NN
AD
VV
AD
PU
CD
M
VV
CD
NN
NN
NR
NN
VV
VA
NN
VV
PN
AD
VV
BA
DT
NN
CD
AD
M
CD
AD
NN
NN
VV
PN
AD
VE
VV
NN
VV
VV
P
VV
AD
VV
AD
VC
VA
DEG
PN
VC
VA
PN
VV
AD
AD
PN
VV
VV
PN
DEG
NN
VV
VV
VA
VV
SP
PN
VV
PN
NN
IJ
PN
AD
VV
VV
AD
PN
VC
VV
DEG
AD
PN
PN
VV
NN
AD
VA
DEG
NN
AD
VV
VV
VV
PN
M
NN
AD
P
VA
NN
DEG
NN
VV
AD
AD
DT
DT
NN
VV
VA
VE
VA
NN
P
VA
NN
AD
AD
AD
VE
NN
NN
DEG
NN
P
VA
NN
DEG
NN
AD
NN
VC
VV
AD
VV
DEG
PN
VV
P
NN
NN
AD
VV
NN
DEG
CD
M
AD
VV
VV
NR
VV
AD
PN
AD
VV
VV
NN
VV
VA
NN
P
NN
VA
VV
CD
M
VA
VA
DEG
VA
NN
CS
VC
VA
NN
CC
VC
NN
DEG
NN
AD
VV
PN
VV
VA
NN
VV
CS
VC
CD
M
VA
NR
CS
LB
VV
VV
AD
VV
AD
BA
PN
VV
P
P
VA
NN
DEG
NN
VV
DT
AD
VA
DEG
NN
PN
AD
VC
VV
DEG
NN
P
PN
DEG
NN
NN
PN
VV
NN
VA
VV
NN
AD
CD
M
VV
NR
CS
PN
VV
VV
AD
VA
AD
NR
AD
BA
PN
VV
VV
PN
AD
VV
VV
DT
NN
PN
DEG
NN
VV
BA
NN
VV
VA
CS
NN
AD
VA
AD
VV
AD
VA
PN
AD
BA
NN
M
NN
VV
VV
VV
PN
VC
M
NN
NN
VA
NN
AD
P
PN
VV
NN
P
