中国,106.477,106.961,1,135512192,NR
和,106.961,107.129,1,498004460,P
亚利桑那,107.129,107.697,1,20095,NR
要是,108.409,108.715,1,1698419,CS
夜里,108.715,108.928,1,110286,NN
迷失,108.928,109.175,1,125354,VV
了,109.175,109.266,1,563144757,PU
航向,109.266,109.673,1,32544,NN
这,109.843,109.930,1,312612125,PN
是,109.930,110.033,1,620094380,VC
很,110.033,110.234,1,64780132,AD
有,110.234,110.389,1,316535775,VE
用,110.389,110.564,1,46324139,VV
的,110.564,110.701,1,3513074154,DEG
这样,111.577,111.953,1,49177871,VA
在,112.253,112.435,1,588539178,P
我,112.435,112.511,1,173918038,PN
的,112.511,112.602,1,3513074154,DEG
生活,112.602,112.947,1,54408936,NN
中,112.947,113.153,1,277297200,NR
我,113.457,113.553,1,173918038,PN
跟,113.553,113.671,1,3133063,P
许多,113.671,114.028,1,26974804,CD
严肃,114.028,114.362,1,2157651,VA
的,114.362,114.483,1,3513074154,DEG
人,114.483,114.641,1,252767467,NN
有,114.809,114.921,1,316535775,VE
过,114.921,115.022,1,38364228,VV
很多,115.022,115.369,1,11322040,CD
的,115.369,115.467,1,3513074154,DEG
接触,115.467,115.833,1,3264792,VV
我,116.450,116.548,1,173918038,PN
在,116.548,116.677,1,588539178,P
大人们,116.677,117.091,1,0,NN
中间,117.091,117.372,1,3473238,NN
生活,117.372,117.668,1,54408936,NN
过,117.668,117.778,1,38364228,VV
很,117.778,117.941,1,64780132,AD
长,117.941,118.142,1,38091423,VA
时间,118.142,118.513,1,30931259,NN
我,119.249,119.361,1,173918038,PN
仔细,119.361,119.672,1,1284196,VA
地,119.672,119.756,1,121794346,NN
观察,119.756,120.097,1,5354859,VV
过,120.097,120.196,1,38364228,VV
他们,120.196,120.519,1,92921362,PN
但,121.175,121.312,1,97651775,AD
这,121.312,121.434,1,312612125,PN
并,121.434,121.566,1,96929810,AD
没有,121.566,121.832,1,88149655,VE
使,121.832,122.045,1,56740517,VV
我,122.045,122.217,1,173918038,PN
对,122.424,122.530,1,200914543,VA
他们,122.530,122.781,1,92921362,PN
的,122.781,122.861,1,3513074154,DEG
看法,122.861,123.255,1,4722465,NN
有,123.255,123.400,1,316535775,VE
多,123.400,123.559,1,83969711,VA
大,123.559,123.681,1,126328162,VA
的,123.681,123.768,1,3513074154,DEG
改变,123.768,124.178,1,13197630,VV
当,124.921,125.054,1,23230007,P
我,125.054,125.183,1,173918038,PN
遇到,125.183,125.438,1,6924,VV
一,125.438,125.578,1,421633388,CD
个,125.578,125.777,1,143156817,M
头脑,126.049,126.371,1,1185961,NN
看来,126.371,126.637,1,9126,VV
稍微,126.637,126.880,1,148254,AD
清楚,126.880,127.229,1,6915144,VA
的,127.229,127.298,1,3513074154,DEG
大人,127.298,127.587,1,352656,NN
时,127.587,127.833,1,89650844,NN
我,128.392,128.502,1,173918038,PN
就,128.502,128.597,1,116798593,AD
拿出,128.597,128.919,1,219,VV
一直,128.919,129.139,1,10059471,AD
保存,129.139,129.538,1,2500140,VV
着,129.538,129.659,1,79466263,VV
的,129.659,129.801,1,3513074154,DEG
我,130.050,130.214,1,173918038,PN
那,130.214,130.328,1,33155049,PN
第一,130.328,130.620,1,60484,OD
号,130.620,130.791,1,8582664,NN
作品,130.791,131.205,1,13857069,NN
来,131.321,131.441,1,135061892,VV
测试,131.441,131.797,1,1400455,NN
测试,131.797,132.048,1,1400455,NN
他,132.048,132.237,1,197162659,PN
我,133.025,133.118,1,173918038,PN
想,133.118,133.297,1,19945849,VV
知道,133.297,133.633,1,23575783,VV
他,134.113,134.231,1,197162659,PN
是否,134.231,134.531,1,11846374,VV
真的,134.531,134.827,1,6912,VA
有,134.827,134.930,1,316535775,VE
理解,134.930,135.226,1,11212027,VV
能力,135.226,135.593,1,23897914,NN
可是,136.481,136.784,1,5869805,AD
得到,136.784,137.081,1,25883152,VV
的,137.081,137.175,1,3513074154,DEG
回答,137.175,137.460,1,4568872,VV
总,137.460,137.691,1,42343560,JJ
是,137.691,137.961,1,620094380,VC
这,138.722,138.821,1,312612125,PN
是,138.821,138.946,1,620094380,VC
顶,138.946,139.098,1,372962,NN
帽子,139.098,139.439,1,306317,NN
我,140.377,140.474,1,173918038,PN
就,140.474,140.610,1,116798593,AD
不,140.610,140.817,1,266262267,AD
和,140.817,140.952,1,498004460,P
他,140.952,141.123,1,197162659,PN
谈,141.123,141.320,1,5707361,VV
巨蟒,141.320,141.692,1,11,NN
呀,141.692,141.913,1,428378,IJ
原始,142.137,142.455,1,4569229,VA
森林,142.455,142.808,1,3037944,NN
呀,142.808,142.969,1,428378,IJ
或者,143.192,143.396,1,21313739,CC
星星,143.396,143.791,1,150361,NR
之类,143.791,144.030,1,2052,NN
的,144.030,144.103,1,3513074154,DEG
事儿,144.103,144.326,1,3489,NN
我,144.857,144.991,1,173918038,PN
只得,144.991,145.238,1,457692,VV
迁就,145.238,145.541,1,28383,VV
他,145.541,145.742,1,197162659,PN
的,145.742,145.841,1,3513074154,DEG
水平,145.841,146.273,1,28339143,NN
和,146.805,146.946,1,498004460,P
他们,146.946,147.207,1,92921362,PN
谈,147.207,147.393,1,5707361,VV
些,147.393,147.526,1,18788290,CD
桥牌,147.526,148.027,1,4751,NN
呀,148.027,148.216,1,428378,IJ
高尔夫球,148.545,149.093,1,237,NN
呀,149.093,149.264,1,428378,IJ
政治,149.264,149.643,1,52617811,NN
呀,149.643,149.785,1,428378,IJ
领带,149.977,150.342,1,37140,NN
呀,150.342,150.440,1,428378,IJ
这些,150.440,150.761,1,52986859,DT
于是,151.641,151.891,1,4642876,AD
大人们,151.891,152.377,1,0,NN
就,152.589,152.719,1,116798593,AD
十分,152.719,153.091,1,14848074,AD
高兴,153.091,153.474,1,1961108,VA
能,153.474,153.667,1,56845754,VV
认识,153.667,153.945,1,26420308,VV
我,153.945,154.058,1,173918038,PN
这样,154.058,154.362,1,49177871,VA
一,154.362,154.487,1,421633388,CD
个,154.487,154.665,1,143156817,M
通情达理,154.871,155.657,1,20109,VV
的,155.657,155.847,1,3513074154,DEG
人,155.847,156.021,1,252767467,NN
我,157.257,157.346,1,173918038,PN
就,157.346,157.494,1,116798593,AD
这样,157.494,157.777,1,49177871,VA
孤独,157.777,158.141,1,707993,VA
地,158.141,158.210,1,121794346,NN
生活,158.210,158.649,1,54408936,NN
着,158.649,158.861,1,79466263,VV
没有,159.585,159.837,1,88149655,VE
一,159.837,159.960,1,421633388,CD
个,159.960,160.047,1,143156817,M
能,160.047,160.200,1,56845754,VV
真正,160.200,160.503,1,12924754,VA
谈,160.503,160.701,1,5707361,VV
得,160.701,160.746,1,31626184,VV
来,160.746,160.906,1,135061892,VV
的,160.906,160.972,1,3513074154,DEG
人,160.972,161.177,1,252767467,NN
一直,161.769,161.994,1,10059471,AD
到,161.994,162.106,1,169578566,VV
六,162.106,162.235,1,34660138,CD
年,162.235,162.431,1,430757296,NN
前,162.431,162.729,1,27997413,JJ
在,163.111,163.261,1,588539178,P
撒哈拉,163.261,163.700,1,56880,NR
沙漠,163.700,164.038,1,780979,NN
上,164.038,164.276,1,216055202,VV
发生,164.332,164.632,1,28426468,VV
了,164.632,164.735,1,563144757,PU
那,164.735,164.875,1,33155049,PN
次,164.875,165.001,1,43311789,M
故障,165.001,165.431,1,460569,NN
我,166.129,166.249,1,173918038,PN
的,166.249,166.337,1,3513074154,DEG
发动机,166.337,166.806,1,272897,NN
里,166.806,166.943,1,33223528,NN
有,166.943,167.025,1,316535775,VE
个,167.025,167.135,1,143156817,M
东西,167.135,167.407,1,13431919,NN
损坏,167.407,167.836,1,494156,VV
了,167.836,167.983,1,563144757,PU
当时,168.749,169.016,1,21265415,NT
由于,169.016,169.399,1,44310692,P
我,169.610,169.715,1,173918038,PN
既,169.715,169.890,1,8822027,AD
没有,169.890,170.157,1,88149655,VE
带,170.157,170.318,1,17204497,VV
机械师,170.318,170.857,1,43,NN
也,171.105,171.211,1,170510819,AD
没有,171.211,171.402,1,88149655,VE
带,171.402,171.596,1,17204497,VV
旅客,171.596,171.990,1,640164,NN
我,172.665,172.774,1,173918038,PN
就,172.774,172.893,1,116798593,AD
试图,172.893,173.287,1,1602658,VV
独自,173.481,173.790,1,205761,AD
完成,173.790,174.092,1,20536574,VV
这个,174.092,174.276,1,53055312,PN
困难,174.276,174.571,1,12899952,VA
的,174.571,174.670,1,3513074154,DEG
维修,174.670,174.931,1,1140253,NN
工作,174.931,175.314,1,133208311,NN
这,176.162,176.304,1,312612125,PN
对,176.304,176.404,1,200914543,VA
我,176.404,176.525,1,173918038,PN
来说,176.525,176.881,1,16324,LC
是,177.148,177.306,1,620094380,VC
个,177.306,177.398,1,143156817,M
生,177.398,177.631,1,22600498,VV
与,177.631,177.761,1,153620258,P
死,177.761,177.968,1,6223064,VV
的,178.021,178.114,1,3513074154,DEG
问题,178.114,178.563,1,101376060,NN
我,179.249,179.372,1,173918038,PN
随身,179.372,179.736,1,177789,AD
带,179.736,179.858,1,17204497,VV
的,179.858,179.949,1,3513074154,DEG
水,179.949,180.209,1,8268135,NN
只,180.475,180.615,1,27241906,AD
够,180.615,180.748,1,1351494,VA
饮用,180.748,181.049,1,668,VV
一,181.049,181.232,1,421633388,CD
星期,181.232,181.702,1,2466127,NN
第一,182.598,182.784,1,60484,OD
天,182.784,182.938,1,18386112,NN
晚上,182.938,183.345,1,3414590,NT
我,183.728,183.858,1,173918038,PN
就,183.858,183.988,1,116798593,AD
睡,183.988,184.163,1,504825,VV
在,184.163,184.304,1,588539178,P
这,184.304,184.409,1,312612125,PN
远离,184.409,184.753,1,1472,VV
人间,184.753,185.050,1,943166,NN
烟火,185.050,185.346,1,25223,NN
的,185.346,185.456,1,3513074154,DEG
大,185.456,185.581,1,126328162,VA
沙漠,185.581,185.933,1,780979,NN
上,185.933,186.154,1,216055202,VV
我,186.825,186.936,1,173918038,PN
比,186.936,187.075,1,24958517,P
大海,187.075,187.422,1,436631,NN
中,187.422,187.658,1,277297200,NR
伏,187.875,188.000,1,383097,VV
在,188.000,188.133,1,588539178,P
小,188.133,188.280,1,24268781,VA
木排,188.280,188.640,1,0,NN
上,188.640,188.766,1,216055202,VV
的,188.766,188.875,1,3513074154,DEG
遇难者,188.875,189.362,1,0,NN
还,189.579,189.765,1,89019438,AD
要,189.765,189.917,1,114332658,VV
孤独,189.917,190.209,1,707993,VA
得,190.209,190.307,1,31626184,VV
多,190.307,190.544,1,83969711,VA
而,191.568,191.655,1,132983721,AD
在,191.655,191.823,1,588539178,P
第二,191.823,192.068,1,57267,OD
天,192.068,192.254,1,18386112,NN
拂晓,192.254,192.749,1,15788,NT
当,193.345,193.445,1,23230007,P
一,193.445,193.564,1,421633388,CD
个,193.564,193.654,1,143156817,M
奇怪,193.654,194.019,1,1751177,VA
的,194.019,194.107,1,3513074154,DEG
小,194.107,194.297,1,24268781,VA
声音,194.297,194.552,1,2301319,NN
叫醒,194.552,194.889,1,372,VV
我,194.889,195.044,1,173918038,PN
的,195.044,195.144,1,3513074154,DEG
时候,195.144,195.502,1,22646924,NN
你们,196.081,196.287,1,9389028,PN
可以,196.287,196.508,1,89419346,VV
想见,196.508,196.937,1,235035,VV
我,197.209,197.306,1,173918038,PN
当时,197.306,197.584,1,21265415,NT
是,197.584,197.722,1,620094380,VC
多么,197.722,197.998,1,1371337,AD
吃惊,197.998,198.409,1,452483,VA
这,199.342,199.435,1,312612125,PN
小小,199.435,199.801,1,492,VA
的,199.801,199.881,1,3513074154,DEG
声音,199.881,200.166,1,2301319,NN
说道,200.166,200.566,1,1429230,VV
请,201.336,201.495,1,6066534,VV
你,201.495,201.652,1,52260726,PN
给,201.652,201.750,1,32856024,VV
我,201.750,201.865,1,173918038,PN
画,201.865,202.066,1,1605881,NN
一,202.066,202.163,1,421633388,CD
只,202.163,202.281,1,27241906,AD
羊,202.281,202.587,1,205799,NN
好,203.065,203.225,1,54366516,VA
吗,203.225,203.433,1,8678873,SP
啊,204.298,204.585,1,1197503,IJ
给,205.464,205.594,1,32856024,VV
我,205.594,205.730,1,173918038,PN
画,205.730,205.910,1,1605881,NN
一,205.910,206.038,1,421633388,CD
只,206.038,206.181,1,27241906,AD
羊,206.181,206.444,1,205799,NN
我,207.463,207.590,1,173918038,PN
像,207.590,207.787,1,6074013,AD
