,hrf,deriv
0,0.0,0.0
1,0.000527658331523,0.00130007648335
2,0.0110908399146,0.00879880293959
3,0.0333213703049,0.0126484900386
4,0.0557781626163,0.00822723428606
5,0.0623351034963,-0.000476099153083
6,0.0576768199862,-0.00243670227622
7,0.056445519823,-0.000271710440255
8,0.0563862579219,0.000488419285811
9,0.0554744754103,-0.00175220776441
10,0.0505358133211,-0.00235693958341
11,0.0490841628266,-0.000740628104192
12,0.0419962114759,-0.00495815288145
13,0.0351351900999,-0.00163233621882
14,0.0352738798007,0.000829669659289
15,0.0361468375315,0.000326767095152
16,0.0385418401062,0.00227218767155
17,0.046306300162,0.00489426377244
18,0.0528855170277,0.000515877912993
19,0.0502916950114,-0.00207584421835
20,0.0479127590459,-0.000113411051025
21,0.0462167012227,-0.001331133306
22,0.0486601090759,0.00341043210328
23,0.0519973503577,-0.00140861595749
24,0.048535237474,-0.000524014563198
25,0.0464430744284,-0.00199613202223
26,0.0423172893591,-0.00222783204924
27,0.0386867774508,-0.00103512666186
28,0.0380401265871,4.4801599072e-05
29,0.0398412389707,0.00130427444248
30,0.0402631146465,-5.9515922978e-05
31,0.045852749325,0.00509287912143
32,0.0570118997466,0.00452361719963
33,0.0607873387302,-0.000361035183273
34,0.0554594581333,-0.00441907821745
35,0.0455380236942,-0.00504331486392
36,0.038800927794,-0.0011738105591
37,0.0407951387964,0.00284452390804
38,0.0524919063794,0.00661654173726
39,0.0625843399314,0.00275404424579
40,0.0600047137718,-0.00301823787194
41,0.0583477908106,0.00143536576359
42,0.0612794715119,0.000729389265646
43,0.0585042011855,-0.00301736050834
44,0.0529435097565,-0.00210080482807
45,0.0524206178837,0.000451420996888
46,0.0512425798457,-0.00111248151125
47,0.0487952475706,-0.00193680577469
48,0.0434565417909,-0.00225989045664
49,0.0445198520022,0.00253751839825
50,0.0515680837173,0.00459017802874
51,0.0596132457861,0.00253872924384
52,0.0602420923409,-0.000874685592517
53,0.0581860355938,-0.00158472059201
54,0.0542391424872,-0.00286569546366
55,0.0465218722779,-0.00349613951584
56,0.0416787144637,-0.00149631563064
57,0.0421311408257,0.000766615895053
58,0.0436246521726,0.00147496943967
59,0.0471644456643,0.000567438875066
60,0.0464187721465,0.000172163935694
61,0.0487193621185,0.00101997281743
62,0.0478883088273,-0.00210489557604
63,0.0432085024795,-0.00169063002053
64,0.0444943452286,0.00294244275452
65,0.0507497648094,0.00230945952093
66,0.0563254336547,0.00292754214808
67,0.0581391276992,-0.00114732604997
68,0.0537999996792,-0.00252157300799
69,0.0486793085226,-0.00236999952365
70,0.0479352876118,0.000992829135725
71,0.0509082461699,0.00150186328586
72,0.0529749838702,-0.000221345558677
73,0.0509296162488,-0.00194512455649
74,0.0457763782725,-0.00221935513339
75,0.0424557514642,-0.00216064993967
76,0.0386078774007,-0.000217294370541
77,0.0427193600857,0.00349719398546
78,0.0513877957668,0.00453106228834
79,0.0580342836081,0.00118883006207
80,0.0541728962824,-0.00384866264193
81,0.04664624176,-0.00382324976427
82,0.0387495690801,-0.00294060385738
83,0.0402409093464,0.00380781998576
84,0.047496685452,0.000936816807587
85,0.0426085174542,-0.00318491571559
86,0.0394982009698,-0.000937667420024
87,0.0395032773409,0.00171953303942
88,0.0476992249959,0.00465298298173
89,0.0516632547944,-0.00077085113688
90,0.0445098362691,-0.0057631390061
91,0.0341802260088,-0.00359656631436
92,0.0325941702831,0.00152882039102
93,0.0372625409247,0.00159502981916
94,0.0351836816415,-0.00293174910567
95,0.0317086648799,-1.58039641145e-06
96,0.0349730623701,0.00149041367723
97,0.035980994447,0.00111953952835
98,0.0405993165177,0.0025558090075
99,0.0430499080036,-0.00138370509926
100,0.0339977524293,-0.00563864914577
101,0.0295053329855,0.00124179256296
102,0.0338336950209,0.00245037978802
103,0.0411753520589,0.00455202981029
104,0.0480429783017,0.0016162744358
105,0.043628294309,-0.00541657984122
106,0.0312727018476,-0.00536053020081
107,0.0238364311059,-0.00136039308804
108,0.0267966824698,0.00204287773751
109,0.0276768564753,-0.000105620061105
110,0.0303473458777,0.00191080250077
111,0.031685278548,-0.00124721539694
112,0.0301218711797,0.00223713381492
113,0.0441071521248,0.0101815937692
114,0.0603069990025,0.00497610076515
115,0.0672434608655,0.00253080265672
116,0.0683032192285,-0.000742606241903
117,0.0642478408464,-0.00351390143992
118,0.0560176532225,-0.0034176738487
119,0.0524599744502,-0.00154089377812
120,0.0444307161632,-0.00652017244744
121,0.0322835649666,-0.00371809487877
