,hrf,deriv
0,0.0,0.0
1,-0.000131677642674,-0.000515761358394
2,-0.0151980152217,-0.01723001142
3,-0.0525191663699,-0.012061173345
4,-0.0528048905699,0.00748242283867
5,-0.0467399339762,-0.00461215513796
6,-0.0712125020837,-0.0156680001911
7,-0.100132141936,-0.0122007605672
8,-0.116166201785,-0.00203229525283
9,-0.113766204092,0.00262875911004
10,-0.12426856181,-0.0115724477776
11,-0.149214538597,-0.0110201864083
12,-0.156342050433,0.00209149673088
13,-0.156582625416,0.000685746053047
14,-0.142631427614,0.0134648768622
15,-0.114221795149,0.0100530499896
16,-0.105008327436,0.000504391395925
17,-0.106460876853,-0.0028830788375
18,-0.118182776513,-0.00369366797784
19,-0.107187990166,0.0119708617672
20,-0.0940831050745,-0.00413811433321
21,-0.113996853139,-0.0120455569053
22,-0.138991473294,-0.00987119911585
23,-0.1427112241,0.00281830844373
24,-0.137144984015,0.00398033409269
25,-0.118738084721,0.0121043006062
26,-0.0995316842431,0.00547653269156
27,-0.117942124313,-0.0224751853612
28,-0.157087339975,-0.00845713515067
29,-0.151664945496,0.00779965775456
30,-0.125804235899,0.0195104065644
31,-0.0824794248436,0.0187281350395
32,-0.0621280194082,0.00273797689142
33,-0.0653993497831,-0.00677952605239
34,-0.0924589835139,-0.0165601807409
35,-0.116692573054,-0.00348218514672
36,-0.109144954637,0.00808747018288
37,-0.0946618424843,0.00554074526729
38,-0.0976047608503,-0.00920419822991
39,-0.113666722492,-0.0030406737507
40,-0.105728393462,0.0100414436323
41,-0.0849090634531,0.00263125129878
42,-0.108484311633,-0.0199443894337
43,-0.140004577438,-0.00676444338174
44,-0.141187552199,0.00172464874032
45,-0.136058055214,0.00461789547237
46,-0.118074374763,0.0101619147381
47,-0.108459670906,-0.00294316705415
48,-0.122246566333,-0.00387438310517
49,-0.122814017023,0.00445440872223
50,-0.0955441867,0.0182790978385
51,-0.0694187158511,0.00819110639209
52,-0.0555632199872,0.0072892426602
53,-0.0366537435925,0.01151275351
54,-0.0204027989517,-5.26658393468e-05
55,-0.0377457380528,-0.0138326235333
56,-0.0745320629478,-0.0211413796826
57,-0.114301126396,-0.0189386388954
58,-0.144342353854,-0.0105310628403
59,-0.152138753503,0.000530822811119
60,-0.155124432778,-0.00349500900528
61,-0.16918373048,-0.00582099310035
62,-0.162965789096,0.0138546912983
63,-0.127975626306,0.0144515866503
